TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20190101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.485,6.232,1.72,6.991,0.183,6.485,0.0,6.232,1.72,0.0,6.991,0.183,0.0,75.5976,-9999,-9999,11.999,11.999,0.0,-9999,-9999,321.34,321.34,0.0,-9999,-9999,320.609,320.609,0.0,-9999,-9999,2.032,2.032,0.0,99.331,99.331,0.0,1.26,1.26,0.0,5.756,5.756,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,32,16,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0225899,0.0210978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.21038,3.12255,6.27495,6.21839,0.0,0.0,-9999,-9999,-9999,-9999,-11.1093,-11.1093,3.41359,3.41359,0.0,0.0,-9999,-9999,-9999,-9999,3.16096,3.11497,6.23467,6.271,0.0,0.0,-9999,-9999,-9999,-9999,-11.1093,-11.1093,3.41359,3.41359,0.0,0.0,-9999,-9999,-9999,-9999,3.01072,3.05605,3.11497,3.21038,3.34397,3.3624,3.52133,3.01072,3.01828,3.10829,3.18021,3.34397,3.36672,3.63482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0458701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0604505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0560679,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0590975,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.189512,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.160093,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.015328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0151572,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.64,2.377,0.932,3.167,0.226,2.64,0.0,2.377,0.932,0.0,3.167,0.226,0.0,76.1777,-9999,-9999,39.155,39.155,0.0,-9999,-9999,261.573,261.573,0.0,-9999,-9999,252.426,252.426,0.0,-9999,-9999,2.722,2.722,0.0,99.8,99.8,0.0,0.238,0.238,0.0,5.3,5.3,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,32,16,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0618022,0.0658501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.08924,2.92405,6.45938,6.35622,0.0,0.0,-9999,-9999,-9999,-9999,-12.7799,-12.7799,0.968357,0.968357,0.0,0.0,-9999,-9999,-9999,-9999,2.99324,2.92847,6.3939,6.41962,0.0,0.0,-9999,-9999,-9999,-9999,-12.7799,-12.7799,0.968357,0.968357,0.0,0.0,-9999,-9999,-9999,-9999,2.91646,2.94933,3.04149,3.0991,3.3398,3.34798,3.57861,2.92405,2.94933,3.04149,3.0991,3.3398,3.37729,3.6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0042,-12.9665,-12.7799,-12.7799,-11.8759,-11.4373,-10.7331,-13.0042,-12.7799,-12.7799,-12.7799,-11.8759,-10.9101,-10.7331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.051479,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0495599,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0827495,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0660236,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.264997,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.236572,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0319413,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0326317,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.319,-0.52,1.003,0.085,1.703,-0.319,0.0,-0.52,1.003,0.0,0.085,1.703,0.0,76.8148,-9999,-9999,40.812,40.812,0.0,-9999,-9999,245.736,245.736,0.0,-9999,-9999,234.359,234.359,0.0,-9999,-9999,1.675,1.675,0.0,100.569,100.569,0.0,0.001,0.001,0.0,3.151,3.151,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,32,16,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0270476,0.0276221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.83616,2.62514,6.75309,6.61245,0.0,0.0,-9999,-9999,-9999,-9999,-14.4104,-14.4104,1.34005,1.34005,0.0,0.0,-9999,-9999,-9999,-9999,2.71157,2.63425,6.66907,6.66587,0.0,0.0,-9999,-9999,-9999,-9999,-14.4104,-14.4104,1.34005,1.34005,0.0,0.0,-9999,-9999,-9999,-9999,2.62514,2.67161,2.67916,2.83616,2.98225,3.17341,3.30033,2.62514,2.63425,2.67338,2.7736,2.98225,3.17341,3.30033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.4479,-14.4352,-14.4273,-14.4104,-14.2979,-14.2588,-14.0832,-14.4479,-14.4273,-14.4104,-14.4104,-14.2588,-14.127,-14.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0564932,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0438415,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.072003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0562669,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.302423,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.277199,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.033003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0337003,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.851,1.725,2.027,2.101,0.793,1.851,0.0,1.725,2.027,0.0,2.101,0.793,0.0,77.5079,-9999,-9999,6.704,6.704,0.0,-9999,-9999,310.872,310.872,0.0,-9999,-9999,308.666,308.666,0.0,-9999,-9999,1.155,1.155,0.0,100.184,100.184,0.0,0.861,0.861,0.0,4.072,4.072,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,32,16,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0225899,0.0210978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.21038,3.12255,6.27495,6.21839,0.0,0.0,-9999,-9999,-9999,-9999,-11.1093,-11.1093,3.41359,3.41359,0.0,0.0,-9999,-9999,-9999,-9999,3.16096,3.11497,6.23467,6.271,0.0,0.0,-9999,-9999,-9999,-9999,-11.1093,-11.1093,3.41359,3.41359,0.0,0.0,-9999,-9999,-9999,-9999,3.01072,3.05605,3.11497,3.21038,3.34397,3.3624,3.52133,3.01072,3.01828,3.10829,3.18021,3.34397,3.36672,3.63482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,-11.1093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0525246,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0478169,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0643277,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0511062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.274239,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.246664,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0128174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0123348,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.417,6.128,0.659,6.995,0.184,6.417,0.0,6.128,0.659,0.0,6.995,0.184,0.0,78.257,-9999,-9999,3.773,3.773,0.0,-9999,-9999,344.936,344.936,0.0,-9999,-9999,347.527,347.527,0.0,-9999,-9999,1.038,1.038,0.0,99.382,99.382,0.0,2.377,2.377,0.0,4.453,4.453,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,32,16,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0618022,0.0658501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.08924,2.92405,6.45938,6.35622,0.0,0.0,-9999,-9999,-9999,-9999,-12.7799,-12.7799,0.968357,0.968357,0.0,0.0,-9999,-9999,-9999,-9999,2.99324,2.92847,6.3939,6.41962,0.0,0.0,-9999,-9999,-9999,-9999,-12.7799,-12.7799,0.968357,0.968357,0.0,0.0,-9999,-9999,-9999,-9999,2.91646,2.94933,3.04149,3.0991,3.3398,3.34798,3.57861,2.92405,2.94933,3.04149,3.0991,3.3398,3.37729,3.6921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0042,-12.9665,-12.7799,-12.7799,-11.8759,-11.4373,-10.7331,-13.0042,-12.7799,-12.7799,-12.7799,-11.8759,-10.9101,-10.7331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0460624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0601902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0668496,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0619658,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.193098,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.16342,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0080505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00770541,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.042,4.21,0.81,3.704,1.082,4.042,0.0,4.21,0.81,0.0,3.704,1.082,0.0,79.0629,-9999,-9999,12.917,12.917,0.0,-9999,-9999,328.618,328.618,0.0,-9999,-9999,328.91,328.91,0.0,-9999,-9999,0.945,0.945,0.0,99.914,99.914,0.0,0.89,0.89,0.0,1.87,1.87,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,32,16,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0270476,0.0276221,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.83616,2.62514,6.75309,6.61245,0.0,0.0,-9999,-9999,-9999,-9999,-14.4104,-14.4104,1.34005,1.34005,0.0,0.0,-9999,-9999,-9999,-9999,2.71157,2.63425,6.66907,6.66587,0.0,0.0,-9999,-9999,-9999,-9999,-14.4104,-14.4104,1.34005,1.34005,0.0,0.0,-9999,-9999,-9999,-9999,2.62514,2.67161,2.67916,2.83616,2.98225,3.17341,3.30033,2.62514,2.63425,2.67338,2.7736,2.98225,3.17341,3.30033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.4479,-14.4352,-14.4273,-14.4104,-14.2979,-14.2588,-14.0832,-14.4479,-14.4273,-14.4104,-14.4104,-14.2588,-14.127,-14.0832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0488767,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0530622,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0618651,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0593939,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.240546,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.211014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0192077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0187764,-9999,-9999,-9999,-9999,-9999,-9999,-9999
