TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20200101,-1.572,1.0,-1.473,1.222,1.0,-1.737,0.27,1.0,0.132,-0.21,1.061,0.702,1.199,-1.572,1.0,-1.473,1.222,1.0,-1.737,0.27,1.0,104.123,14.698,1.0,60.341,14.698,1.0,309.473,1.0,262.131,309.473,1.0,265.843,1.0,258.296,265.843,1.0,0.031,1.0,1.198,0.031,1.0,100.774,100.814,0.958333,0.0,0.0,0.958333,0.867,0.526,0.958333,0.15496875,0.6666666666666666,13.576086956521742,0.9583333333333334,31.17391304347826,0.9583333333333334,0.7782608695652173,0.9583333333333334,0.10652173913043476,0.9583333333333334,311.64782608695657,0.9583333333333334,459.072,1.0,2.855,3.599,4.482,5.042,6.625,8.379,1.0,1.0,1.0,1.0,1.0,1.0,21.885,23.824,26.075,2.635,4.022,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.27234,1.0,-9999,-9999,-9999,0.538213,-9999,6.53812,1.0,-9999,-9999,-9999,1.38509,-9999,-9999,-9999,30,18,30,18,1.52866,1.53067,1.0,1.0,0.234449,0.23232,0.273755,0.254867,1.52866,1.53067,1.0,1.0,0.231329,0.232827,0.271088,0.255329,1.37818,1.43274,1.0,1.0,0.0467801,0.0356382,0.523909,1.24599,1.40285,1.49973,1.52649,1.52866,1.52866,0.858954,1.31905,1.44831,1.51222,1.52649,1.52866,1.53067,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.69358,1.7111,0.01103,0.0104067,1.0,1.0,0.287908,0.284642,0.307465,0.286582,1.10561,1.08156,0.830759,0.884706,1.0,1.0,0.364303,0.362422,0.483811,0.368378,1.69358,1.7111,0.01103,0.0104067,1.0,1.0,0.282892,0.285417,0.302773,0.287352,1.10561,1.08156,0.830759,0.884706,1.0,1.0,0.362041,0.362877,0.48211,0.368826,0.85186,1.48997,1.64452,1.69358,1.69358,1.70578,1.7111,1.42633,1.64452,1.65422,1.69358,1.70578,1.7111,1.7261,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.176183,0.444824,0.946863,1.02288,1.0797,1.08156,1.10561,-0.117102,0.949611,0.980889,1.03126,1.0797,1.08156,1.10561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28367,1.33397,1.28136,0.0125949,1.15697,1.22791,1.23661,1.31721,1.32933,1.33397,1.3394,1.2811,1.32252,1.27975,0.0132642,1.079,1.21163,1.24312,1.30584,1.32933,1.33397,1.3394,-0.196704,-0.196704,-0.151382,0.038488,-0.289876,-0.281166,-0.247559,-0.201065,-0.170393,-0.160821,0.311012,-0.247559,-0.20614,-0.0984347,0.0487098,-0.289876,-0.273736,-0.244078,-0.196704,-0.160323,-0.0970172,0.617871,2.52703,2.52703,1.55337,0.177943,0.0607715,0.136858,0.138861,2.11053,2.27148,2.52703,2.52841,2.24357,2.24357,1.64177,0.15913,0.133544,0.44168,0.655514,2.10558,2.27148,2.35008,2.52841,0.706745,0.706745,0.413899,0.0472402,0.0,0.100536,0.108454,0.500258,0.603477,0.706745,0.707252,0.603477,0.585762,0.443852,0.0433009,0.0,0.107663,0.217712,0.500258,0.603477,0.647823,0.802666
20200102,-0.247,1.0,0.156,2.399,1.0,-0.918,0.873,1.0,0.61,0.213,1.441,1.272,1.906,-0.247,1.0,0.156,2.399,1.0,-0.918,0.873,1.0,104.733,31.021,1.0,55.023,31.021,1.0,304.515,1.0,273.088,304.515,1.0,273.402,1.0,272.106,273.402,1.0,0.113,1.0,0.962,0.113,1.0,100.536,100.534,1.0,0.0,0.0,1.0,1.3,1.147,1.0,0.1922564102564103,0.8125,17.833333333333332,1.0,60.24791666666666,1.0,2.170833333333333,1.0,1.6729166666666668,1.0,316.03541666666666,1.0,448.348,1.0,2.986,3.633,4.394,4.86,6.37,8.187,1.0,1.0,1.0,1.0,1.0,1.0,21.773,23.708,25.98,2.559,3.94,1.0,1.0,1.0,1.0,1.0,-9999,-9999,2.32124,1.0,-9999,-9999,-9999,0.582545,-9999,-8.79477,1.0,-9999,-9999,-9999,2.5687,-9999,-9999,-9999,30,18,30,18,1.85751,1.86128,1.0,1.0,0.258516,0.251969,0.366263,0.316946,1.85751,1.86128,1.0,1.0,0.252256,0.251806,0.361871,0.316816,1.61653,1.70895,0.995312,0.994792,0.0554017,0.0431419,0.567803,1.34237,1.52616,1.71414,1.85751,1.86128,1.86158,1.00311,1.47705,1.64354,1.85246,1.86128,1.86158,1.87283,1.0,0.958333,1.0,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.979167,2.36679,2.37879,1.33874,1.33489,1.0,1.0,0.330771,0.32174,0.384384,0.334021,0.828644,0.818342,1.11655,1.15317,1.0,1.0,0.370676,0.362905,0.613701,0.455286,2.36679,2.37879,1.33874,1.33489,1.0,1.0,0.321934,0.321458,0.376807,0.333749,0.828644,0.818342,1.11655,1.15317,1.0,1.0,0.363741,0.362853,0.609537,0.455244,1.64584,1.98738,2.21112,2.36679,2.36679,2.37901,2.38821,1.71157,2.19952,2.21112,2.36679,2.37901,2.37901,2.43015,1.0,1.0,0.966667,1.0,1.0,1.0,1.0,1.0,1.0,0.966667,1.0,1.0,1.0,0.966667,-1.19134,-0.149575,0.27879,0.719676,0.81875,0.828644,0.828644,-0.702968,0.27879,0.27879,0.762412,0.81875,0.828644,0.828644,1.0,0.944444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.35027,1.39629,1.34563,0.0120999,1.20364,1.30798,1.31256,1.37762,1.39001,1.39629,1.39808,1.34805,1.38362,1.34346,0.012859,1.13851,1.28965,1.31256,1.37468,1.39001,1.39629,1.39808,-0.464993,-0.464993,-0.363323,0.0443207,-0.564469,-0.537505,-0.503184,-0.470506,-0.273416,-0.249598,0.33779,-0.509459,-0.473893,-0.273071,0.0558612,-0.560275,-0.532257,-0.502191,-0.403127,-0.245464,-0.151476,0.454475,2.60886,2.60886,1.63467,0.17934,0.0787707,0.178698,0.180221,2.17887,2.34504,2.60886,2.61028,2.31621,2.31621,1.73329,0.15832,0.17365,0.57082,0.825918,2.17376,2.34504,2.42618,2.61028,0.901099,0.901099,0.577881,0.0581164,0.0,0.210707,0.227431,0.680917,0.812299,0.901099,0.901646,0.812299,0.790013,0.614133,0.053782,0.0,0.22578,0.3726,0.680917,0.812299,0.86007,0.994099
20200103,7.447,1.0,6.997,1.448,1.0,8.198,0.764,1.0,5.242,5.02,2.868,5.612,1.896,7.447,1.0,6.997,1.448,1.0,8.198,0.764,1.0,105.402,44.017,1.0,30.707,44.017,1.0,315.071,1.0,320.652,315.071,1.0,320.13,1.0,332.054,320.13,1.0,1.61,1.0,1.429,1.61,1.0,100.24,100.227,1.0,0.523,0.0,1.0,2.422,3.901,1.0,0.7360243902439025,0.8541666666666666,7.6625000000000005,1.0,99.57916666666667,1.0,4.289583333333334,1.0,2.439583333333333,1.0,348.9937500000001,1.0,410.67,1.0,4.787,4.816,5.003,5.133,6.255,8.003,1.0,1.0,1.0,1.0,1.0,1.0,21.674,23.605,25.894,2.538,3.849,1.0,1.0,1.0,1.0,1.0,-9999,-9999,5.61174,1.0,-9999,-9999,-9999,0.939384,-9999,-27.4257,1.0,-9999,-9999,-9999,3.63517,-9999,-9999,-9999,30,18,30,17,1.09152,1.08768,1.0,1.0,0.25254,0.250675,0.260706,0.258887,1.09152,1.08768,1.0,1.0,0.250596,0.251053,0.258823,0.259253,1.03213,1.04704,1.0,1.0,0.0107297,0.009262,0.955842,0.96204,0.96349,1.04124,1.08749,1.09152,1.11201,0.956065,0.962147,0.965325,1.07887,1.08768,1.09152,1.09152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.50598,1.50971,1.01588,1.01685,1.0,1.0,0.306072,0.304577,0.306214,0.304704,0.29495,0.278867,1.77781,1.8003,1.0,1.0,0.401179,0.396393,0.432707,0.428273,1.50598,1.50971,1.01588,1.01685,1.0,1.0,0.304115,0.304998,0.304258,0.305125,0.29495,0.278867,1.77781,1.8003,1.0,1.0,0.397141,0.397081,0.428966,0.42891,1.36368,1.49079,1.50074,1.50598,1.50598,1.50941,1.50971,1.36364,1.48879,1.50074,1.50598,1.50598,1.5064,1.50971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0293388,-0.0293388,-0.0293388,0.191818,0.278867,0.29495,0.29495,-0.0293388,-0.0293388,-0.0293388,0.263368,0.278867,0.29495,0.29495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72726,1.74564,1.70927,0.0118374,1.462,1.67318,1.69985,1.72596,1.74115,1.74564,1.77278,1.72736,1.72576,1.70348,0.012147,1.47749,1.67089,1.69321,1.72576,1.73792,1.74553,1.77272,0.657959,0.657959,0.662229,0.0111269,0.519579,0.630944,0.635557,0.655608,0.693964,0.759765,0.760164,0.635835,0.634236,0.671343,0.0142246,0.414418,0.630944,0.635697,0.657959,0.75914,0.760138,0.76318,3.028,3.02774,2.14394,0.174546,0.229409,0.527856,0.533367,2.53195,2.81803,3.02774,3.03039,2.69018,2.69018,2.32616,0.140519,0.51117,1.6162,1.84718,2.53093,2.81783,2.94681,3.03039,0.963648,0.963648,0.64771,0.0560256,0.0,0.297264,0.321007,0.745035,0.88612,0.963648,0.964845,0.88612,0.862406,0.685399,0.0519517,0.0,0.318685,0.526476,0.745035,0.886077,0.936569,1.06829
20200104,6.495,1.0,6.218,2.076,1.0,6.956,0.739,1.0,6.831,6.635,1.238,7.158,0.481,6.495,1.0,6.218,2.076,1.0,6.956,0.739,1.0,106.128,49.56,1.0,31.852,49.56,1.0,309.875,1.0,326.802,309.875,1.0,310.87,1.0,339.804,310.87,1.0,1.51,1.0,1.895,1.51,1.0,100.738,100.814,1.0,1.176,0.0,1.0,1.485,1.986,1.0,0.3720285714285714,0.7291666666666666,10.99375,1.0,103.91249999999998,1.0,5.395833333333333,1.0,3.5437500000000006,1.0,344.8895833333333,1.0,407.943,1.0,5.748,5.903,6.0,6.011,6.526,7.903,1.0,1.0,1.0,1.0,1.0,1.0,21.563,23.834,25.812,2.514,3.773,1.0,1.0,1.0,1.0,1.0,-9999,-9999,5.82398,1.0,-9999,-9999,-9999,1.10135,-9999,-6.89484,1.0,-9999,-9999,-9999,3.79994,-9999,-9999,-9999,30,18,30,18,1.32218,1.37716,1.0,1.0,0.253173,0.250614,0.262302,0.258253,1.32218,1.37716,1.0,1.0,0.251539,0.251775,0.260725,0.259379,1.35403,1.36156,1.0,1.0,0.0107023,0.00959845,1.23734,1.29664,1.29664,1.33712,1.37716,1.43383,1.48358,1.25464,1.29664,1.32218,1.37027,1.37716,1.42133,1.48358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.71702,1.73796,0.406947,0.417204,1.0,1.0,0.322054,0.319549,0.324048,0.320387,0.535954,0.642317,1.39468,1.33605,1.0,1.0,0.36763,0.362085,0.414621,0.372159,1.71702,1.73796,0.406947,0.417204,1.0,1.0,0.320149,0.320456,0.322154,0.321292,0.535954,0.642317,1.39468,1.33605,1.0,1.0,0.364839,0.365163,0.412149,0.375155,1.62558,1.69335,1.71702,1.71702,1.73893,1.76513,1.78615,1.58117,1.71702,1.71702,1.72914,1.73893,1.76334,1.8134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.463341,0.469733,0.470302,0.535954,0.641641,0.853187,0.946724,0.464329,0.470302,0.471299,0.630087,0.641641,0.642317,0.946724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.68984,1.71308,1.6724,0.0118595,1.43281,1.62946,1.6693,1.69276,1.70433,1.71308,1.72442,1.68907,1.69253,1.66658,0.0123234,1.43688,1.62946,1.662,1.6921,1.69611,1.70477,1.72499,0.335918,0.335918,0.310845,0.0159802,0.0842731,0.178119,0.303661,0.333775,0.366885,0.370578,0.397258,0.366885,0.370349,0.312547,0.0188057,-0.0153408,0.178119,0.311509,0.33883,0.38469,0.396501,0.39945,2.77809,2.7764,1.91747,0.149319,0.205083,0.47105,0.475631,2.32316,2.5633,2.74229,2.78491,2.44679,2.44679,2.10106,0.115999,0.456474,1.47301,1.97046,2.31581,2.56476,2.69798,2.78839,0.952009,0.952009,0.648136,0.0516444,0.0,0.333962,0.360701,0.736905,0.896176,0.933831,0.954449,0.878701,0.855249,0.689969,0.0483636,0.0,0.358096,0.665851,0.737531,0.878701,0.932429,0.954449
20200105,3.57,1.0,2.771,1.334,1.0,4.901,2.296,1.0,3.319,2.776,1.711,4.224,2.719,3.57,1.0,2.771,1.334,1.0,4.901,2.296,1.0,106.913,76.177,1.0,43.976,76.177,1.0,270.04,1.0,299.775,270.04,1.0,265.105,1.0,305.741,265.105,1.0,0.98,1.0,1.482,0.98,1.0,101.061,101.072,1.0,0.019,0.0,1.0,0.932,1.157,1.0,-9999,0.0,12.764583333333334,1.0,160.25625,1.0,8.65,1.0,6.610416666666667,1.0,326.825,1.0,419.867,1.0,3.987,4.704,5.4,5.83,6.72,7.926,1.0,1.0,1.0,1.0,1.0,1.0,21.373,23.702,25.696,2.509,3.716,1.0,1.0,1.0,1.0,1.0,-9999,-9999,3.33587,1.0,-9999,-9999,-9999,0.749018,-9999,8.58499,1.0,-9999,-9999,-9999,3.51137,-9999,-9999,-9999,30,18,30,18,1.52079,1.53997,0.833333,0.833333,0.243348,0.238858,0.321841,0.247967,1.49556,1.53997,0.833333,0.833333,0.241654,0.239735,0.320563,0.248812,1.38924,1.45515,0.83125,0.830208,0.0497676,0.0340498,0.573695,1.1266,1.42832,1.49795,1.5396,1.54785,1.63841,0.770872,1.42832,1.42832,1.51202,1.53997,1.5615,1.63841,0.666667,0.875,0.833333,0.875,0.833333,0.875,0.833333,0.75,0.833333,0.833333,0.875,0.833333,0.833333,0.833333,2.33566,2.3555,0.73354,0.650623,1.0,1.0,0.30428,0.299591,0.447176,0.310171,0.015252,0.0314738,1.43123,1.45377,0.555556,0.555556,0.365873,0.356976,0.390166,0.378869,2.29349,2.3555,0.744706,0.650623,1.0,1.0,0.302788,0.300167,0.446162,0.310727,0.0207011,0.0314738,1.4471,1.45377,0.555556,0.555556,0.361876,0.359505,0.38642,0.381253,1.14984,1.73571,2.25321,2.33566,2.35503,2.39109,2.5717,1.40027,2.25321,2.29349,2.33566,2.39109,2.41386,2.5717,0.833333,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,-0.333178,-0.222377,-0.222377,0.015252,0.0312902,0.0486688,0.0939534,-0.34771,-0.222377,-0.117626,-0.0758994,0.0300473,0.0314738,0.0486688,0.388889,0.555556,0.555556,0.555556,0.555556,0.555556,0.666667,0.388889,0.555556,0.555556,0.555556,0.666667,0.555556,0.555556,1.66649,1.70357,1.6443,0.0121347,1.4648,1.59265,1.63887,1.66352,1.68059,1.68893,1.70357,1.65653,1.67697,1.63678,0.01364,1.42319,1.5766,1.63118,1.66352,1.68326,1.68772,1.70325,0.163596,0.163596,0.189149,0.0256804,0.000456121,0.0167251,0.127263,0.160077,0.206015,0.256845,0.515462,0.135739,0.181406,0.247539,0.0405967,0.00476239,0.120524,0.139368,0.161244,0.252272,0.349982,0.644662,2.29926,2.30493,1.51235,0.125428,0.140125,0.321354,0.322162,1.87351,2.03516,2.17189,2.32107,1.98752,1.98752,1.67124,0.0999117,0.310709,1.00998,1.39356,1.89501,2.03292,2.07687,2.32107,1.10469,1.10473,0.815728,0.06277,0.0,0.509454,0.550577,0.894127,1.0462,1.08956,1.10905,1.02809,1.00561,0.860918,0.0610302,0.0,0.54662,0.821956,0.894127,1.0699,1.08956,1.1857
