TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,GPP_DT_VUT_REF,RECO_DT_VUT_REF
20180101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.561,1.427,0.531,1.962,0.224,1.561,0,1.427,0.531,0,1.962,0.224,0,26.3717,-9999,-9999,3.101,3.101,0,-9999,-9999,321.506,321.506,0,-9999,-9999,321.32,321.32,0,-9999,-9999,0,0,0,98.299,98.299,0,4.327,4.327,0,1.788,1.788,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,3,36,12,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0747117,0.0557273,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.74165,3.99356,0.898648,0.546968,0,0,-9999,-9999,-9999,-9999,1.46856,1.85526,0.843144,0.914211,0,0,-9999,-9999,-9999,-9999,3.59426,3.99356,0.869031,0.546968,0,0,-9999,-9999,-9999,-9999,1.46856,1.85526,0.843144,0.914211,0,0,-9999,-9999,-9999,-9999,2.51573,2.81902,2.98001,3.59426,3.97506,3.98697,4.01525,2.98001,3.07883,3.455,3.95261,3.98697,3.99356,4.01525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46856,1.46856,1.46856,1.46856,1.84546,1.85526,2.26885,1.46856,1.46856,1.46856,1.84546,1.85526,1.85526,2.26885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0.0390972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0347577,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0766694,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0845545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0
20180102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.14,1.835,1.062,3.056,0.238,2.14,0,1.835,1.062,0,3.056,0.238,0,26.825,-9999,-9999,3.137,3.137,0,-9999,-9999,321.686,321.686,0,-9999,-9999,321.531,321.531,0,-9999,-9999,0.047,0.047,0,98.792,98.792,0,0.757,0.757,0,2.194,2.194,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,3,36,12,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0508751,0.0401578,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.7144,3.95803,0.774793,0.61045,0,0,-9999,-9999,-9999,-9999,1.46856,1.77703,0.843144,0.854069,0,0,-9999,-9999,-9999,-9999,3.56332,3.95803,0.759128,0.61045,0,0,-9999,-9999,-9999,-9999,1.46856,1.77703,0.843144,0.854069,0,0,-9999,-9999,-9999,-9999,3.12261,3.22154,3.25842,3.56332,3.88451,3.95803,4.08993,3.22154,3.28789,3.45869,3.87822,3.95803,3.95803,4.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41345,1.41345,1.41345,1.47144,1.61069,1.77703,1.84068,1.41345,1.46856,1.47144,1.61069,1.77703,1.77703,1.84068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0.0401763,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0357971,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0620634,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0629521,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0
20180103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.357,1.388,0.775,1.263,0.399,1.357,0,1.388,0.775,0,1.263,0.399,0,27.3245,-9999,-9999,4.168,4.168,0,-9999,-9999,313.184,313.184,0,-9999,-9999,311.627,311.627,0,-9999,-9999,0.031,0.031,0,99.036,99.036,0,0.722,0.722,0,2.105,2.105,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,3,36,12,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0562101,0.0427953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.8192,3.95729,0.963329,0.550304,0,0,-9999,-9999,-9999,-9999,1.46856,1.7804,0.843144,0.835902,0,0,-9999,-9999,-9999,-9999,3.70038,3.95729,0.909865,0.550304,0,0,-9999,-9999,-9999,-9999,1.46856,1.7804,0.843144,0.835902,0,0,-9999,-9999,-9999,-9999,3.09495,3.21373,3.26036,3.70003,3.9208,3.95729,4.02178,3.18614,3.30624,3.53521,3.91869,3.95729,3.95729,4.01414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04981,1.04981,1.16042,1.46856,1.71854,1.7804,2.1015,1.20645,1.3366,1.46856,1.71854,1.7804,1.7804,2.1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0.0387592,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0344697,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0638805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0667657,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0
20180104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.985,1.936,0.449,2.133,0.058,1.985,0,1.936,0.449,0,2.133,0.058,0,27.8705,-9999,-9999,5.262,5.262,0,-9999,-9999,315.186,315.186,0,-9999,-9999,313.959,313.959,0,-9999,-9999,0.055,0.055,0,98.665,98.665,0,3.136,3.136,0,2.913,2.913,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,3,36,12,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0747117,0.0557273,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.74165,3.99356,0.898648,0.546968,0,0,-9999,-9999,-9999,-9999,1.46856,1.85526,0.843144,0.914211,0,0,-9999,-9999,-9999,-9999,3.59426,3.99356,0.869031,0.546968,0,0,-9999,-9999,-9999,-9999,1.46856,1.85526,0.843144,0.914211,0,0,-9999,-9999,-9999,-9999,2.51573,2.81902,2.98001,3.59426,3.97506,3.98697,4.01525,2.98001,3.07883,3.455,3.95261,3.98697,3.99356,4.01525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46856,1.46856,1.46856,1.46856,1.84546,1.85526,2.26885,1.46856,1.46856,1.46856,1.84546,1.85526,1.85526,2.26885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0.0398645,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.035473,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0781068,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0855014,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0
20180105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.191,0.075,0.939,0.541,0.111,0.191,0,0.075,0.939,0,0.541,0.111,0,28.4637,-9999,-9999,3.179,3.179,0,-9999,-9999,312.21,312.21,0,-9999,-9999,310.492,310.492,0,-9999,-9999,0.08,0.08,0,98.463,98.463,0,2.813,2.813,0,2.22,2.22,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,3,36,12,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0508751,0.0401578,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.7144,3.95803,0.774793,0.61045,0,0,-9999,-9999,-9999,-9999,1.46856,1.77703,0.843144,0.854069,0,0,-9999,-9999,-9999,-9999,3.56332,3.95803,0.759128,0.61045,0,0,-9999,-9999,-9999,-9999,1.46856,1.77703,0.843144,0.854069,0,0,-9999,-9999,-9999,-9999,3.12261,3.22154,3.25842,3.56332,3.88451,3.95803,4.08993,3.22154,3.28789,3.45869,3.87822,3.95803,3.95803,4.0823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41345,1.41345,1.41345,1.47144,1.61069,1.77703,1.84068,1.41345,1.46856,1.47144,1.61069,1.77703,1.77703,1.84068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0.0371962,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0334774,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0562189,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0599389,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0
20180106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.753,-3.784,1.25,-3.662,0.211,-3.753,0,-3.784,1.25,0,-3.662,0.211,0,29.1043,-9999,-9999,9.199,9.199,0,-9999,-9999,259.801,259.801,0,-9999,-9999,249.441,249.441,0,-9999,-9999,0.797,0.797,0,99.641,99.641,0,0.147,0.147,0,2.673,2.673,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,3,36,12,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0562101,0.0427953,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.8192,3.95729,0.963329,0.550304,0,0,-9999,-9999,-9999,-9999,1.46856,1.7804,0.843144,0.835902,0,0,-9999,-9999,-9999,-9999,3.70038,3.95729,0.909865,0.550304,0,0,-9999,-9999,-9999,-9999,1.46856,1.7804,0.843144,0.835902,0,0,-9999,-9999,-9999,-9999,3.09495,3.21373,3.26036,3.70003,3.9208,3.95729,4.02178,3.18614,3.30624,3.53521,3.91869,3.95729,3.95729,4.01414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04981,1.04981,1.16042,1.46856,1.71854,1.7804,2.1015,1.20645,1.3366,1.46856,1.71854,1.7804,1.7804,2.1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0.0356209,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0352966,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0520964,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0617035,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0
20180107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.094,-3.829,2.898,-4.89,1.731,-4.094,0,-3.829,2.898,0,-4.89,1.731,0,29.7931,-9999,-9999,12.914,12.914,0,-9999,-9999,227.288,227.288,0,-9999,-9999,211.567,211.567,0,-9999,-9999,1.148,1.148,0,101.312,101.312,0,0,0,0,3.559,3.559,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,3,36,12,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0747117,0.0557273,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.74165,3.99356,0.898648,0.546968,0,0,-9999,-9999,-9999,-9999,1.46856,1.85526,0.843144,0.914211,0,0,-9999,-9999,-9999,-9999,3.59426,3.99356,0.869031,0.546968,0,0,-9999,-9999,-9999,-9999,1.46856,1.85526,0.843144,0.914211,0,0,-9999,-9999,-9999,-9999,2.51573,2.81902,2.98001,3.59426,3.97506,3.98697,4.01525,2.98001,3.07883,3.455,3.95261,3.98697,3.99356,4.01525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46856,1.46856,1.46856,1.46856,1.84546,1.85526,2.26885,1.46856,1.46856,1.46856,1.84546,1.85526,1.85526,2.26885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0.0351961,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0347429,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0622943,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0765483,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0
20180108,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.737,-1.502,0.72,-2.371,1.006,-1.737,0,-1.502,0.72,0,-2.371,1.006,0,30.5309,-9999,-9999,11.959,11.959,0,-9999,-9999,244.782,244.782,0,-9999,-9999,231.946,231.946,0,-9999,-9999,1.057,1.057,0,102.214,102.214,0,0,0,0,2.685,2.685,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11,3,35,13,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0508751,0.0401578,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.78396,3.97089,0.662326,0.614397,0,0,-9999,-9999,-9999,-9999,1.45405,1.91018,0.808941,0.948224,0,0,-9999,-9999,-9999,-9999,3.62856,3.97089,0.659926,0.614397,0,0,-9999,-9999,-9999,-9999,1.45405,1.91018,0.808941,0.948224,0,0,-9999,-9999,-9999,-9999,3.17525,3.27702,3.31495,3.62856,3.92839,3.97089,4.10656,3.27702,3.34525,3.52094,3.88879,3.97089,3.97089,4.09871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40319,1.40319,1.40319,1.45672,1.75664,1.91018,1.96894,1.40319,1.45405,1.45672,1.75664,1.91018,1.91018,1.96894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,0.0358525,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0337494,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0516323,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0583214,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,0
