TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20100101,-15.219,1.0,-15.402,2.761,1.0,-14.67,0.387,1.0,-14.457,-14.666,2.436,-13.83,0.415,-15.219,1.0,-15.402,2.761,1.0,-14.67,0.387,1.0,23.4237,6.665,1.0,6.816,6.665,1.0,-9999,-9999,304.569,304.569,0.0,182.088,1.0,228.722,182.088,1.0,0.306,1.0,0.273,0.306,1.0,99.114,99.114,0.0,0.278,0.011,0.979167,2.78,2.499,1.0,0.45517073170731703,0.8541666666666666,-12.291489361702126,0.9791666666666666,14.600000000000001,0.9791666666666666,5.472340425531915,0.9791666666666666,3.9659574468085115,0.9791666666666666,-9999,0.0,398.054,1.0,-0.616,0.686,1.699,2.557,1.0,1.0,1.0,1.0,-4.80691,1.0,0.414328,1.0,0.0197616,-0.00519404,0.189288,0.675009,0.690233,-16.7124,0.729167,-0.797108,-7.63513,0.209508,1.59331,6.02948,7.0,1,36,12,36,12,0.328932,0.345526,1.0,1.0,0.0198612,0.0217507,0.02389,0.0241683,0.335417,0.346908,1.0,1.0,0.0201787,0.0217507,0.0241546,0.0241683,0.337737,0.341899,0.975,1.0,0.00383072,0.00138872,0.28347,0.325405,0.328932,0.336297,0.350471,0.351958,0.354393,0.328932,0.330886,0.33394,0.344956,0.350119,0.351958,0.351958,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.323427,0.343725,0.102152,0.129139,1.0,1.0,0.0223059,0.0239449,0.0295528,0.028782,0.297618,0.300685,0.0814981,0.0811351,1.0,1.0,0.0371877,0.0432311,0.0405494,0.0440765,0.330588,0.345502,0.107575,0.12901,1.0,1.0,0.022368,0.0239449,0.0295997,0.028782,0.30113,0.300685,0.0811107,0.0811351,1.0,1.0,0.03933,0.0432311,0.0425227,0.0440765,0.262072,0.318797,0.323427,0.33116,0.355206,0.357569,0.360697,0.323427,0.325629,0.330588,0.342993,0.355062,0.357569,0.357569,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.283948,0.283948,0.283948,0.298119,0.302774,0.316279,0.318746,0.283948,0.283948,0.285737,0.297618,0.300685,0.30113,0.302774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.225898,0.226375,0.228025,0.00358504,0.193413,0.205464,0.21241,0.225066,0.239033,0.252182,0.264712,0.224368,0.241965,0.224115,0.00421392,0.190168,0.195935,0.205353,0.220019,0.242134,0.253716,0.266228,-0.119059,-0.120533,-0.113874,0.00315047,-0.150359,-0.13176,-0.127963,-0.119721,-0.0932556,-0.0898997,-0.0828511,-0.111049,-0.093452,-0.113621,0.00551658,-0.149878,-0.13176,-0.127467,-0.117934,-0.0931784,-0.0857303,-0.0752242,0.326826,0.322542,0.32216,0.00337368,0.305843,0.310473,0.315006,0.320054,0.326826,0.327077,0.331683,0.326826,0.313462,0.331758,0.015806,0.249516,0.288823,0.305154,0.315006,0.322386,0.327077,0.471617,0.0,0.0,0.00108608,0.000812076,0.0,0.0,0.0,0.0,0.0,0.0,0.00319063,0.0,0.0,0.00111394,0.000814779,0.0,0.0,0.0,0.0,0.0,0.0,0.00349839
20100102,-19.555,1.0,-20.271,1.059,1.0,-17.407,0.683,1.0,-18.943,-19.328,1.01,-17.789,0.628,-19.555,1.0,-20.271,1.059,1.0,-17.407,0.683,1.0,23.8626,6.213,1.0,6.2,6.213,1.0,-9999,-9999,294.127,294.127,0.0,161.485,1.0,213.306,161.485,1.0,0.248,1.0,0.231,0.248,1.0,99.989,99.989,0.0,0.056,0.0,1.0,2.257,1.894,1.0,0.2988148936170213,0.9791666666666666,-17.76875,1.0,13.283333333333331,1.0,5.410416666666666,1.0,3.910416666666667,1.0,-9999,0.0,400.119,1.0,-0.772,0.659,1.7,2.5,1.0,1.0,1.0,1.0,-6.50896,1.0,-0.00476929,1.0,-8.3682e-05,-0.00166612,0.00126312,0.760983,0.760986,-18.0468,1.0,-0.316649,-6.30454,4.77958,1.87345,8.42742,8.0,1,36,12,36,12,0.305294,0.290805,1.0,1.0,0.0205264,0.0219921,0.0292863,0.0280454,0.308106,0.297773,1.0,1.0,0.0203087,0.0222088,0.0291341,0.0282156,0.320344,0.30882,0.975,1.0,0.00508406,0.00250727,0.288512,0.295117,0.297009,0.308106,0.330944,0.336896,0.358651,0.288512,0.290805,0.295538,0.305294,0.322562,0.325613,0.330944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.294776,0.27457,0.0761737,0.0938098,1.0,1.0,0.0223675,0.0239289,0.0349322,0.0323266,0.292454,0.297224,0.0947453,0.161135,1.0,1.0,0.0419204,0.0450852,0.0519748,0.0455629,0.293609,0.283205,0.0769811,0.0966282,1.0,1.0,0.0222032,0.0239289,0.0348272,0.0323266,0.306794,0.298174,0.106257,0.161436,1.0,1.0,0.0411239,0.0466371,0.0513345,0.0470991,0.255287,0.27457,0.282479,0.294776,0.324478,0.328234,0.340504,0.272022,0.274158,0.27457,0.293609,0.314409,0.317628,0.324478,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.292454,0.294416,0.297224,0.303687,0.339253,0.355867,0.364549,0.292454,0.294533,0.295116,0.298035,0.303687,0.307694,0.316706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12218,0.123464,0.124089,0.0034909,0.0860014,0.098427,0.108355,0.121239,0.13452,0.152865,0.16064,0.113429,0.137557,0.115008,0.00455556,0.0743358,0.0878561,0.0918032,0.113429,0.128309,0.153462,0.160739,-0.167968,-0.174308,-0.18473,0.00358514,-0.222223,-0.205404,-0.202993,-0.174514,-0.170198,-0.167545,-0.159206,-0.194677,-0.170549,-0.205336,0.00744708,-0.267823,-0.260398,-0.219919,-0.201903,-0.171108,-0.170198,-0.166144,0.25083,0.247542,0.247249,0.00258921,0.234726,0.23828,0.241759,0.245633,0.25083,0.251023,0.254558,0.25083,0.240574,0.24873,0.0131264,0.129162,0.20195,0.234197,0.241759,0.247422,0.251023,0.361954,0.0,0.0,0.00105429,0.000790592,0.0,0.0,0.0,0.0,0.0,0.0,0.00306597,0.0,0.0,0.00108129,0.00079348,0.0,0.0,0.0,0.0,0.0,0.0,0.00336239
20100103,-15.855,1.0,-16.212,8.263,1.0,-14.783,1.912,1.0,-16.788,-16.331,7.58,-18.158,3.713,-15.855,1.0,-16.212,8.263,1.0,-14.783,1.912,1.0,24.3465,4.048,1.0,6.192,4.048,1.0,-9999,-9999,303.51,303.51,0.0,182.382,1.0,227.158,182.382,1.0,0.239,1.0,0.139,0.239,1.0,99.386,99.386,0.0,0.826,0.0,1.0,1.981,1.48,0.958333,0.2988351351351351,0.7708333333333334,-3.34375,1.0,7.497916666666668,1.0,3.8375000000000004,1.0,2.0625,1.0,-9999,0.0,398.598,1.0,-0.946,0.604,1.683,2.491,1.0,1.0,1.0,1.0,-8.07,1.0,1.47857,1.0,0.0259429,-0.391589,0.516528,0.614958,0.91178,-14.8685,1.0,-0.260884,-5.19424,3.93784,1.62983,6.96295,9.0,1,36,12,36,12,0.347623,0.338568,1.0,1.0,0.0201016,0.0218727,0.0371121,0.0233282,0.344265,0.341809,1.0,1.0,0.0201969,0.0218727,0.0371638,0.0233282,0.345775,0.343343,0.975,1.0,0.00554619,0.00264704,0.272943,0.318487,0.331767,0.344265,0.35258,0.38088,0.391745,0.324704,0.332987,0.338568,0.34085,0.346437,0.349209,0.35672,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.348044,0.333894,0.0930365,0.0947104,1.0,1.0,0.0223675,0.0243383,0.0455264,0.0271166,0.295809,0.303358,0.0179378,0.0248922,1.0,1.0,0.0387417,0.0421551,0.0422187,0.0462293,0.342706,0.336916,0.0921505,0.0935442,1.0,1.0,0.0224736,0.0243383,0.0455786,0.0271166,0.298883,0.306785,0.0199306,0.0288273,1.0,1.0,0.0389254,0.0421551,0.0423872,0.0462293,0.255302,0.309487,0.331859,0.346128,0.36326,0.388793,0.401383,0.329678,0.333894,0.335787,0.339683,0.347561,0.357807,0.368664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.262565,0.269019,0.276486,0.295809,0.299323,0.302575,0.306105,0.262565,0.264479,0.269019,0.295809,0.300166,0.302431,0.303358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.243506,0.242918,0.246396,0.002467,0.220445,0.226287,0.239334,0.243506,0.256514,0.260875,0.269656,0.251422,0.254109,0.253299,0.0025412,0.222898,0.238039,0.239992,0.253952,0.264166,0.270074,0.274653,-0.0961206,-0.0988903,-0.0969469,0.00228508,-0.130195,-0.1067,-0.102175,-0.0970543,-0.0925153,-0.0833507,-0.0776195,-0.0960184,-0.0901561,-0.0924763,0.00555335,-0.171225,-0.113844,-0.10631,-0.0960184,-0.0829237,-0.0736406,-0.0276504,0.32293,0.307463,0.311765,0.00284068,0.292031,0.296395,0.303102,0.309721,0.315197,0.321546,0.32293,0.32293,0.301112,0.323337,0.014612,0.261106,0.280284,0.292031,0.307661,0.313929,0.321546,0.450318,0.0,0.0,0.000867089,0.000670753,0.0,0.0,0.0,0.0,0.0,0.0,0.00224536,0.0,0.0,0.000889035,0.000675642,0.0,0.0,0.0,0.0,0.0,0.0,0.0024679
20100104,-6.565,1.0,-6.918,1.032,1.0,-5.507,0.5,1.0,-7.549,-7.93,0.997,-6.407,0.544,-6.565,1.0,-6.918,1.032,1.0,-5.507,0.5,1.0,24.8757,4.719,1.0,9.685,4.719,1.0,-9999,-9999,298.992,298.992,0.0,232.384,1.0,220.488,232.384,1.0,0.25,1.0,0.169,0.25,1.0,98.373,98.373,0.0,0.09,0.0,1.0,2.146,1.891,0.9375,0.3490809523809524,0.875,-5.73125,1.0,8.854166666666666,1.0,4.879166666666667,1.0,2.670833333333333,1.0,-9999,0.0,390.07,1.0,-0.635,0.6,1.609,2.41,1.0,1.0,1.0,1.0,-4.77229,1.0,1.32942,1.0,0.023326,-0.394557,0.464425,0.438878,0.77335,-21.4352,1.0,0.268713,-7.48827,6.36174,1.5778,10.3874,10.0,1,36,12,36,12,0.338997,0.314651,1.0,1.0,0.0201016,0.0268735,0.108865,0.0295443,0.322136,0.314651,1.0,1.0,0.0201969,0.0268735,0.108883,0.0295443,0.360669,0.330972,0.975,1.0,0.0147247,0.00671008,0.264664,0.296082,0.314651,0.327466,0.345801,0.510068,0.565751,0.303394,0.314651,0.314651,0.322136,0.338997,0.339202,0.375076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.388849,0.339511,0.0694576,0.0863336,1.0,1.0,0.0223675,0.0315403,0.0666366,0.0400417,0.140147,0.194317,0.193432,0.134682,1.0,1.0,0.0387417,0.0421551,0.150134,0.0528777,0.369312,0.339511,0.0778526,0.0863336,1.0,1.0,0.0224736,0.0315403,0.0666723,0.0400417,0.133767,0.194317,0.186578,0.134682,1.0,1.0,0.0389254,0.0421551,0.150182,0.0528777,0.255287,0.321827,0.339511,0.363643,0.388849,0.447368,0.554072,0.339511,0.339511,0.339511,0.354879,0.374815,0.388849,0.40996,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0546883,0.140147,0.180917,0.194317,0.281851,0.430246,0.476536,0.0621989,0.133767,0.140147,0.194317,0.19761,0.19761,0.215885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.501083,0.498531,0.50752,0.00396086,0.47706,0.479178,0.49461,0.503325,0.516934,0.524365,0.541527,0.541527,0.505249,0.544731,0.00828617,0.477267,0.495624,0.501933,0.525805,0.583494,0.616786,0.635684,0.173617,0.183879,0.176548,0.00498232,0.151947,0.160135,0.164053,0.174277,0.184288,0.194408,0.20253,0.20253,0.183113,0.184061,0.0123363,0.014975,0.102913,0.152471,0.174467,0.201952,0.277475,0.323924,0.507828,0.459201,0.47609,0.00447665,0.437243,0.448418,0.454884,0.468163,0.488678,0.502193,0.513197,0.507828,0.454884,0.507755,0.0215643,0.419655,0.437243,0.446978,0.477187,0.502124,0.567731,0.674239,0.0,0.0,0.000610876,0.000464684,0.0,0.0,0.0,0.0,0.0,0.0,0.00168626,0.0,0.0,0.000626274,0.000467045,0.0,0.0,0.0,0.0,0.0,0.0,0.00185132
20100105,-13.854,1.0,-13.263,5.028,1.0,-15.628,1.639,1.0,-13.816,-13.779,5.244,-13.925,1.332,-13.854,1.0,-13.263,5.028,1.0,-15.628,1.639,1.0,25.4508,7.381,1.0,8.434,7.381,1.0,-9999,-9999,299.609,299.609,0.0,190.251,1.0,221.4,190.251,1.0,0.283,1.0,0.221,0.283,1.0,98.574,98.574,0.0,0.262,0.0,1.0,2.129,2.176,0.916667,0.3273578947368421,0.7916666666666666,-3.745833333333333,1.0,15.3375,1.0,7.3500000000000005,1.0,5.802083333333335,1.0,-9999,0.0,396.908,1.0,-0.547,0.6,1.6,2.4,1.0,1.0,1.0,1.0,-3.94167,1.0,0.916125,1.0,0.0160743,-0.271896,0.320043,0.54787,0.70193,-16.5377,1.0,0.207318,-5.77736,4.90822,1.57555,8.07628,10.0,1,36,12,36,12,0.338637,0.337035,1.0,1.0,0.0212391,0.0228366,0.0481892,0.0312418,0.342862,0.350801,1.0,1.0,0.021052,0.0230229,0.048107,0.0313782,0.355718,0.349996,0.975,1.0,0.00918096,0.00439732,0.245132,0.304906,0.336812,0.348408,0.390327,0.391418,0.403377,0.307722,0.336812,0.338497,0.346287,0.366594,0.379452,0.391418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.320609,0.31092,0.237334,0.234148,1.0,1.0,0.0223675,0.0243383,0.0588691,0.036834,0.343478,0.366371,0.117541,0.131222,1.0,1.0,0.0469001,0.0491669,0.0484674,0.0492676,0.319283,0.328205,0.23589,0.241737,1.0,1.0,0.0224736,0.0243383,0.0589094,0.036834,0.363742,0.367576,0.132095,0.131152,1.0,1.0,0.0451577,0.0504407,0.0467834,0.0505389,0.200314,0.277391,0.31092,0.32579,0.379296,0.386299,0.396701,0.280888,0.31092,0.313392,0.324407,0.349847,0.366215,0.381185,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33715,0.34192,0.343478,0.35933,0.365202,0.366371,0.367885,0.343478,0.358905,0.35933,0.363877,0.365202,0.365202,0.366591,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.262033,0.267297,0.267351,0.0030602,0.238099,0.245175,0.261349,0.26268,0.274529,0.284332,0.301508,0.267722,0.274391,0.271816,0.00314125,0.238996,0.2472,0.260105,0.27321,0.28383,0.289444,0.302232,-0.0764646,-0.0835041,-0.0826447,0.00401028,-0.116423,-0.107086,-0.103897,-0.0806814,-0.0753775,-0.0683332,-0.0298816,-0.0791287,-0.0684707,-0.0839022,0.00929946,-0.138503,-0.109413,-0.104525,-0.0852314,-0.060522,-0.0350613,-0.00357721,0.397863,0.341477,0.36164,0.00409409,0.326012,0.335243,0.341746,0.346131,0.3791,0.390738,0.397863,0.397863,0.342361,0.372005,0.016281,0.296021,0.313129,0.326012,0.346059,0.379088,0.390738,0.502718,0.0,0.0,0.000449493,0.000337507,0.0,0.0,0.0,0.0,0.0,0.0,0.00130205,0.0,0.0,0.000461136,0.000338896,0.0,0.0,0.0,0.0,0.0,0.0,0.00142783
