TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20180101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.298,5.171,0.596,5.577,0.319,5.298,0.0,5.171,0.596,0.0,5.577,0.319,0.0,49.635,-9999,-9999,7.452,7.452,0.0,-9999,-9999,327.309,327.309,0.0,-9999,-9999,330.409,330.409,0.0,-9999,-9999,0.314,0.314,0.0,97.767,97.767,0.0,5.154,5.154,0.0,3.995,3.995,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,33,15,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.022737,0.0224457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.788721,-0.562216,5.07264,5.01951,0.0,0.0,-9999,-9999,-9999,-9999,-13.9943,-14.099,1.71667,1.85139,0.0,0.0,-9999,-9999,-9999,-9999,-0.692951,-0.557419,5.05976,5.00439,0.0,0.0,-9999,-9999,-9999,-9999,-13.9943,-14.099,1.71667,1.85139,0.0,0.0,-9999,-9999,-9999,-9999,-0.981032,-0.948023,-0.90539,-0.692951,-0.579096,-0.562216,-0.528366,-1.01596,-0.949367,-0.854177,-0.612589,-0.579096,-0.562216,-0.543442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5685,-14.3947,-14.3855,-14.2424,-14.099,-13.9943,-13.9943,-14.5425,-14.3365,-14.3365,-14.2424,-14.099,-13.9943,-13.9943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0340389,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0342095,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0549568,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0544496,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.165723,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.216114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.02016,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0247757,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.432,4.287,0.462,4.75,0.207,4.432,0.0,4.287,0.462,0.0,4.75,0.207,0.0,50.1669,-9999,-9999,15.679,15.679,0.0,-9999,-9999,316.56,316.56,0.0,-9999,-9999,318.021,318.021,0.0,-9999,-9999,0.293,0.293,0.0,98.666,98.666,0.0,0.042,0.042,0.0,2.735,2.735,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,33,15,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0166283,0.0137728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.18686,-0.0305522,4.6525,4.74944,0.0,0.0,-9999,-9999,-9999,-9999,-12.9999,-12.9999,1.8891,1.8891,0.0,0.0,-9999,-9999,-9999,-9999,0.00848593,-0.00396969,4.73337,4.77196,0.0,0.0,-9999,-9999,-9999,-9999,-12.9999,-12.9999,1.8891,1.8891,0.0,0.0,-9999,-9999,-9999,-9999,-0.299251,-0.0305522,-0.00396969,0.0968717,0.194947,0.212726,0.262733,-0.0305522,-0.0305522,-0.00396969,0.0940247,0.103766,0.194947,0.213315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5341,-13.384,-13.3044,-13.0879,-12.9999,-12.9999,-12.9999,-13.5341,-13.3621,-13.2775,-12.9999,-12.9999,-12.9999,-12.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0341033,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0338979,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0446684,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0446536,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.162728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.212434,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0367952,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0444499,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.883,2.979,0.569,2.671,0.426,2.883,0.0,2.979,0.569,0.0,2.671,0.426,0.0,50.751,-9999,-9999,2.677,2.677,0.0,-9999,-9999,324.05,324.05,0.0,-9999,-9999,326.653,326.653,0.0,-9999,-9999,0.084,0.084,0.0,97.327,97.327,0.0,14.629,14.629,0.0,3.24,3.24,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,33,15,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0261426,0.0260932,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.768528,-0.544122,4.80715,4.84982,0.0,0.0,-9999,-9999,-9999,-9999,-14.1914,-14.1914,1.72393,1.72393,0.0,0.0,-9999,-9999,-9999,-9999,-0.674196,-0.55196,4.78778,4.84563,0.0,0.0,-9999,-9999,-9999,-9999,-14.1914,-14.1914,1.72393,1.72393,0.0,0.0,-9999,-9999,-9999,-9999,-0.984954,-0.923031,-0.880014,-0.674196,-0.513331,-0.511349,-0.47136,-1.01535,-0.923031,-0.809372,-0.55196,-0.511349,-0.511349,-0.507014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5425,-14.5141,-14.4577,-14.2183,-14.1914,-14.1914,-14.1914,-14.542,-14.4577,-14.3449,-14.1914,-14.1914,-14.1914,-14.1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0340841,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0334322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0566793,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0546896,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.15725,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.205652,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00791659,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00984496,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.896,1.82,0.976,2.061,0.554,1.896,0.0,1.82,0.976,0.0,2.061,0.554,0.0,51.3878,-9999,-9999,5.476,5.476,0.0,-9999,-9999,315.595,315.595,0.0,-9999,-9999,316.909,316.909,0.0,-9999,-9999,0.001,0.001,0.0,97.21,97.21,0.0,1.114,1.114,0.0,1.438,1.438,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,33,15,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.022737,0.0224457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.788721,-0.562216,5.07264,5.01951,0.0,0.0,-9999,-9999,-9999,-9999,-13.9943,-14.099,1.71667,1.85139,0.0,0.0,-9999,-9999,-9999,-9999,-0.692951,-0.557419,5.05976,5.00439,0.0,0.0,-9999,-9999,-9999,-9999,-13.9943,-14.099,1.71667,1.85139,0.0,0.0,-9999,-9999,-9999,-9999,-0.981032,-0.948023,-0.90539,-0.692951,-0.579096,-0.562216,-0.528366,-1.01596,-0.949367,-0.854177,-0.612589,-0.579096,-0.562216,-0.543442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5685,-14.3947,-14.3855,-14.2424,-14.099,-13.9943,-13.9943,-14.5425,-14.3365,-14.3365,-14.2424,-14.099,-13.9943,-13.9943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0339417,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0331261,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0542791,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0524418,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.153667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.201181,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0155213,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0191888,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.846,1.763,0.245,2.028,0.227,1.846,0.0,1.763,0.245,0.0,2.028,0.227,0.0,52.0774,-9999,-9999,11.079,11.079,0.0,-9999,-9999,315.114,315.114,0.0,-9999,-9999,316.354,316.354,0.0,-9999,-9999,0.024,0.024,0.0,97.585,97.585,0.0,2.06,2.06,0.0,1.391,1.391,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,33,15,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0166283,0.0137728,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.18686,-0.0305522,4.6525,4.74944,0.0,0.0,-9999,-9999,-9999,-9999,-12.9999,-12.9999,1.8891,1.8891,0.0,0.0,-9999,-9999,-9999,-9999,0.00848593,-0.00396969,4.73337,4.77196,0.0,0.0,-9999,-9999,-9999,-9999,-12.9999,-12.9999,1.8891,1.8891,0.0,0.0,-9999,-9999,-9999,-9999,-0.299251,-0.0305522,-0.00396969,0.0968717,0.194947,0.212726,0.262733,-0.0305522,-0.0305522,-0.00396969,0.0940247,0.103766,0.194947,0.213315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5341,-13.384,-13.3044,-13.0879,-12.9999,-12.9999,-12.9999,-13.5341,-13.3621,-13.2775,-12.9999,-12.9999,-12.9999,-12.9999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.033983,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0331573,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0449587,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0447205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.153514,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.200996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0275004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0334432,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20180106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.094,-0.203,1.381,0.75,0.454,0.094,0.0,-0.203,1.381,0.0,0.75,0.454,0.0,52.8203,-9999,-9999,15.45,15.45,0.0,-9999,-9999,296.042,296.042,0.0,-9999,-9999,294.376,294.376,0.0,-9999,-9999,0.035,0.035,0.0,99.161,99.161,0.0,0.408,0.408,0.0,1.818,1.818,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,33,15,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0261426,0.0260932,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.768528,-0.544122,4.80715,4.84982,0.0,0.0,-9999,-9999,-9999,-9999,-14.1914,-14.1914,1.72393,1.72393,0.0,0.0,-9999,-9999,-9999,-9999,-0.674196,-0.55196,4.78778,4.84563,0.0,0.0,-9999,-9999,-9999,-9999,-14.1914,-14.1914,1.72393,1.72393,0.0,0.0,-9999,-9999,-9999,-9999,-0.984954,-0.923031,-0.880014,-0.674196,-0.513331,-0.511349,-0.47136,-1.01535,-0.923031,-0.809372,-0.55196,-0.511349,-0.511349,-0.507014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.5425,-14.5141,-14.4577,-14.2183,-14.1914,-14.1914,-14.1914,-14.542,-14.4577,-14.3449,-14.1914,-14.1914,-14.1914,-14.1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.033437,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0324884,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0553397,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0527284,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.146976,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.192766,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0359858,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0434443,-9999,-9999,-9999,-9999,-9999,-9999,-9999
