TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20190101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.571,4.48,1.312,4.724,1.697,4.571,0.0,4.48,1.312,0.0,4.724,1.697,0.0,128.498,-9999,-9999,54.309,54.309,0.0,-9999,-9999,314.546,314.546,0.0,-9999,-9999,322.417,322.417,0.0,-9999,-9999,0.554,0.554,0.0,102.87,102.87,0.0,0.064,0.064,0.0,0.994,0.994,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,30,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0199092,0.0208625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.49291,5.52949,0.625196,0.701355,0.0,0.0,-9999,-9999,-9999,-9999,-4.07343,-4.07343,4.24821,4.24821,0.0,0.0,-9999,-9999,-9999,-9999,5.49291,5.52949,0.625196,0.701355,0.0,0.0,-9999,-9999,-9999,-9999,-4.07343,-4.07343,4.24821,4.24821,0.0,0.0,-9999,-9999,-9999,-9999,5.10085,5.17946,5.22099,5.24538,5.42372,5.49291,5.52949,5.10085,5.17541,5.22099,5.29696,5.49291,5.49291,5.52949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.33859,-4.23088,-4.23088,-4.23088,-4.07343,-4.07343,-4.07343,-4.47306,-4.32367,-4.23088,-4.07343,-4.07343,-4.07343,-4.07343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0289362,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0255289,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.041786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0368855,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0910855,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0928032,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0118543,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0115284,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.783,5.013,1.205,7.066,1.136,5.783,0.0,5.013,1.205,0.0,7.066,1.136,0.0,129.121,-9999,-9999,51.84,51.84,0.0,-9999,-9999,308.112,308.112,0.0,-9999,-9999,314.395,314.395,0.0,-9999,-9999,1.716,1.716,0.0,103.05,103.05,0.0,0.121,0.121,0.0,1.601,1.601,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.0,3,30,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0236244,0.0217944,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.49316,5.53051,0.802311,0.85671,0.0,0.0,-9999,-9999,-9999,-9999,-2.36162,-2.36162,4.09502,4.09502,0.0,0.0,-9999,-9999,-9999,-9999,5.49316,5.53051,0.802311,0.85671,0.0,0.0,-9999,-9999,-9999,-9999,-2.36162,-2.36162,4.09502,4.09502,0.0,0.0,-9999,-9999,-9999,-9999,5.0015,5.07827,5.24791,5.32295,5.45106,5.49316,5.53051,5.0015,5.24791,5.27415,5.3874,5.49316,5.49316,5.53051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.49935,-2.46981,-2.46981,-2.37824,-2.36162,-2.36162,-2.36162,-2.49935,-2.46981,-2.46981,-2.36162,-2.36162,-2.28284,-2.22318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.027642,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0251623,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0341431,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.03598,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0899264,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0917685,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0116202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0111915,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.09,1.61,1.97,2.89,3.098,2.09,0.0,1.61,1.97,0.0,2.89,3.098,0.0,129.802,-9999,-9999,79.693,79.693,0.0,-9999,-9999,255.646,255.646,0.0,-9999,-9999,248.982,248.982,0.0,-9999,-9999,1.899,1.899,0.0,102.939,102.939,0.0,0.0,0.0,0.0,2.203,2.203,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.0,3,30,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0327637,0.0344047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.42121,5.45803,0.698394,0.768544,0.0,0.0,-9999,-9999,-9999,-9999,-3.08756,-3.08756,4.32902,4.32902,0.0,0.0,-9999,-9999,-9999,-9999,5.42121,5.45803,0.698394,0.768544,0.0,0.0,-9999,-9999,-9999,-9999,-3.08756,-3.08756,4.32902,4.32902,0.0,0.0,-9999,-9999,-9999,-9999,4.68053,5.15748,5.15748,5.27536,5.41423,5.42121,5.45803,4.68053,5.09443,5.15748,5.27536,5.42121,5.42121,5.45803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.47936,-3.25421,-3.25421,-3.17992,-3.08756,-3.08756,-3.08756,-3.47936,-3.25421,-3.25421,-3.08756,-3.08756,-2.93292,-2.02814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0297122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0249156,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0389772,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.039739,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0916468,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.093098,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0154329,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0167331,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.422,-0.357,2.186,1.611,3.439,0.422,0.0,-0.357,2.186,0.0,1.611,3.439,0.0,130.543,-9999,-9999,78.366,78.366,0.0,-9999,-9999,256.153,256.153,0.0,-9999,-9999,249.613,249.613,0.0,-9999,-9999,1.313,1.313,0.0,102.942,102.942,0.0,0.0,0.0,0.0,1.655,1.655,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.0,3,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0199092,0.0208625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.53139,5.56923,0.599013,0.678519,0.0,0.0,-9999,-9999,-9999,-9999,-3.62868,-3.62868,4.56103,4.56103,0.0,0.0,-9999,-9999,-9999,-9999,5.53139,5.56923,0.599013,0.678519,0.0,0.0,-9999,-9999,-9999,-9999,-3.62868,-3.62868,4.56103,4.56103,0.0,0.0,-9999,-9999,-9999,-9999,5.1291,5.21993,5.2501,5.27533,5.45982,5.53139,5.56923,5.1291,5.21574,5.2501,5.34148,5.53139,5.53139,5.56923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.8849,-3.77784,-3.77784,-3.77784,-3.62868,-3.62868,-3.62868,-4.02679,-3.8849,-3.77784,-3.64771,-3.62868,-3.62868,-3.62868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0295113,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0240182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0431789,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0361682,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0911707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0924413,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0150894,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0163218,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.124,-0.613,2.759,1.249,4.044,0.124,0.0,-0.613,2.759,0.0,1.249,4.044,0.0,131.342,-9999,-9999,78.647,78.647,0.0,-9999,-9999,259.095,259.095,0.0,-9999,-9999,253.281,253.281,0.0,-9999,-9999,0.864,0.864,0.0,103.109,103.109,0.0,0.0,0.0,0.0,1.117,1.117,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.0,3,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0236244,0.0217944,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.53939,5.57802,0.774782,0.830667,0.0,0.0,-9999,-9999,-9999,-9999,-2.01877,-2.01877,4.25099,4.25099,0.0,0.0,-9999,-9999,-9999,-9999,5.53939,5.57802,0.774782,0.830667,0.0,0.0,-9999,-9999,-9999,-9999,-2.01877,-2.01877,4.25099,4.25099,0.0,0.0,-9999,-9999,-9999,-9999,5.03845,5.11019,5.28568,5.36331,5.49584,5.53939,5.57802,5.03845,5.28568,5.31283,5.42998,5.53939,5.53939,5.57802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.16097,-2.12127,-2.12127,-2.03452,-2.01877,-2.01877,-2.01877,-2.16097,-2.12127,-2.12127,-2.01877,-2.01877,-1.94414,-1.88762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0290288,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0235669,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0350111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.034642,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0905727,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0918104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0151638,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.016413,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.617,0.412,1.663,0.931,1.295,0.617,0.0,0.412,1.663,0.0,0.931,1.295,0.0,132.2,-9999,-9999,53.261,53.261,0.0,-9999,-9999,286.761,286.761,0.0,-9999,-9999,287.775,287.775,0.0,-9999,-9999,0.805,0.805,0.0,103.188,103.188,0.0,0.02,0.02,0.0,1.141,1.141,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.0,3,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0327637,0.0344047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.45163,5.48973,0.690227,0.761933,0.0,0.0,-9999,-9999,-9999,-9999,-2.68617,-2.68617,4.55636,4.55636,0.0,0.0,-9999,-9999,-9999,-9999,5.45163,5.48973,0.690227,0.761933,0.0,0.0,-9999,-9999,-9999,-9999,-2.68617,-2.68617,4.55636,4.55636,0.0,0.0,-9999,-9999,-9999,-9999,4.69058,5.17881,5.17881,5.30075,5.44441,5.45163,5.48973,4.69058,5.13211,5.17881,5.30075,5.45163,5.45163,5.48973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.06524,-2.84404,-2.84404,-2.80194,-2.68617,-2.68617,-2.68617,-3.06524,-2.84404,-2.84404,-2.68617,-2.68617,-2.56794,-1.71079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0303875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.024699,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0393011,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0397161,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.092093,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0933876,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0120422,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0115636,-9999,-9999,-9999,-9999,-9999,-9999,-9999
