TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20160101,-7.719,1.0,-7.719,1.347,1.0,-9999,-9999,-9999,-5.896,-5.896,1.47,-9999,-9999,-7.719,1.0,-7.719,1.347,1.0,-9999,-9999,-9999,0.0,0.26,1.0,0.0,0.26,1.0,-9999,-9999,261.249,261.249,0.0,-9999,-9999,236.894,236.894,0.0,-9999,-9999,0.55,0.55,0.0,98.428,98.404,1.0,0.242,0.035,1.0,5.013,4.249,1.0,0.7394052631578948,0.7916666666666666,-0.6855916666666667,1.0,0.41250000000000003,1.0,0.10473541666666668,1.0,0.2073,1.0,390.392,1.0,0.413,-9999,-9999,1.0,-9999,-9999,15.741,-9999,1.0,-9999,-3.54402,1.0,1.15465,1.0,-0.132881,-0.300215,0.0709296,-9999,-9999,4.65294,1.0,-0.535479,-1.20979,0.285829,-9999,-9999,7.0,1,48,0,0,0,0.361783,0.362914,1.0,1.0,-9999,-9999,-9999,-9999,0.361256,0.362914,1.0,1.0,-9999,-9999,-9999,-9999,0.376278,0.367082,1.0,1.0,0.00423677,0.00182424,0.358654,0.359196,0.361256,0.362914,0.38764,0.38794,0.429614,0.35916,0.35954,0.361256,0.362914,0.364157,0.372957,0.38794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.348631,0.349721,0.315651,0.315649,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.348123,0.349721,0.315655,0.315649,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.345616,0.346139,0.348123,0.349721,0.373548,0.373838,0.413996,0.346104,0.346469,0.348123,0.349721,0.350919,0.359399,0.373838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.403895,0.420647,0.378674,0.0189639,0.0549727,0.263649,0.343368,0.420647,0.439302,0.478895,0.484279,0.422127,0.415772,0.314303,0.0265146,3.96241e-07,0.0639803,0.109264,0.359847,0.422411,0.456904,0.484279,0.0594962,0.0577325,0.0115914,0.020354,-0.333577,-0.124292,-0.0162139,0.0577325,0.076387,0.107191,0.118061,0.0594962,0.0545159,-0.0619755,0.0299578,-0.454538,-0.333577,-0.263693,-0.00110106,0.0594962,0.0982495,0.117854,0.304212,0.254143,0.309215,0.0244598,0.0459683,0.0682517,0.237584,0.265058,0.398351,0.476804,0.479871,0.254143,0.237584,0.286491,0.0289492,0.0453861,0.0555108,0.0666117,0.264885,0.398351,0.476812,0.609145,0.00334482,0.0,0.000717271,0.000206017,0.0,0.0,0.0,0.0,0.000176346,0.00278174,0.00334495,0.00334495,0.0,0.00144352,0.000805181,0.0,0.0,0.0,0.0,0.000157948,0.00271705,0.00334495
20160102,-10.698,1.0,-10.698,0.644,1.0,-9999,-9999,-9999,-10.223,-10.223,0.668,-9999,-9999,-10.698,1.0,-10.698,0.644,1.0,-9999,-9999,-9999,0.0,0.694,1.0,0.0,0.694,1.0,-9999,-9999,234.918,234.918,0.0,-9999,-9999,207.454,207.454,0.0,-9999,-9999,0.345,0.345,0.0,99.078,98.971,1.0,0.071,0.005,1.0,3.821,3.753,1.0,0.5765613636363637,0.9166666666666666,-3.8225124999999998,1.0,1.1528708333333333,1.0,0.0635,1.0,0.4254125,1.0,391.227,1.0,0.381,-9999,-9999,1.0,-9999,-9999,15.623,-9999,1.0,-9999,-3.61813,1.0,-0.234126,1.0,0.0269441,-0.0143823,0.060874,-9999,-9999,4.95691,1.0,-0.21452,-1.22593,2.43973,-9999,-9999,8.0,1,48,0,0,0,0.376191,0.377609,1.0,1.0,-9999,-9999,-9999,-9999,0.373289,0.377609,1.0,1.0,-9999,-9999,-9999,-9999,0.385727,0.378882,1.0,1.0,0.00440686,0.00242351,0.345372,0.362659,0.364541,0.377609,0.399104,0.404035,0.439101,0.357909,0.364057,0.373289,0.377609,0.3825,0.385889,0.404035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.362515,0.363882,0.147453,0.147277,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.359719,0.363882,0.147255,0.147277,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.332816,0.349476,0.351288,0.363882,0.384596,0.389347,0.423138,0.344897,0.350823,0.359719,0.363882,0.368595,0.37186,0.389347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.330477,0.339928,0.315979,0.0162277,0.0447191,0.180471,0.310272,0.34021,0.37087,0.393434,0.412322,0.340371,0.338461,0.260486,0.0222711,3.18363e-07,0.0515527,0.0899786,0.317898,0.348335,0.392219,0.407398,-0.0371536,-0.037681,-0.0629032,0.0178651,-0.358297,-0.223563,-0.0521884,-0.0368835,-0.00629294,0.011597,0.0428816,-0.0371536,-0.0348275,-0.125241,0.0258397,-0.436282,-0.358297,-0.293821,-0.037887,-0.0274739,0.00742979,0.0433412,0.272608,0.227741,0.275576,0.0223244,0.0328023,0.0511758,0.212902,0.237522,0.356968,0.42727,0.430019,0.227741,0.212902,0.252761,0.0266859,0.0328449,0.0394308,0.0513829,0.237367,0.356968,0.427278,0.545863,0.00894007,0.0,0.00186586,0.000550884,0.0,0.0,0.0,0.0,0.000197735,0.00709726,0.00894042,0.00894042,0.0,0.00353926,0.00189663,0.0,0.0,0.0,0.0,0.000177272,0.00693681,0.00894042
20160103,-10.837,1.0,-10.837,1.382,1.0,-9999,-9999,-9999,-8.859,-8.859,1.206,-9999,-9999,-10.837,1.0,-10.837,1.382,1.0,-9999,-9999,-9999,0.0,1.212,1.0,0.0,1.212,1.0,-9999,-9999,262.62,262.62,0.0,-9999,-9999,238.427,238.427,0.0,-9999,-9999,0.287,0.287,0.0,98.31,98.173,1.0,0.311,0.03,1.0,2.867,3.367,1.0,0.4201853658536586,0.8541666666666666,-2.0223458333333335,1.0,0.5848062500000001,1.0,0.1885,1.0,0.23714166666666667,1.0,393.74,1.0,0.326,-9999,-9999,1.0,-9999,-9999,15.514,-9999,1.0,-9999,-3.83821,1.0,-0.366676,1.0,0.0421986,-0.0225248,0.095338,-9999,-9999,-2.67382,1.0,0.307713,-0.164252,0.695207,-9999,-9999,8.0,1,48,0,0,0,0.344127,0.346594,1.0,1.0,-9999,-9999,-9999,-9999,0.342905,0.346594,1.0,1.0,-9999,-9999,-9999,-9999,0.365259,0.355173,1.0,1.0,0.00462394,0.00277351,0.341671,0.34297,0.346594,0.347978,0.387548,0.392746,0.419961,0.341904,0.34297,0.346594,0.34702,0.356278,0.362771,0.392746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.331617,0.333994,0.179934,0.180093,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.33044,0.333994,0.179857,0.180093,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.329251,0.330502,0.333994,0.335328,0.373459,0.378468,0.404694,0.329475,0.330502,0.333994,0.334404,0.343326,0.349583,0.378468,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.327458,0.336721,0.313403,0.0161091,0.0443042,0.178483,0.308503,0.336989,0.368872,0.389817,0.409948,0.337143,0.335326,0.25832,0.0220926,3.15318e-07,0.0509855,0.0891713,0.315782,0.344955,0.388671,0.405192,-0.009371,-0.00987311,-0.0417693,0.0183288,-0.34801,-0.214263,-0.0336533,-0.009371,0.0116242,0.0380991,0.0569078,-0.009371,-0.00757885,-0.106939,0.0262201,-0.420242,-0.34801,-0.278899,-0.0323273,-0.0020643,0.0272839,0.0573221,0.270955,0.22636,0.273872,0.0221978,0.0324412,0.0506296,0.211611,0.236081,0.354803,0.424679,0.427411,0.22636,0.211611,0.251191,0.0265317,0.0324852,0.0389962,0.0508561,0.235927,0.354803,0.424686,0.542552,0.0156116,0.0,0.00325152,0.000964107,0.0,0.0,0.0,0.0,0.000263288,0.012546,0.0156122,0.0156122,0.0,0.0062774,0.00340425,0.0,0.0,0.0,0.0,0.000236269,0.0122604,0.0156122
20160104,-18.842,1.0,-18.842,1.077,1.0,-9999,-9999,-9999,-17.092,-17.092,2.626,-9999,-9999,-18.842,1.0,-18.842,1.077,1.0,-9999,-9999,-9999,0.0,1.327,1.0,0.0,1.327,1.0,-9999,-9999,203.687,203.687,0.0,-9999,-9999,172.534,172.534,0.0,-9999,-9999,0.23,0.23,0.0,97.828,97.656,1.0,0.086,0.01,1.0,2.749,3.902,1.0,0.34431590909090914,0.9166666666666666,-4.871568750000001,1.0,1.4697375,1.0,0.20547916666666666,1.0,0.7531354166666668,1.0,397.096,1.0,0.084,-9999,-9999,1.0,-9999,-9999,15.392,-9999,1.0,-9999,-3.9789,1.0,-0.211793,1.0,0.024374,-0.0130104,0.0550674,-9999,-9999,-14.3198,1.0,1.64798,-0.879663,3.72324,-9999,-9999,8.0,1,48,0,0,0,0.356135,0.363535,1.0,1.0,-9999,-9999,-9999,-9999,0.354668,0.363535,1.0,1.0,-9999,-9999,-9999,-9999,0.380892,0.370985,1.0,1.0,0.00401505,0.00228585,0.354746,0.36302,0.363535,0.370166,0.394185,0.396291,0.429855,0.354668,0.36074,0.363535,0.364492,0.374636,0.388966,0.394907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.343188,0.350319,2.24394e-16,0.0296438,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.341775,0.350319,1.12197e-16,0.0296438,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.34185,0.349823,0.350319,0.35671,0.379855,0.381885,0.414228,0.341775,0.347626,0.350319,0.351241,0.361017,0.374826,0.380551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.153207,0.150412,0.163982,0.011371,0.0211061,0.0443081,0.148536,0.152907,0.209568,0.239479,0.277098,0.149368,0.153931,0.1321,0.0131354,1.37863e-07,0.0211061,0.0297996,0.149747,0.19308,0.209568,0.239479,-0.214367,-0.213123,-0.207003,0.0125593,-0.373079,-0.326851,-0.214999,-0.203432,-0.163055,-0.130059,-0.0897144,-0.214367,-0.200737,-0.248792,0.0160949,-0.437021,-0.382759,-0.364759,-0.213789,-0.18529,-0.164883,-0.121278,0.178347,0.148993,0.177921,0.0152505,0.00917248,0.0171521,0.139285,0.155392,0.233537,0.27953,0.281328,0.148993,0.139285,0.160901,0.0183717,0.00425079,0.010844,0.0167476,0.155291,0.233537,0.279535,0.357116,0.0170713,0.0,0.00352236,0.00104756,0.0,0.0,0.0,0.0,0.000273099,0.0131396,0.017072,0.017072,0.0,0.00624562,0.00319129,0.0,0.0,0.0,0.0,0.000244886,0.0125374,0.017072
20160105,-20.839,1.0,-20.839,1.157,1.0,-9999,-9999,-9999,-20.884,-20.884,0.744,-9999,-9999,-20.839,1.0,-20.839,1.157,1.0,-9999,-9999,-9999,0.0,0.359,1.0,0.0,0.359,1.0,-9999,-9999,196.934,196.934,0.0,-9999,-9999,164.984,164.984,0.0,-9999,-9999,0.199,0.199,0.0,96.882,96.71,1.0,0.231,0.078,1.0,2.535,3.153,1.0,0.20865999999999998,0.8333333333333334,-0.8661354166666667,1.0,0.7723958333333334,1.0,0.28662291666666667,1.0,0.4777708333333333,1.0,397.883,1.0,-0.197,-9999,-9999,1.0,-9999,-9999,15.247,-9999,1.0,-9999,-4.38242,1.0,-0.12944,1.0,0.0148965,-0.00795146,0.0336551,-9999,-9999,-14.0883,1.0,1.62133,-0.865438,3.66303,-9999,-9999,8.0,1,48,0,0,0,0.356135,0.359095,1.0,1.0,-9999,-9999,-9999,-9999,0.354668,0.359095,1.0,1.0,-9999,-9999,-9999,-9999,0.376973,0.367674,1.0,1.0,0.00421802,0.00223763,0.354668,0.359095,0.359095,0.366146,0.388966,0.394907,0.429855,0.354668,0.359095,0.359095,0.36074,0.370715,0.373083,0.394907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.343188,0.346041,2.24394e-16,1.12197e-16,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.341775,0.346041,1.12197e-16,1.12197e-16,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.341775,0.346041,0.346041,0.352836,0.374826,0.380551,0.414228,0.341775,0.346041,0.346041,0.347626,0.357239,0.35952,0.380551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.117801,0.113839,0.132689,0.0104054,0.0161253,0.0344036,0.111852,0.116496,0.183144,0.205247,0.241744,0.112732,0.117592,0.106125,0.0113506,1.0358e-07,0.016197,0.0212235,0.113133,0.151695,0.183144,0.205247,-0.246574,-0.245257,-0.234985,0.0116366,-0.378782,-0.336755,-0.247243,-0.23868,-0.18612,-0.164291,-0.118757,-0.246574,-0.237077,-0.270848,0.0146067,-0.437021,-0.387484,-0.371911,-0.245962,-0.198008,-0.187522,-0.155509,0.154172,0.128797,0.153386,0.0132986,0.00594122,0.0118146,0.120405,0.134329,0.201881,0.24164,0.243194,0.128797,0.120405,0.138416,0.0160207,0.00262444,0.00698426,0.01171,0.134241,0.201881,0.241644,0.308709,0.00462512,0.0,0.000968414,0.000285469,0.0,0.0,0.0,0.0,0.000107751,0.00374003,0.0046253,0.0046253,0.0,0.00188381,0.00102693,0.0,0.0,0.0,0.0,9.66338e-05,0.00365456,0.0046253
20160106,-25.172,1.0,-25.172,0.497,1.0,-9999,-9999,-9999,-27.025,-27.025,1.892,-9999,-9999,-25.172,1.0,-25.172,0.497,1.0,-9999,-9999,-9999,0.0,0.684,1.0,0.0,0.684,1.0,-9999,-9999,158.18,158.18,0.0,-9999,-9999,121.653,121.653,0.0,-9999,-9999,0.144,0.144,0.0,96.851,96.662,1.0,0.037,0.0,1.0,2.345,3.392,1.0,0.18709999999999996,0.7708333333333334,-2.8346312499999997,1.0,1.7319812500000002,1.0,0.12399374999999997,1.0,0.9089666666666667,1.0,404.13,1.0,-0.509,-9999,-9999,1.0,-9999,-9999,15.055,-9999,1.0,-9999,-4.61002,1.0,-0.0281459,1.0,0.00323914,-0.00172899,0.00731809,-9999,-9999,-15.3988,1.0,1.77215,-0.94594,4.00377,-9999,-9999,9.0,1,48,0,0,0,0.356135,0.359095,1.0,1.0,-9999,-9999,-9999,-9999,0.354668,0.359095,1.0,1.0,-9999,-9999,-9999,-9999,0.376942,0.367658,1.0,1.0,0.00422074,0.00223721,0.354668,0.359095,0.359095,0.366146,0.388966,0.394907,0.429855,0.354668,0.359095,0.359095,0.36074,0.370715,0.372792,0.394907,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.343188,0.346041,2.24394e-16,1.12197e-16,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.341775,0.346041,1.12197e-16,1.12197e-16,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.341775,0.346041,0.346041,0.352836,0.374826,0.380551,0.414228,0.341775,0.346041,0.346041,0.347626,0.357239,0.35924,0.380551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.05542,0.0511117,0.074863,0.00808749,0.00618759,0.0166587,0.0494748,0.0533397,0.125111,0.132561,0.164329,0.0501965,0.0542702,0.0587021,0.0078429,4.55092e-08,0.00442307,0.00787087,0.0505276,0.0869641,0.125111,0.132561,-0.309072,-0.307984,-0.292795,0.00904665,-0.391179,-0.3545,-0.30962,-0.304384,-0.245053,-0.236977,-0.194545,-0.309072,-0.300398,-0.31824,0.0108004,-0.437021,-0.393154,-0.382779,-0.308568,-0.260075,-0.245329,-0.228196,0.10207,0.0852709,0.101037,0.00894715,0.00167387,0.00400612,0.0797148,0.0889331,0.133656,0.159979,0.161008,0.0852709,0.0797148,0.0908271,0.0107744,0.000639443,0.00193435,0.00415302,0.0888751,0.133656,0.159982,0.204382,0.00880925,0.0,0.00181565,0.000541906,0.0,0.0,0.0,0.0,9.98635e-05,0.00678024,0.00880959,0.00880959,0.0,0.00326608,0.00168476,0.0,0.0,0.0,0.0,8.95688e-05,0.00657824,0.00880959
