TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20220101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.159,8.9,0.741,9.555,1.092,9.159,0.0,8.9,0.741,0.0,9.555,1.092,0.0,137.482,-9999,-9999,53.852,53.852,0.0,-9999,-9999,328.205,328.205,0.0,-9999,-9999,348.191,348.191,0.0,-9999,-9999,1.524,1.524,0.0,97.363,97.363,0.0,0.164,0.164,0.0,0.848,0.848,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.0,3,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.023214,0.0229258,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.16654,2.12611,0.742194,0.763521,0.0,0.0,-9999,-9999,-9999,-9999,-5.30235,-5.32139,3.90028,3.87433,0.0,0.0,-9999,-9999,-9999,-9999,2.16654,2.15604,0.742194,0.739187,0.0,0.0,-9999,-9999,-9999,-9999,-5.02847,-4.9497,3.71206,3.78145,0.0,0.0,-9999,-9999,-9999,-9999,2.05214,2.08912,2.08912,2.15604,2.15604,2.15604,2.16654,2.03774,2.08912,2.08912,2.15604,2.15604,2.15604,2.15604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.74632,-5.57058,-5.57058,-5.02847,-4.9497,-4.9497,-4.9497,-5.71393,-5.57058,-5.57058,-5.06847,-4.9497,-4.9497,-4.9497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0108552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0109171,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0124477,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0134766,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0183334,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0218358,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.011925,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0131731,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.982,8.695,0.491,9.422,0.83,8.982,0.0,8.695,0.491,0.0,9.422,0.83,0.0,138.107,-9999,-9999,57.122,57.122,0.0,-9999,-9999,320.071,320.071,0.0,-9999,-9999,339.067,339.067,0.0,-9999,-9999,1.9,1.9,0.0,97.378,97.378,0.0,0.142,0.142,0.0,1.203,1.203,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0,3,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0157943,0.0149162,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.16025,2.11982,0.684662,0.707352,0.0,0.0,-9999,-9999,-9999,-9999,-5.6435,-5.64056,4.04242,3.99356,0.0,0.0,-9999,-9999,-9999,-9999,2.14407,2.13357,0.677818,0.674162,0.0,0.0,-9999,-9999,-9999,-9999,-5.39694,-5.31817,3.92502,3.99838,0.0,0.0,-9999,-9999,-9999,-9999,2.02101,2.0851,2.08953,2.09493,2.11982,2.13357,2.16025,2.0066,2.0851,2.08953,2.08953,2.09493,2.11982,2.13357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.92194,-5.8291,-5.7591,-5.378,-5.31817,-5.31817,-5.31817,-5.92194,-5.8291,-5.75842,-5.39694,-5.31817,-5.31817,-5.31817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0108514,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0108798,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00635139,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0085892,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0168022,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0212402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0119974,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0127418,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.424,8.889,1.284,10.239,1.946,9.424,0.0,8.889,1.284,0.0,10.239,1.946,0.0,138.792,-9999,-9999,76.417,76.417,0.0,-9999,-9999,285.716,285.716,0.0,-9999,-9999,300.534,300.534,0.0,-9999,-9999,3.092,3.092,0.0,96.877,96.877,0.0,0.004,0.004,0.0,2.4,2.4,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0,3,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0433557,0.0426119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.37252,2.29012,0.594279,0.643336,0.0,0.0,-9999,-9999,-9999,-9999,-4.86316,-4.93798,3.78005,3.67109,0.0,0.0,-9999,-9999,-9999,-9999,2.37252,2.33223,0.594279,0.582413,0.0,0.0,-9999,-9999,-9999,-9999,-4.325,-4.23578,3.70611,3.80637,0.0,0.0,-9999,-9999,-9999,-9999,2.11623,2.20182,2.20182,2.33223,2.33223,2.33223,2.37252,2.11389,2.20182,2.20182,2.33223,2.33223,2.33223,2.33223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.75007,-5.42839,-5.17574,-4.325,-4.23578,-4.23578,-4.23578,-5.75007,-5.42839,-5.17574,-4.325,-4.23578,-4.23578,-4.23578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0108843,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0110055,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0322344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0330893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0231992,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0248988,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0155284,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0158236,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.271,9.812,1.091,10.971,1.218,10.271,0.0,9.812,1.091,0.0,10.971,1.218,0.0,139.534,-9999,-9999,47.109,47.109,0.0,-9999,-9999,329.025,329.025,0.0,-9999,-9999,349.111,349.111,0.0,-9999,-9999,1.906,1.906,0.0,95.908,95.908,0.0,0.684,0.684,0.0,1.458,1.458,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.023214,0.0229258,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.16654,2.12611,0.742194,0.763521,0.0,0.0,-9999,-9999,-9999,-9999,-5.30235,-5.32139,3.90028,3.87433,0.0,0.0,-9999,-9999,-9999,-9999,2.16654,2.15604,0.742194,0.739187,0.0,0.0,-9999,-9999,-9999,-9999,-5.02847,-4.9497,3.71206,3.78145,0.0,0.0,-9999,-9999,-9999,-9999,2.05214,2.08912,2.08912,2.15604,2.15604,2.15604,2.16654,2.03774,2.08912,2.08912,2.15604,2.15604,2.15604,2.15604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.74632,-5.57058,-5.57058,-5.02847,-4.9497,-4.9497,-4.9497,-5.71393,-5.57058,-5.57058,-5.06847,-4.9497,-4.9497,-4.9497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0113554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0116624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.012601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0129556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0388043,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0378975,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0114887,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0134501,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.81,8.028,2.622,7.477,0.657,7.81,0.0,8.028,2.622,0.0,7.477,0.657,0.0,140.336,-9999,-9999,82.795,82.795,0.0,-9999,-9999,284.22,284.22,0.0,-9999,-9999,298.855,298.855,0.0,-9999,-9999,3.749,3.749,0.0,95.133,95.133,0.0,0.645,0.645,0.0,5.035,5.035,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.0,3,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0157943,0.0149162,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.16025,2.11982,0.684662,0.707352,0.0,0.0,-9999,-9999,-9999,-9999,-5.6435,-5.64056,4.04242,3.99356,0.0,0.0,-9999,-9999,-9999,-9999,2.14407,2.13357,0.677818,0.674162,0.0,0.0,-9999,-9999,-9999,-9999,-5.39694,-5.31817,3.92502,3.99838,0.0,0.0,-9999,-9999,-9999,-9999,2.02101,2.0851,2.08953,2.09493,2.11982,2.13357,2.16025,2.0066,2.0851,2.08953,2.08953,2.09493,2.11982,2.13357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.92194,-5.8291,-5.7591,-5.378,-5.31817,-5.31817,-5.31817,-5.92194,-5.8291,-5.75842,-5.39694,-5.31817,-5.31817,-5.31817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.011123,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0110086,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00785335,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.010344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0221539,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0276,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0171258,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0177222,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.734,4.153,1.274,5.621,2.418,4.734,0.0,4.153,1.274,0.0,5.621,2.418,0.0,141.196,-9999,-9999,86.352,86.352,0.0,-9999,-9999,249.864,249.864,0.0,-9999,-9999,260.321,260.321,0.0,-9999,-9999,4.846,4.846,0.0,95.795,95.795,0.0,1.71,1.71,0.0,3.248,3.248,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.0,3,29,19,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0433557,0.0426119,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.37252,2.29012,0.594279,0.643336,0.0,0.0,-9999,-9999,-9999,-9999,-4.86316,-4.93798,3.78005,3.67109,0.0,0.0,-9999,-9999,-9999,-9999,2.37252,2.33223,0.594279,0.582413,0.0,0.0,-9999,-9999,-9999,-9999,-4.325,-4.23578,3.70611,3.80637,0.0,0.0,-9999,-9999,-9999,-9999,2.11623,2.20182,2.20182,2.33223,2.33223,2.33223,2.37252,2.11389,2.20182,2.20182,2.33223,2.33223,2.33223,2.33223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.75007,-5.42839,-5.17574,-4.325,-4.23578,-4.23578,-4.23578,-5.75007,-5.42839,-5.17574,-4.325,-4.23578,-4.23578,-4.23578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0144338,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0143808,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0334528,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0350814,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0667824,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0693823,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0180996,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0189609,-9999,-9999,-9999,-9999,-9999,-9999,-9999
