TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20200101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.387,2.45,0.7,2.273,1.037,2.387,0.0,2.45,0.7,0.0,2.273,1.037,0.0,80.845,-9999,-9999,41.192,41.192,0.0,-9999,-9999,277.259,277.259,0.0,-9999,-9999,285.209,285.209,0.0,-9999,-9999,0.672,0.672,0.0,102.481,102.481,0.0,0.008,0.008,0.0,1.713,1.713,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00256886,1.42222e-16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.81684,3.81684,0.51584,0.51584,0.0,0.0,-9999,-9999,-9999,-9999,-2.40874,-2.40874,2.57782,2.57782,0.0,0.0,-9999,-9999,-9999,-9999,3.81684,3.81684,0.51584,0.51584,0.0,0.0,-9999,-9999,-9999,-9999,-2.40874,-2.40874,2.57782,2.57782,0.0,0.0,-9999,-9999,-9999,-9999,3.77481,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.00837208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0200034,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00837208,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0182787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000287304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0319163,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.0327e-05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00132147,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.995,4.077,2.373,3.845,1.111,3.995,0.0,4.077,2.373,0.0,3.845,1.111,0.0,81.4322,-9999,-9999,11.206,11.206,0.0,-9999,-9999,334.809,334.809,0.0,-9999,-9999,350.112,350.112,0.0,-9999,-9999,0.858,0.858,0.0,101.885,101.885,0.0,0.143,0.143,0.0,2.418,2.418,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00619122,3.55556e-17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.87251,3.87251,0.415398,0.415398,0.0,0.0,-9999,-9999,-9999,-9999,-2.1218,-2.1218,2.6582,2.6582,0.0,0.0,-9999,-9999,-9999,-9999,3.87251,3.87251,0.415398,0.415398,0.0,0.0,-9999,-9999,-9999,-9999,-2.1218,-2.1218,2.6582,2.6582,0.0,0.0,-9999,-9999,-9999,-9999,3.74589,3.81016,3.87251,3.87251,3.87251,3.87342,3.87342,3.87251,3.87251,3.87251,3.87251,3.87251,3.87251,3.87251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18059,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.00666467,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0173585,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00666467,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0126301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000253978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0273972,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.81172e-05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00143593,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.516,7.965,1.235,9.52,0.269,8.516,0.0,7.965,1.235,0.0,9.52,0.269,0.0,82.0766,-9999,-9999,9.399,9.399,0.0,-9999,-9999,339.175,339.175,0.0,-9999,-9999,355.036,355.036,0.0,-9999,-9999,1.5,1.5,0.0,101.322,101.322,0.0,1.77,1.77,0.0,3.858,3.858,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00388495,1.06667e-16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.06794,4.06794,0.760073,0.760073,0.0,0.0,-9999,-9999,-9999,-9999,-3.65855,-3.65855,3.18867,3.18867,0.0,0.0,-9999,-9999,-9999,-9999,4.06794,4.06794,0.760073,0.760073,0.0,0.0,-9999,-9999,-9999,-9999,-3.65855,-3.65855,3.18867,3.18867,0.0,0.0,-9999,-9999,-9999,-9999,3.97414,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.00106027,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00982855,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00106027,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00604961,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000156047,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0136933,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.51382e-05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00119859,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.943,5.702,1.45,6.381,1.42,5.943,0.0,5.702,1.45,0.0,6.381,1.42,0.0,82.7777,-9999,-9999,24.45,24.45,0.0,-9999,-9999,306.423,306.423,0.0,-9999,-9999,318.099,318.099,0.0,-9999,-9999,1.413,1.413,0.0,102.402,102.402,0.0,0.226,0.226,0.0,2.885,2.885,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00256886,1.42222e-16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.81684,3.81684,0.51584,0.51584,0.0,0.0,-9999,-9999,-9999,-9999,-2.40874,-2.40874,2.57782,2.57782,0.0,0.0,-9999,-9999,-9999,-9999,3.81684,3.81684,0.51584,0.51584,0.0,0.0,-9999,-9999,-9999,-9999,-2.40874,-2.40874,2.57782,2.57782,0.0,0.0,-9999,-9999,-9999,-9999,3.77481,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,3.81684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,-2.40874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.00453995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0142477,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00453995,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0121773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000213364,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0218503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.13041e-05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00160574,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.595,6.67,0.366,6.459,0.73,6.595,0.0,6.67,0.366,0.0,6.459,0.73,0.0,83.5352,-9999,-9999,26.199,26.199,0.0,-9999,-9999,308.418,308.418,0.0,-9999,-9999,320.349,320.349,0.0,-9999,-9999,1.525,1.525,0.0,102.704,102.704,0.0,0.025,0.025,0.0,1.978,1.978,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00619122,3.55556e-17,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.87251,3.87251,0.415398,0.415398,0.0,0.0,-9999,-9999,-9999,-9999,-2.1218,-2.1218,2.6582,2.6582,0.0,0.0,-9999,-9999,-9999,-9999,3.87251,3.87251,0.415398,0.415398,0.0,0.0,-9999,-9999,-9999,-9999,-2.1218,-2.1218,2.6582,2.6582,0.0,0.0,-9999,-9999,-9999,-9999,3.74589,3.81016,3.87251,3.87251,3.87251,3.87342,3.87342,3.87251,3.87251,3.87251,3.87251,3.87251,3.87251,3.87251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.18059,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,-2.1218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.00380092,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.013235,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00380093,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00832182,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.000199578,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0199508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.48173e-05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.001701,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.193,6.109,0.699,6.347,1.058,6.193,0.0,6.109,0.699,0.0,6.347,1.058,0.0,84.35,-9999,-9999,42.243,42.243,0.0,-9999,-9999,291.145,291.145,0.0,-9999,-9999,300.869,300.869,0.0,-9999,-9999,2.126,2.126,0.0,101.921,101.921,0.0,0.063,0.063,0.0,2.484,2.484,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00388495,1.06667e-16,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.06794,4.06794,0.760073,0.760073,0.0,0.0,-9999,-9999,-9999,-9999,-3.65855,-3.65855,3.18867,3.18867,0.0,0.0,-9999,-9999,-9999,-9999,4.06794,4.06794,0.760073,0.760073,0.0,0.0,-9999,-9999,-9999,-9999,-3.65855,-3.65855,3.18867,3.18867,0.0,0.0,-9999,-9999,-9999,-9999,3.97414,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,4.06794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,-3.65855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.00429638,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0139254,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00429638,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0107928,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00020831,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0211706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.19001e-05,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00124165,-9999,-9999,-9999,-9999,-9999,-9999,-9999
