TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20190101,7.125,1.0,6.8,0.602,1.0,7.719,0.467,1.0,7.5,7.114,0.619,8.206,0.444,7.125,1.0,6.8,0.602,1.0,7.719,0.467,1.0,82.1697,8.99,1.0,10.115,8.99,1.0,341.373,1.0,339.639,341.373,1.0,318.734,1.0,343.105,318.734,1.0,1.612,1.0,1.762,1.612,1.0,103.055,103.119,1.0,0.079,0.96,1.0,3.393,3.856,1.0,-9999,0.0,21.005998002083334,1.0,0.3380207687499999,1.0,10.457888068181818,0.9166666666666666,-1.704372093939394,0.6875,359.50114583333334,1.0,419.659,1.0,6.306,6.453,6.454,6.4,6.474,7.429,1.0,1.0,1.0,1.0,1.0,1.0,24.224,24.677,26.125,31.122,-9999,1.0,1.0,1.0,1.0,-9999,-0.867211,-9999,1.17028,-9999,-9999,-9999,-9999,0.929334,-9999,-43.7967,-9999,-9999,-9999,-9999,3.26528,-9999,-9999,-9999,31,17,30,17,0.871281,0.871281,0.979167,0.979167,0.221361,0.221361,0.221361,0.221361,0.871281,0.871281,0.979167,0.979167,0.221361,0.221361,0.221361,0.221361,0.823419,0.811423,0.966667,0.963542,0.0229927,0.0253597,0.391459,0.871281,0.871281,0.871281,0.871281,0.871281,0.871281,0.391459,0.871281,0.871281,0.871281,0.871281,0.871281,0.871281,0.854167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.854167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,1.01211,1.01211,1.36162,1.36162,1.0,1.0,0.283945,0.283945,0.283945,0.283945,0.525049,0.525049,0.594808,0.594808,0.941176,0.941176,0.311005,0.311005,0.311005,0.311005,1.01211,1.01211,1.36162,1.36162,1.0,1.0,0.283945,0.283945,0.283945,0.283945,0.525049,0.525049,0.594808,0.594808,0.941176,0.941176,0.311005,0.311005,0.311005,0.311005,0.735374,1.01211,1.01211,1.01211,1.01211,1.01211,1.01211,0.735374,1.01211,1.01211,1.01211,1.01211,1.01211,1.01211,0.903226,1.0,1.0,1.0,1.0,1.0,1.0,0.903226,1.0,1.0,1.0,1.0,1.0,1.0,-0.275863,0.525049,0.525049,0.525049,0.525049,0.525049,0.525049,-0.275863,0.525049,0.525049,0.525049,0.525049,0.525049,0.525049,0.764706,0.941176,0.941176,0.941176,0.941176,0.941176,0.941176,0.764706,0.941176,0.941176,0.941176,0.941176,0.941176,0.941176,0.993136,0.994336,0.998396,0.00225931,0.98533,0.987007,0.988541,0.994047,0.99884,1.00734,1.02889,0.990937,0.989665,0.997694,0.00215831,0.978546,0.986383,0.988425,0.993882,1.00209,1.00868,1.02922,0.123801,0.123055,0.186973,0.0272286,0.114049,0.115726,0.11726,0.122766,0.127559,0.136054,0.636434,0.119656,0.118384,0.174275,0.0245821,0.107265,0.115101,0.117144,0.122601,0.130814,0.137401,0.636673,1.10249,1.10249,1.10249,5.19684e-07,1.10249,1.10249,1.10249,1.10249,1.10249,1.10249,1.10249,1.10249,1.10249,1.10249,5.19684e-07,1.10249,1.10249,1.10249,1.10249,1.10249,1.10249,1.10249,0.0586878,0.0586878,0.0586879,1.05064e-07,0.0586878,0.0586878,0.0586878,0.0586878,0.0586878,0.0586878,0.0586878,0.0586878,0.0586878,0.0586879,1.05064e-07,0.0586878,0.0586878,0.0586878,0.0586878,0.0586878,0.0586878,0.0586878,-9999,-9999
20190102,5.513,1.0,5.31,0.365,1.0,5.882,0.389,1.0,5.303,4.894,0.896,6.049,0.332,5.513,1.0,5.31,0.365,1.0,5.882,0.389,1.0,82.7584,22.794,1.0,34.413,22.794,1.0,326.62,1.0,288.669,326.62,1.0,298.663,1.0,290.209,298.663,1.0,2.762,1.0,2.499,2.762,1.0,103.634,103.742,1.0,0.003,0.0,1.0,2.971,3.766,1.0,-9999,0.0,45.592231479166664,1.0,1.466629691666667,1.0,24.71571404444445,0.9375,-0.5028122765957447,0.9791666666666666,348.47797916666667,1.0,416.151,1.0,5.408,5.66,5.792,6.042,6.57,7.525,1.0,1.0,1.0,1.0,1.0,1.0,24.151,24.607,26.095,31.157,-9999,1.0,1.0,1.0,1.0,-9999,-5.66989,-9999,2.31716,-9999,-9999,-9999,-9999,0.921322,-9999,-33.5807,-9999,-9999,-9999,-9999,2.32182,-9999,-9999,-9999,31,17,31,17,1.46842,1.46842,1.0,1.0,0.242137,0.242137,0.242137,0.242137,1.46842,1.46842,1.0,1.0,0.242137,0.242137,0.242137,0.242137,1.4583,1.45577,1.0,1.0,0.00486372,0.00536174,1.36718,1.46842,1.46842,1.46842,1.46842,1.46842,1.46842,1.36718,1.46842,1.46842,1.46842,1.46842,1.46842,1.46842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.04044,2.04044,0.0487849,0.0487849,1.0,1.0,0.30106,0.30106,0.30106,0.30106,0.274601,0.274601,1.02795,1.02795,1.0,1.0,0.364226,0.364226,0.364226,0.364226,2.04044,2.04044,0.0487849,0.0487849,1.0,1.0,0.30106,0.30106,0.30106,0.30106,0.274601,0.274601,1.02795,1.02795,1.0,1.0,0.364226,0.364226,0.364226,0.364226,1.98949,2.04044,2.04044,2.04044,2.04044,2.04044,2.04044,1.98949,2.04044,2.04044,2.04044,2.04044,2.04044,2.04044,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0920392,0.274601,0.274601,0.274601,0.274601,0.274601,0.274601,0.0920392,0.274601,0.274601,0.274601,0.274601,0.274601,0.274601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89285,0.894621,0.90071,0.00336184,0.881361,0.883825,0.88608,0.894195,0.901279,0.913889,0.946155,0.889608,0.887735,0.899664,0.00320677,0.87142,0.882907,0.88591,0.89395,0.906102,0.915894,0.946651,-0.572699,-0.573801,-0.555055,0.00833105,-0.58706,-0.584596,-0.582341,-0.574227,-0.567142,-0.554533,-0.422515,-0.578813,-0.580686,-0.558633,0.00750224,-0.597002,-0.585514,-0.582511,-0.574471,-0.562319,-0.552528,-0.422153,0.869499,0.869499,0.8695,4.09771e-07,0.869499,0.869499,0.869499,0.869499,0.869499,0.869499,0.869499,0.869499,0.869499,0.8695,4.09771e-07,0.869499,0.869499,0.869499,0.869499,0.869499,0.869499,0.869499,0.147916,0.147916,0.147916,2.62692e-07,0.147916,0.147916,0.147916,0.147916,0.147916,0.147916,0.147916,0.147916,0.147916,0.147916,2.62692e-07,0.147916,0.147916,0.147916,0.147916,0.147916,0.147916,0.147916,-9999,-9999
20190103,3.75,1.0,3.391,0.714,1.0,4.405,0.889,1.0,4.337,3.897,0.711,5.14,0.854,3.75,1.0,3.391,0.714,1.0,4.405,0.889,1.0,83.4046,30.134,1.0,31.919,30.134,1.0,306.279,1.0,302.873,306.279,1.0,294.12,1.0,304.95,294.12,1.0,1.194,1.0,1.255,1.194,1.0,103.825,103.93,1.0,0.065,0.51,1.0,1.499,1.562,1.0,0.2562647096774194,0.6458333333333334,61.0710273125,1.0,2.0889552541666667,1.0,21.45630752173913,0.9583333333333334,-3.2446227111111114,0.9375,343.47316666666666,1.0,420.034,1.0,4.532,4.92,5.175,5.634,6.463,7.566,1.0,1.0,1.0,1.0,1.0,1.0,23.893,24.375,25.964,31.148,-9999,1.0,1.0,1.0,1.0,-9999,-9.89289,-9999,1.19715,-9999,-9999,-9999,-9999,0.934364,-9999,-18.6124,-9999,-9999,-9999,-9999,2.13843,-9999,-9999,-9999,31,17,4,17,2.0358,2.0358,0.833333,0.833333,0.326475,0.326475,0.328292,0.326475,2.0358,2.0358,0.833333,0.833333,0.326475,0.326475,0.328292,0.326475,2.03438,2.04462,0.833333,0.833333,0.00739414,0.00673284,1.95793,1.96681,2.0358,2.0358,2.0358,2.0358,2.14262,1.96681,2.0358,2.0358,2.0358,2.0358,2.0358,2.14262,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,3.03976,3.03976,2.18244,2.18244,0.741935,0.741935,0.703207,0.703207,0.705089,0.703207,-0.00392372,-0.00392372,0.873477,0.873477,1.0,1.0,0.35165,0.35165,0.35165,0.35165,3.03976,3.03976,2.18244,2.18244,0.741935,0.741935,0.703207,0.703207,0.705089,0.703207,-0.00392372,-0.00392372,0.873477,0.873477,1.0,1.0,0.35165,0.35165,0.35165,0.35165,2.92357,2.93682,3.03976,3.03976,3.03976,3.03976,3.27255,2.93682,3.03976,3.03976,3.03976,3.03976,3.03976,3.27255,0.741935,0.741935,0.741935,0.741935,0.741935,0.741935,0.741935,0.741935,0.741935,0.741935,0.741935,0.741935,0.741935,0.741935,-0.137788,-0.00392372,-0.00392372,-0.00392372,-0.00392372,-0.00392372,-0.00392372,-0.137788,-0.00392372,-0.00392372,-0.00392372,-0.00392372,-0.00392372,-0.00392372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.789334,0.791595,0.799536,0.00433999,0.774715,0.777843,0.780709,0.791051,0.800117,0.816339,0.858323,0.7852,0.782815,0.798182,0.00413176,0.762136,0.776677,0.780493,0.790739,0.80631,0.818928,0.858977,-1.2428,-1.2442,-1.24508,0.00485147,-1.28703,-1.27499,-1.2596,-1.24944,-1.23909,-1.23568,-1.17688,-1.2506,-1.25298,-1.2362,0.00673593,-1.28578,-1.27366,-1.25912,-1.24664,-1.23319,-1.17806,-1.14434,0.664628,0.664628,0.664628,3.13333e-07,0.664628,0.664628,0.664628,0.664628,0.664628,0.664628,0.664628,0.664628,0.664628,0.664628,3.13333e-07,0.664628,0.664628,0.664628,0.664628,0.664628,0.664628,0.664628,0.194549,0.194549,0.194549,3.43036e-07,0.194549,0.194549,0.194549,0.194549,0.194549,0.194549,0.194549,0.194549,0.194549,0.194549,3.43036e-07,0.194549,0.194549,0.194549,0.194549,0.194549,0.194549,0.194549,-9999,-9999
20190104,3.49,1.0,3.617,0.562,1.0,3.258,0.419,1.0,4.326,4.417,0.539,4.16,0.229,3.49,1.0,3.617,0.562,1.0,3.258,0.419,1.0,84.1076,11.485,1.0,28.494,11.485,1.0,328.141,1.0,323.993,328.141,1.0,292.356,1.0,326.867,292.356,1.0,1.248,1.0,1.333,1.248,1.0,103.692,103.79,1.0,0.186,0.09,1.0,2.327,2.412,1.0,0.30474809999999997,0.625,23.702994149583333,1.0,0.5579131458333333,1.0,12.338288717391302,0.9583333333333334,-5.3448836585365855,0.8541666666666666,343.6646041666666,1.0,419.602,1.0,4.016,4.328,4.546,5.06,6.206,7.553,1.0,1.0,1.0,1.0,1.0,1.0,23.749,24.208,25.841,31.111,-9999,1.0,1.0,1.0,1.0,-9999,-8.29382,-9999,0.269533,-9999,-9999,-9999,-9999,0.906252,-9999,-22.3185,-9999,-9999,-9999,-9999,2.22937,-9999,-9999,-9999,31,17,7,15,3.0665,3.0665,0.6875,0.6875,0.313629,0.313629,0.313977,0.313666,3.0665,3.0665,0.6875,0.6875,0.313629,0.313629,0.313977,0.313666,3.08092,3.08143,0.6875,0.6875,0.00587926,0.00644022,3.0665,3.0665,3.0665,3.0665,3.07616,3.09609,3.18523,3.0665,3.0665,3.0665,3.0665,3.0665,3.07616,3.18523,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,4.08459,4.08459,1.63643,1.63643,1.0,1.0,0.567226,0.567226,0.567226,0.567226,0.895217,0.895217,1.81662,1.81662,0.117647,0.117647,0.355551,0.355551,0.355794,0.360904,4.08459,4.08459,1.63643,1.63643,1.0,1.0,0.567226,0.567226,0.567226,0.567226,0.895217,0.895217,1.81662,1.81662,0.117647,0.117647,0.355551,0.355551,0.355794,0.360904,4.08459,4.08459,4.08459,4.08459,4.08459,4.08459,4.3383,4.08459,4.08459,4.08459,4.08459,4.08459,4.08459,4.3383,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75562,0.895217,0.895217,0.895217,0.895217,0.921511,0.975718,0.75562,0.771356,0.895217,0.895217,0.895217,0.895217,0.921511,0.117647,0.117647,0.117647,0.117647,0.117647,0.117647,0.117647,0.117647,0.117647,0.117647,0.117647,0.117647,0.117647,0.117647,0.773955,0.77629,0.78451,0.00448753,0.758862,0.762091,0.765049,0.775728,0.785094,0.801861,0.845308,0.769686,0.767223,0.783109,0.00427135,0.745883,0.760887,0.764826,0.775406,0.791493,0.804538,0.845986,-2.28875,-2.29021,-2.29691,0.00429611,-2.34276,-2.32737,-2.3061,-2.29681,-2.28682,-2.28323,-2.27501,-2.29681,-2.29928,-2.29781,0.00433076,-2.34145,-2.32062,-2.30561,-2.29842,-2.28893,-2.28386,-2.27764,0.633912,0.633912,0.633912,2.98821e-07,0.633912,0.633912,0.633912,0.633912,0.633912,0.633912,0.633912,0.633912,0.633912,0.633912,2.98821e-07,0.633912,0.633912,0.633912,0.633912,0.633912,0.633912,0.633912,0.0748218,0.0748218,0.074822,1.3362e-07,0.0748218,0.0748218,0.0748218,0.0748218,0.0748218,0.0748218,0.0748218,0.0748218,0.0748218,0.074822,1.3362e-07,0.0748218,0.0748218,0.0748218,0.0748218,0.0748218,0.0748218,0.0748218,-9999,-9999
20190105,5.258,1.0,5.02,0.523,1.0,5.692,0.343,1.0,6.031,5.837,0.448,6.384,0.351,5.258,1.0,5.02,0.523,1.0,5.692,0.343,1.0,84.8671,4.197,1.0,15.054,4.197,1.0,342.153,1.0,338.7,342.153,1.0,308.594,1.0,342.131,308.594,1.0,0.786,1.0,1.266,0.786,1.0,103.307,103.396,1.0,0.21,0.36,1.0,3.116,3.595,1.0,-9999,0.0,11.476698333333331,1.0,0.06840990208333333,1.0,5.314511638297873,0.9791666666666666,-5.589806079166666,1.0,350.9568541666667,1.0,414.795,1.0,4.99,5.155,5.201,5.357,6.08,7.468,1.0,1.0,1.0,1.0,1.0,1.0,23.829,24.202,25.788,31.095,-9999,1.0,1.0,1.0,1.0,-9999,-2.33963,-9999,1.04146,-9999,-9999,-9999,-9999,1.04761,-9999,-37.7638,-9999,-9999,-9999,-9999,2.52566,-9999,-9999,-9999,31,17,29,17,1.92992,1.92992,1.0,1.0,0.254303,0.254303,0.254303,0.254303,1.92992,1.92992,1.0,1.0,0.254303,0.254303,0.254303,0.254303,1.92084,1.9182,1.0,1.0,0.00455458,0.00514726,1.82424,1.92992,1.92992,1.92992,1.92992,1.92992,1.92992,1.82424,1.92992,1.92992,1.92992,1.92992,1.92992,1.92992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.12549,2.12549,0.298384,0.298384,1.0,1.0,0.311268,0.311268,0.311268,0.311268,1.37521,1.37521,1.08695,1.08695,1.0,1.0,0.39718,0.39718,0.39718,0.39718,2.12549,2.12549,0.298384,0.298384,1.0,1.0,0.311268,0.311268,0.311268,0.311268,1.37521,1.37521,1.08695,1.08695,1.0,1.0,0.39718,0.39718,0.39718,0.39718,2.08714,2.12549,2.12549,2.12549,2.12549,2.12549,2.12549,2.08714,2.12549,2.12549,2.12549,2.12549,2.12549,2.12549,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15757,1.37521,1.37521,1.37521,1.37521,1.37521,1.37521,1.15757,1.37521,1.37521,1.37521,1.37521,1.37521,1.37521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.877557,0.879406,0.885783,0.00351531,0.86557,0.86814,0.870492,0.878961,0.88636,0.899539,0.933317,0.874174,0.872219,0.884689,0.00335222,0.855204,0.867182,0.870315,0.878706,0.8914,0.901636,0.933837,-1.04937,-1.05052,-1.03241,0.00824944,-1.06435,-1.06178,-1.05943,-1.05096,-1.04356,-1.03038,-0.892485,-1.05575,-1.0577,-1.03615,0.00734491,-1.07472,-1.06274,-1.05961,-1.05122,-1.03852,-1.02829,-0.892106,0.837401,0.837401,0.837402,3.946e-07,0.837401,0.837401,0.837401,0.837401,0.837401,0.837401,0.837401,0.837401,0.837401,0.837402,3.946e-07,0.837401,0.837401,0.837401,0.837401,0.837401,0.837401,0.837401,0.0274559,0.0274559,0.027456,4.93108e-08,0.0274559,0.0274559,0.0274559,0.0274559,0.0274559,0.0274559,0.0274559,0.0274559,0.0274559,0.027456,4.93108e-08,0.0274559,0.0274559,0.0274559,0.0274559,0.0274559,0.0274559,0.0274559,-9999,-9999
