TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20200101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.456,2.149,1.152,3.016,1.608,2.456,0.0,2.149,1.152,0.0,3.016,1.608,0.0,83.186,-9999,-9999,34.774,34.774,0.0,-9999,-9999,275.07,275.07,0.0,-9999,-9999,274.899,274.899,0.0,-9999,-9999,1.927,1.927,0.0,98.271,98.271,0.0,0.042,0.042,0.0,2.285,2.285,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0178947,0.0150168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.69744,1.69493,1.6592,1.64569,0.0,0.0,-9999,-9999,-9999,-9999,-4.98856,-4.98856,4.40771,4.40771,0.0,0.0,-9999,-9999,-9999,-9999,1.69493,1.69493,1.64569,1.64569,0.0,0.0,-9999,-9999,-9999,-9999,-4.98856,-4.98856,4.40771,4.40771,0.0,0.0,-9999,-9999,-9999,-9999,1.52951,1.67063,1.69378,1.69744,1.71038,1.71208,1.78835,1.6484,1.68674,1.69378,1.69744,1.71038,1.71208,1.78835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.24464,-5.16219,-4.98856,-4.98856,-4.82432,-4.82432,-4.62371,-5.16219,-4.98856,-4.98856,-4.98856,-4.82432,-4.62371,-4.32188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0488877,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0432732,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0596845,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0515564,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0467517,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0502928,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00862164,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0108555,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.176,0.518,1.437,2.376,2.942,1.176,0.0,0.518,1.437,0.0,2.376,2.942,0.0,83.7761,-9999,-9999,45.959,45.959,0.0,-9999,-9999,245.27,245.27,0.0,-9999,-9999,240.586,240.586,0.0,-9999,-9999,2.794,2.794,0.0,97.746,97.746,0.0,0.0,0.0,0.0,2.772,2.772,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0143594,0.0105457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6669,1.66612,1.59045,1.58412,0.0,0.0,-9999,-9999,-9999,-9999,-4.96059,-4.96059,4.10227,4.10227,0.0,0.0,-9999,-9999,-9999,-9999,1.66612,1.66612,1.58412,1.58412,0.0,0.0,-9999,-9999,-9999,-9999,-4.96059,-4.96059,4.10227,4.10227,0.0,0.0,-9999,-9999,-9999,-9999,1.45171,1.64009,1.65653,1.6669,1.69601,1.69777,1.74165,1.63651,1.65212,1.65653,1.6669,1.69601,1.69777,1.74165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2098,-5.06271,-4.96059,-4.96059,-4.87489,-4.87489,-4.752,-5.06271,-4.96059,-4.96059,-4.96059,-4.87489,-4.752,-4.55889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0439503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0389747,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0508441,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.044174,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0454442,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0500667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00871816,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0109717,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.751,3.67,2.421,3.897,1.046,3.751,0.0,3.67,2.421,0.0,3.897,1.046,0.0,84.4237,-9999,-9999,26.968,26.968,0.0,-9999,-9999,299.654,299.654,0.0,-9999,-9999,303.207,303.207,0.0,-9999,-9999,1.693,1.693,0.0,97.053,97.053,0.0,1.503,1.503,0.0,4.483,4.483,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0176247,0.0186327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.87044,1.81242,1.97813,1.83665,0.0,0.0,-9999,-9999,-9999,-9999,-3.46507,-3.46507,3.93196,3.93196,0.0,0.0,-9999,-9999,-9999,-9999,1.81242,1.81242,1.83665,1.83665,0.0,0.0,-9999,-9999,-9999,-9999,-3.46507,-3.46507,3.93196,3.93196,0.0,0.0,-9999,-9999,-9999,-9999,1.65008,1.69892,1.75671,1.76631,1.86608,1.87044,1.87044,1.69892,1.69892,1.75671,1.76631,1.86608,1.87044,1.87044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57813,-3.46507,-3.46507,-3.46507,-3.41937,-3.41937,-3.03326,-3.46507,-3.46507,-3.46507,-3.46507,-3.41937,-3.03326,-2.3406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0546808,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0483061,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0721143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0602545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0479446,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0495576,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00998678,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0129107,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.934,4.055,1.507,3.713,0.171,3.934,0.0,4.055,1.507,0.0,3.713,0.171,0.0,85.1276,-9999,-9999,19.552,19.552,0.0,-9999,-9999,309.645,309.645,0.0,-9999,-9999,314.711,314.711,0.0,-9999,-9999,1.469,1.469,0.0,97.158,97.158,0.0,5.346,5.346,0.0,5.673,5.673,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0178947,0.0150168,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.69744,1.69493,1.6592,1.64569,0.0,0.0,-9999,-9999,-9999,-9999,-4.98856,-4.98856,4.40771,4.40771,0.0,0.0,-9999,-9999,-9999,-9999,1.69493,1.69493,1.64569,1.64569,0.0,0.0,-9999,-9999,-9999,-9999,-4.98856,-4.98856,4.40771,4.40771,0.0,0.0,-9999,-9999,-9999,-9999,1.52951,1.67063,1.69378,1.69744,1.71038,1.71208,1.78835,1.6484,1.68674,1.69378,1.69744,1.71038,1.71208,1.78835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.24464,-5.16219,-4.98856,-4.98856,-4.82432,-4.82432,-4.62371,-5.16219,-4.98856,-4.98856,-4.98856,-4.82432,-4.62371,-4.32188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0552689,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0488212,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0661141,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0570824,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0483051,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0499068,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0104134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0135418,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.561,1.377,0.525,1.896,1.052,1.561,0.0,1.377,0.525,0.0,1.896,1.052,0.0,85.8891,-9999,-9999,33.018,33.018,0.0,-9999,-9999,275.005,275.005,0.0,-9999,-9999,274.824,274.824,0.0,-9999,-9999,1.712,1.712,0.0,98.178,98.178,0.0,0.247,0.247,0.0,3.12,3.12,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0143594,0.0105457,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.6669,1.66612,1.59045,1.58412,0.0,0.0,-9999,-9999,-9999,-9999,-4.96059,-4.96059,4.10227,4.10227,0.0,0.0,-9999,-9999,-9999,-9999,1.66612,1.66612,1.58412,1.58412,0.0,0.0,-9999,-9999,-9999,-9999,-4.96059,-4.96059,4.10227,4.10227,0.0,0.0,-9999,-9999,-9999,-9999,1.45171,1.64009,1.65653,1.6669,1.69601,1.69777,1.74165,1.63651,1.65212,1.65653,1.6669,1.69601,1.69777,1.74165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.2098,-5.06271,-4.96059,-4.96059,-4.87489,-4.87489,-4.752,-5.06271,-4.96059,-4.96059,-4.96059,-4.87489,-4.752,-4.55889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0450916,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0399758,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0519801,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0451411,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0460651,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0507131,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00924575,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0117478,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.966,2.614,0.833,3.608,0.704,2.966,0.0,2.614,0.833,0.0,3.608,0.704,0.0,86.7076,-9999,-9999,25.632,25.632,0.0,-9999,-9999,294.66,294.66,0.0,-9999,-9999,297.456,297.456,0.0,-9999,-9999,1.798,1.798,0.0,97.816,97.816,0.0,0.162,0.162,0.0,2.428,2.428,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0176247,0.0186327,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.87044,1.81242,1.97813,1.83665,0.0,0.0,-9999,-9999,-9999,-9999,-3.46507,-3.46507,3.93196,3.93196,0.0,0.0,-9999,-9999,-9999,-9999,1.81242,1.81242,1.83665,1.83665,0.0,0.0,-9999,-9999,-9999,-9999,-3.46507,-3.46507,3.93196,3.93196,0.0,0.0,-9999,-9999,-9999,-9999,1.65008,1.69892,1.75671,1.76631,1.86608,1.87044,1.87044,1.69892,1.69892,1.75671,1.76631,1.86608,1.87044,1.87044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57813,-3.46507,-3.46507,-3.46507,-3.41937,-3.41937,-3.03326,-3.46507,-3.46507,-3.46507,-3.46507,-3.41937,-3.03326,-2.3406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0509638,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0450798,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0683714,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0570098,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0473099,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0503171,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00956685,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0123481,-9999,-9999,-9999,-9999,-9999,-9999,-9999
