TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20190101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.647,-1.558,2.022,-1.794,3.451,-1.647,0.0,-1.558,2.022,0.0,-1.794,3.451,0.0,111.987,-9999,-9999,64.97,64.97,0.0,-9999,-9999,244.501,244.501,0.0,-9999,-9999,240.85,240.85,0.0,-9999,-9999,1.766,1.766,0.0,83.985,83.985,0.0,0.068,0.068,0.0,0.759,0.759,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,30,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.124377,0.152248,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.35248,3.91357,3.44901,2.9138,0.0,0.0,-9999,-9999,-9999,-9999,0.452728,0.866034,2.07188,1.77137,0.0,0.0,-9999,-9999,-9999,-9999,4.35248,2.40639,3.44901,2.57217,0.0,0.0,-9999,-9999,-9999,-9999,0.452728,0.884658,2.07188,1.75701,0.0,0.0,-9999,-9999,-9999,-9999,1.09877,1.16183,3.84794,4.35248,4.35248,4.35248,5.69149,0.642886,0.748775,1.13531,1.3775,4.35248,4.35248,4.56273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12613,-0.12613,-0.120455,0.452728,0.508423,0.872585,0.872585,-0.12613,-0.12613,0.00715256,0.779155,0.872585,0.872585,1.05796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.227264,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.183397,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0869539,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0795059,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0425786,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.103745,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.105392,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.10119,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.635,-3.165,1.695,-4.418,0.689,-3.635,0.0,-3.165,1.695,0.0,-4.418,0.689,0.0,112.603,-9999,-9999,30.404,30.404,0.0,-9999,-9999,274.149,274.149,0.0,-9999,-9999,272.507,272.507,0.0,-9999,-9999,1.295,1.295,0.0,83.485,83.485,0.0,7.962,7.962,0.0,3.269,3.269,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,30,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.117859,0.157545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.94144,4.41874,1.7957,1.56244,0.0,0.0,-9999,-9999,-9999,-9999,0.852321,1.0141,1.93272,1.84926,0.0,0.0,-9999,-9999,-9999,-9999,4.94144,3.14922,1.7957,2.11848,0.0,0.0,-9999,-9999,-9999,-9999,0.852321,1.02073,1.93272,1.84736,0.0,0.0,-9999,-9999,-9999,-9999,2.11341,2.25966,4.53241,4.94144,4.94144,5.01489,5.80349,0.678911,1.74123,2.19054,2.32562,4.94144,4.94144,5.15008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339361,0.339361,0.339361,0.72125,0.852321,0.852321,1.00889,0.339361,0.339361,0.396028,0.72125,0.839977,1.00889,1.28492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.17958,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.143472,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.05246,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0614105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0308632,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0871456,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0608792,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0654048,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.935,-7.947,0.425,-7.914,0.95,-7.935,0.0,-7.947,0.425,0.0,-7.914,0.95,0.0,113.276,-9999,-9999,62.566,62.566,0.0,-9999,-9999,229.769,229.769,0.0,-9999,-9999,225.12,225.12,0.0,-9999,-9999,1.137,1.137,0.0,83.795,83.795,0.0,0.9,0.9,0.0,2.222,2.222,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,30,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.142925,0.199006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.29206,4.44895,2.56363,2.49828,0.0,0.0,-9999,-9999,-9999,-9999,0.244426,0.527932,1.67951,1.4346,0.0,0.0,-9999,-9999,-9999,-9999,5.29206,3.01209,2.56363,2.52721,0.0,0.0,-9999,-9999,-9999,-9999,0.244426,0.569413,1.67951,1.4147,0.0,0.0,-9999,-9999,-9999,-9999,1.75129,2.17454,4.70537,5.29206,5.29206,5.29206,5.73803,0.377432,1.0682,1.8069,2.50231,5.29206,5.29206,5.46879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.174166,-0.174166,-0.174166,-0.0396647,0.244426,0.244426,0.244426,-0.174166,-0.174166,-0.130839,-0.0396647,0.155506,0.211339,0.276774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.104314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0831274,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.109705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0950753,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0246223,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0595694,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.102087,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0983355,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.932,-6.759,1.366,-7.219,1.105,-6.932,0.0,-6.759,1.366,0.0,-7.219,1.105,0.0,114.009,-9999,-9999,61.521,61.521,0.0,-9999,-9999,249.537,249.537,0.0,-9999,-9999,246.228,246.228,0.0,-9999,-9999,1.231,1.231,0.0,83.838,83.838,0.0,1.12,1.12,0.0,0.99,0.99,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,30,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.124377,0.152248,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.35248,3.91357,3.44901,2.9138,0.0,0.0,-9999,-9999,-9999,-9999,0.452728,0.866034,2.07188,1.77137,0.0,0.0,-9999,-9999,-9999,-9999,4.35248,2.40639,3.44901,2.57217,0.0,0.0,-9999,-9999,-9999,-9999,0.452728,0.884658,2.07188,1.75701,0.0,0.0,-9999,-9999,-9999,-9999,1.09877,1.16183,3.84794,4.35248,4.35248,4.35248,5.69149,0.642886,0.748775,1.13531,1.3775,4.35248,4.35248,4.56273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12613,-0.12613,-0.120455,0.452728,0.508423,0.872585,0.872585,-0.12613,-0.12613,0.00715256,0.779155,0.872585,0.872585,1.05796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.119873,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0953729,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.051911,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0663551,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0251245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0654754,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.101152,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0977292,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.942,-4.798,1.915,-5.183,2.285,-4.942,0.0,-4.798,1.915,0.0,-5.183,2.285,0.0,114.8,-9999,-9999,31.804,31.804,0.0,-9999,-9999,273.037,273.037,0.0,-9999,-9999,271.321,271.321,0.0,-9999,-9999,1.143,1.143,0.0,83.703,83.703,0.0,8.195,8.195,0.0,0.715,0.715,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,30,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.117859,0.157545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.94144,4.41874,1.7957,1.56244,0.0,0.0,-9999,-9999,-9999,-9999,0.852321,1.0141,1.93272,1.84926,0.0,0.0,-9999,-9999,-9999,-9999,4.94144,3.14922,1.7957,2.11848,0.0,0.0,-9999,-9999,-9999,-9999,0.852321,1.02073,1.93272,1.84736,0.0,0.0,-9999,-9999,-9999,-9999,2.11341,2.25966,4.53241,4.94144,4.94144,5.01489,5.80349,0.678911,1.74123,2.19054,2.32562,4.94144,4.94144,5.15008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.339361,0.339361,0.339361,0.72125,0.852321,0.852321,1.00889,0.339361,0.339361,0.396028,0.72125,0.839977,1.00889,1.28492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.155335,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.123748,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0469339,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.058278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0276769,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0782924,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.06344,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0680277,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20190106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.865,-2.098,0.481,-1.478,0.607,-1.865,0.0,-2.098,0.481,0.0,-1.478,0.607,0.0,115.65,-9999,-9999,33.191,33.191,0.0,-9999,-9999,288.496,288.496,0.0,-9999,-9999,287.828,287.828,0.0,-9999,-9999,1.254,1.254,0.0,83.686,83.686,0.0,6.118,6.118,0.0,2.226,2.226,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,30,18,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.142925,0.199006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.29206,4.44895,2.56363,2.49828,0.0,0.0,-9999,-9999,-9999,-9999,0.244426,0.527932,1.67951,1.4346,0.0,0.0,-9999,-9999,-9999,-9999,5.29206,3.01209,2.56363,2.52721,0.0,0.0,-9999,-9999,-9999,-9999,0.244426,0.569413,1.67951,1.4147,0.0,0.0,-9999,-9999,-9999,-9999,1.75129,2.17454,4.70537,5.29206,5.29206,5.29206,5.73803,0.377432,1.0682,1.8069,2.50231,5.29206,5.29206,5.46879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.174166,-0.174166,-0.174166,-0.0396647,0.244426,0.244426,0.244426,-0.174166,-0.174166,-0.130839,-0.0396647,0.155506,0.211339,0.276774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.217091,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.174506,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0611818,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0677748,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0382129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.100544,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0651525,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0691223,-9999,-9999,-9999,-9999,-9999,-9999,-9999
