TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20200101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.928,-3.48,2.147,-1.921,4.864,-2.928,0.0,-3.48,2.147,0.0,-1.921,4.864,0.0,104.99,-9999,-9999,61.866,61.866,0.0,-9999,-9999,269.607,269.607,0.0,-9999,-9999,233.282,233.282,0.0,-9999,-9999,0.51,0.51,0.0,95.839,95.839,0.0,0.0,0.0,0.0,0.759,0.759,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0149865,0.0177326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.17192,3.17192,3.73077,3.73077,0.0,0.0,-9999,-9999,-9999,-9999,-3.91732,-3.91732,1.56866,1.56866,0.0,0.0,-9999,-9999,-9999,-9999,3.17192,3.17192,3.73077,3.73077,0.0,0.0,-9999,-9999,-9999,-9999,-3.91732,-3.91732,1.56866,1.56866,0.0,0.0,-9999,-9999,-9999,-9999,2.68758,3.17192,3.17192,3.17192,3.17192,3.20602,3.25877,2.68758,3.015,3.0311,3.17192,3.17192,3.17192,3.25877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.93647,-3.91732,-3.91732,-3.91732,-3.91732,-3.91732,-3.91732,-3.96951,-3.91732,-3.91732,-3.91732,-3.91732,-3.91732,-3.91732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0990125,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.087685,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0941463,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0835369,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.322265,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.227102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.136859,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0205076,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.327,-4.424,3.849,-1.328,4.954,-3.327,0.0,-4.424,3.849,0.0,-1.328,4.954,0.0,105.602,-9999,-9999,61.86,61.86,0.0,-9999,-9999,271.839,271.839,0.0,-9999,-9999,236.58,236.58,0.0,-9999,-9999,0.583,0.583,0.0,95.559,95.559,0.0,0.0,0.0,0.0,0.703,0.703,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0291879,0.0299576,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.84524,2.84524,4.45882,4.45882,0.0,0.0,-9999,-9999,-9999,-9999,-4.36206,-4.36206,2.15833,2.15833,0.0,0.0,-9999,-9999,-9999,-9999,2.84524,2.84524,4.45882,4.45882,0.0,0.0,-9999,-9999,-9999,-9999,-4.36206,-4.36206,2.15833,2.15833,0.0,0.0,-9999,-9999,-9999,-9999,2.2161,2.66683,2.66683,2.84524,2.91962,3.0739,3.30036,2.2161,2.66683,2.66683,2.84524,2.91962,2.92205,3.22681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.52061,-4.52061,-4.52061,-4.36206,-4.36206,-4.36206,-4.36206,-4.52061,-4.52061,-4.52061,-4.41425,-4.36206,-4.36206,-4.36206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0965002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0861092,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.10307,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0872862,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.317954,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.224067,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.136391,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0204154,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.631,-1.29,4.524,0.571,4.147,-0.631,0.0,-1.29,4.524,0.0,0.571,4.147,0.0,106.27,-9999,-9999,52.396,52.396,0.0,-9999,-9999,291.13,291.13,0.0,-9999,-9999,265.075,265.075,0.0,-9999,-9999,0.748,0.748,0.0,95.322,95.322,0.0,0.031,0.031,0.0,1.332,1.332,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00779278,0.00805226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.15396,3.15396,3.48442,3.48442,0.0,0.0,-9999,-9999,-9999,-9999,-3.57111,-3.57111,1.25365,1.25365,0.0,0.0,-9999,-9999,-9999,-9999,3.15396,3.15396,3.48442,3.48442,0.0,0.0,-9999,-9999,-9999,-9999,-3.57111,-3.57111,1.25365,1.25365,0.0,0.0,-9999,-9999,-9999,-9999,2.9561,3.15396,3.15396,3.15396,3.15396,3.24081,3.24109,2.95509,3.08924,3.13983,3.15396,3.15396,3.15396,3.22375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0912122,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0796615,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0929805,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.081163,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.335602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.235039,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.130048,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0204366,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.043,3.033,1.047,3.062,0.463,3.043,0.0,3.033,1.047,0.0,3.062,0.463,0.0,106.998,-9999,-9999,11.998,11.998,0.0,-9999,-9999,333.504,333.504,0.0,-9999,-9999,327.669,327.669,0.0,-9999,-9999,0.592,0.592,0.0,95.525,95.525,0.0,6.555,6.555,0.0,1.864,1.864,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0149865,0.0177326,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.17192,3.17192,3.73077,3.73077,0.0,0.0,-9999,-9999,-9999,-9999,-3.91732,-3.91732,1.56866,1.56866,0.0,0.0,-9999,-9999,-9999,-9999,3.17192,3.17192,3.73077,3.73077,0.0,0.0,-9999,-9999,-9999,-9999,-3.91732,-3.91732,1.56866,1.56866,0.0,0.0,-9999,-9999,-9999,-9999,2.68758,3.17192,3.17192,3.17192,3.17192,3.20602,3.25877,2.68758,3.015,3.0311,3.17192,3.17192,3.17192,3.25877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.93647,-3.91732,-3.91732,-3.91732,-3.91732,-3.91732,-3.91732,-3.96951,-3.91732,-3.91732,-3.91732,-3.91732,-3.91732,-3.91732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0857653,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.072219,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0783024,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.06556,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.359402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.249865,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0549396,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00991561,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.563,0.149,2.132,1.318,0.696,0.563,0.0,0.149,2.132,0.0,1.318,0.696,0.0,107.784,-9999,-9999,34.836,34.836,0.0,-9999,-9999,311.816,311.816,0.0,-9999,-9999,295.632,295.632,0.0,-9999,-9999,0.52,0.52,0.0,95.975,95.975,0.0,2.751,2.751,0.0,1.222,1.222,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0291879,0.0299576,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.84524,2.84524,4.45882,4.45882,0.0,0.0,-9999,-9999,-9999,-9999,-4.36206,-4.36206,2.15833,2.15833,0.0,0.0,-9999,-9999,-9999,-9999,2.84524,2.84524,4.45882,4.45882,0.0,0.0,-9999,-9999,-9999,-9999,-4.36206,-4.36206,2.15833,2.15833,0.0,0.0,-9999,-9999,-9999,-9999,2.2161,2.66683,2.66683,2.84524,2.91962,3.0739,3.30036,2.2161,2.66683,2.66683,2.84524,2.91962,2.92205,3.22681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.52061,-4.52061,-4.52061,-4.36206,-4.36206,-4.36206,-4.36206,-4.52061,-4.52061,-4.52061,-4.41425,-4.36206,-4.36206,-4.36206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0936756,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0803545,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0971134,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0800418,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.345554,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.241686,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.103114,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0171862,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20200106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.425,-3.662,3.025,-0.17,4.203,-2.425,0.0,-3.662,3.025,0.0,-0.17,4.203,0.0,108.628,-9999,-9999,59.366,59.366,0.0,-9999,-9999,274.068,274.068,0.0,-9999,-9999,239.873,239.873,0.0,-9999,-9999,0.811,0.811,0.0,95.558,95.558,0.0,0.0,0.0,0.0,0.872,0.872,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.00779278,0.00805226,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.15396,3.15396,3.48442,3.48442,0.0,0.0,-9999,-9999,-9999,-9999,-3.57111,-3.57111,1.25365,1.25365,0.0,0.0,-9999,-9999,-9999,-9999,3.15396,3.15396,3.48442,3.48442,0.0,0.0,-9999,-9999,-9999,-9999,-3.57111,-3.57111,1.25365,1.25365,0.0,0.0,-9999,-9999,-9999,-9999,2.9561,3.15396,3.15396,3.15396,3.15396,3.24081,3.24109,2.95509,3.08924,3.13983,3.15396,3.15396,3.15396,3.22375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,-3.57111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.0969644,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0856883,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.098497,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0870186,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.325062,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.228733,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.134142,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0202747,-9999,-9999,-9999,-9999,-9999,-9999,-9999
