TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20220101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.332,8.613,1.144,10.642,2.109,9.332,0.0,8.613,1.144,0.0,10.642,2.109,0.0,98.9452,-9999,-9999,45.894,45.894,0.0,-9999,-9999,317.606,317.606,0.0,-9999,-9999,324.136,324.136,0.0,-9999,-9999,1.954,1.954,0.0,98.665,98.665,0.0,0.037,0.037,0.0,1.71,1.71,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0248431,0.0392278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.0314,-1.6833,9.02423,8.74534,0.0,0.0,-9999,-9999,-9999,-9999,-24.9759,-25.6249,3.9123,4.4451,0.0,0.0,-9999,-9999,-9999,-9999,-2.0314,-1.6833,9.02423,8.74534,0.0,0.0,-9999,-9999,-9999,-9999,-24.9759,-25.1464,3.9123,4.11867,0.0,0.0,-9999,-9999,-9999,-9999,-2.0314,-2.0314,-2.0314,-2.00852,-1.7617,-1.6833,-0.895605,-2.0314,-2.0314,-2.01733,-1.74362,-1.6191,-1.1914,-0.728173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.058,-25.6249,-25.1464,-24.9759,-24.9759,-24.432,-24.1527,-28.166,-26.394,-25.6249,-25.6249,-24.9759,-24.9759,-24.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.131754,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.131723,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.109552,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.118259,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.306866,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.275746,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0847343,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0696072,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.132,8.918,1.707,9.521,1.088,9.132,0.0,8.918,1.707,0.0,9.521,1.088,0.0,99.5514,-9999,-9999,40.233,40.233,0.0,-9999,-9999,312.534,312.534,0.0,-9999,-9999,318.028,318.028,0.0,-9999,-9999,3.407,3.407,0.0,98.077,98.077,0.0,0.292,0.292,0.0,3.714,3.714,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0195475,0.0295918,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.25066,-1.07071,8.44063,8.34572,0.0,0.0,-9999,-9999,-9999,-9999,-23.436,-23.7283,3.37839,3.68527,0.0,0.0,-9999,-9999,-9999,-9999,-1.25066,-1.07071,8.44063,8.34572,0.0,0.0,-9999,-9999,-9999,-9999,-23.436,-23.4721,3.37839,3.41386,0.0,0.0,-9999,-9999,-9999,-9999,-1.2625,-1.2625,-1.25425,-1.25066,-1.14859,-1.07071,-0.617573,-1.2625,-1.25425,-1.25066,-1.15052,-1.07071,-0.746373,-0.483608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.6831,-23.7283,-23.4721,-23.436,-23.436,-23.1081,-22.9554,-25.7181,-25.1212,-23.7283,-23.6123,-23.436,-23.436,-23.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.131426,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.131245,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.115908,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.121131,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.308758,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.277383,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0771227,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0635355,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.291,10.359,0.664,10.166,0.522,10.291,0.0,10.359,0.664,0.0,10.166,0.522,0.0,100.216,-9999,-9999,15.218,15.218,0.0,-9999,-9999,343.967,343.967,0.0,-9999,-9999,355.882,355.882,0.0,-9999,-9999,2.527,2.527,0.0,97.719,97.719,0.0,9.466,9.466,0.0,4.61,4.61,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0807835,0.0937074,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.03759,-0.98876,7.83758,7.80563,0.0,0.0,-9999,-9999,-9999,-9999,-20.0334,-21.0848,3.7493,4.59283,0.0,0.0,-9999,-9999,-9999,-9999,-1.03759,-0.98876,7.83758,7.80563,0.0,0.0,-9999,-9999,-9999,-9999,-20.0334,-20.042,3.7493,3.76579,0.0,0.0,-9999,-9999,-9999,-9999,-1.14332,-1.03759,-1.03759,-1.02353,-1.01298,-0.98876,-0.609935,-1.15345,-1.0725,-1.03759,-1.01471,-0.98876,-0.622066,-0.525909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.1915,-21.0848,-20.042,-20.0334,-20.0334,-18.5241,-17.9783,-25.7313,-22.9549,-21.1113,-21.0848,-20.0334,-20.0334,-18.5241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.133797,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.134414,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.118922,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.114077,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.301138,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.270795,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0468468,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.038816,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.119,7.661,2.416,8.954,1.468,8.119,0.0,7.661,2.416,0.0,8.954,1.468,0.0,100.938,-9999,-9999,5.085,5.085,0.0,-9999,-9999,345.487,345.487,0.0,-9999,-9999,357.713,357.713,0.0,-9999,-9999,1.601,1.601,0.0,96.245,96.245,0.0,25.034,25.034,0.0,4.474,4.474,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0248431,0.0392278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.0314,-1.6833,9.02423,8.74534,0.0,0.0,-9999,-9999,-9999,-9999,-24.9759,-25.6249,3.9123,4.4451,0.0,0.0,-9999,-9999,-9999,-9999,-2.0314,-1.6833,9.02423,8.74534,0.0,0.0,-9999,-9999,-9999,-9999,-24.9759,-25.1464,3.9123,4.11867,0.0,0.0,-9999,-9999,-9999,-9999,-2.0314,-2.0314,-2.0314,-2.00852,-1.7617,-1.6833,-0.895605,-2.0314,-2.0314,-2.01733,-1.74362,-1.6191,-1.1914,-0.728173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.058,-25.6249,-25.1464,-24.9759,-24.9759,-24.432,-24.1527,-28.166,-26.394,-25.6249,-25.6249,-24.9759,-24.9759,-24.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.129347,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.128488,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.106639,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.115363,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.314709,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.282218,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0212161,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0175711,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.005,3.615,1.383,1.894,0.741,3.005,0.0,3.615,1.383,0.0,1.894,0.741,0.0,101.718,-9999,-9999,36.403,36.403,0.0,-9999,-9999,302.126,302.126,0.0,-9999,-9999,305.494,305.494,0.0,-9999,-9999,1.978,1.978,0.0,97.003,97.003,0.0,1.946,1.946,0.0,3.663,3.663,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0195475,0.0295918,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.25066,-1.07071,8.44063,8.34572,0.0,0.0,-9999,-9999,-9999,-9999,-23.436,-23.7283,3.37839,3.68527,0.0,0.0,-9999,-9999,-9999,-9999,-1.25066,-1.07071,8.44063,8.34572,0.0,0.0,-9999,-9999,-9999,-9999,-23.436,-23.4721,3.37839,3.41386,0.0,0.0,-9999,-9999,-9999,-9999,-1.2625,-1.2625,-1.25425,-1.25066,-1.14859,-1.07071,-0.617573,-1.2625,-1.25425,-1.25066,-1.15052,-1.07071,-0.746373,-0.483608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.6831,-23.7283,-23.4721,-23.436,-23.436,-23.1081,-22.9554,-25.7181,-25.1212,-23.7283,-23.6123,-23.436,-23.436,-23.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.120048,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.115787,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.101509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.104075,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.343257,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.302776,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0776158,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.064058,-9999,-9999,-9999,-9999,-9999,-9999,-9999
20220106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.509,2.288,0.88,2.914,0.797,2.509,0.0,2.288,0.88,0.0,2.914,0.797,0.0,102.556,-9999,-9999,28.267,28.267,0.0,-9999,-9999,305.553,305.553,0.0,-9999,-9999,309.62,309.62,0.0,-9999,-9999,1.606,1.606,0.0,97.952,97.952,0.0,0.914,0.914,0.0,1.818,1.818,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0807835,0.0937074,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.03759,-0.98876,7.83758,7.80563,0.0,0.0,-9999,-9999,-9999,-9999,-20.0334,-21.0848,3.7493,4.59283,0.0,0.0,-9999,-9999,-9999,-9999,-1.03759,-0.98876,7.83758,7.80563,0.0,0.0,-9999,-9999,-9999,-9999,-20.0334,-20.042,3.7493,3.76579,0.0,0.0,-9999,-9999,-9999,-9999,-1.14332,-1.03759,-1.03759,-1.02353,-1.01298,-0.98876,-0.609935,-1.15345,-1.0725,-1.03759,-1.01471,-0.98876,-0.622066,-0.525909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.1915,-21.0848,-20.042,-20.0334,-20.0334,-18.5241,-17.9783,-25.7313,-22.9549,-21.1113,-21.0848,-20.0334,-20.0334,-18.5241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,0.119203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.114625,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.097103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0888869,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.345509,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.304179,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0685255,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0566961,-9999,-9999,-9999,-9999,-9999,-9999,-9999
