TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20200101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.451,4.038,0.617,5.454,0.225,4.451,0.0,4.038,0.617,0.0,5.454,0.225,0.0,49.7832,-9999,-9999,19.293,19.293,0.0,-9999,-9999,280.444,280.444,0.0,-9999,-9999,290.493,290.493,0.0,-9999,-9999,0.94,0.94,0.0,101.251,101.251,0.0,0.007,0.007,0.0,4.336,4.336,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34,14,0,0,-5.18594,-5.21743,0.0,0.0,-9999,-9999,-9999,-9999,-5.18594,-5.31149,0.0,0.0,-9999,-9999,-9999,-9999,-5.28121,-5.26133,0.0,0.0,0.0118521,0.0117799,-5.39414,-5.35989,-5.34806,-5.29709,-5.21743,-5.18594,-5.15911,-5.39414,-5.34501,-5.31149,-5.25734,-5.18594,-5.18594,-5.15911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16032,-1.20316,6.46465,6.42618,0.0,0.0,-9999,-9999,-9999,-9999,-14.3161,-14.3161,2.22241,2.22241,0.0,0.0,-9999,-9999,-9999,-9999,-1.16032,-1.33112,6.46465,6.30672,0.0,0.0,-9999,-9999,-9999,-9999,-14.3161,-14.3161,2.22241,2.22241,0.0,0.0,-9999,-9999,-9999,-9999,-1.44356,-1.39697,-1.38088,-1.31154,-1.20316,-1.16032,-1.12382,-1.44356,-1.37672,-1.33112,-1.25745,-1.16032,-1.16032,-1.12382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.80773,1.80815,1.82927,0.00321908,1.8026,1.80383,1.80812,1.8287,1.84694,1.84913,1.86313,1.80383,1.8026,1.83557,0.0034286,1.8026,1.80383,1.80815,1.84354,1.84913,1.85967,1.86609,1.84931,1.84957,1.86329,0.0037272,1.82304,1.84596,1.84671,1.86262,1.8741,1.89785,1.90018,1.8994,1.84596,1.87497,0.00465984,1.8233,1.84596,1.84955,1.86712,1.90015,1.9012,1.92024,-9999,-9999
20200102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.785,4.662,0.265,5.081,0.257,4.785,0.0,4.662,0.265,0.0,5.081,0.257,0.0,50.3156,-9999,-9999,10.644,10.644,0.0,-9999,-9999,328.966,328.966,0.0,-9999,-9999,342.407,342.407,0.0,-9999,-9999,0.214,0.214,0.0,100.31,100.31,0.0,0.051,0.051,0.0,5.667,5.667,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34,14,0,0,-5.23528,-5.30711,0.0,0.0,-9999,-9999,-9999,-9999,-5.23528,-5.39406,0.0,0.0,-9999,-9999,-9999,-9999,-5.31826,-5.31528,0.0,0.0,0.012754,0.0153593,-5.50056,-5.39406,-5.35103,-5.32287,-5.28182,-5.23528,-5.23528,-5.50056,-5.39406,-5.39406,-5.30711,-5.23528,-5.23528,-5.23528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.84003,-1.93775,6.91271,6.83103,0.0,0.0,-9999,-9999,-9999,-9999,-12.8284,-12.8284,3.0007,3.0007,0.0,0.0,-9999,-9999,-9999,-9999,-1.84003,-2.05604,6.91271,6.71438,0.0,0.0,-9999,-9999,-9999,-9999,-12.8284,-12.8284,3.0007,3.0007,0.0,0.0,-9999,-9999,-9999,-9999,-2.20093,-2.05604,-1.9975,-1.95919,-1.90334,-1.84003,-1.84003,-2.20093,-2.05604,-2.05604,-1.93775,-1.84003,-1.84003,-1.84003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.89389,1.89432,1.91646,0.0033725,1.88851,1.8898,1.89429,1.91585,1.93496,1.93725,1.95193,1.8898,1.88851,1.92306,0.00359201,1.88851,1.8898,1.89432,1.9314,1.93725,1.9483,1.95503,1.16363,1.16381,1.17362,0.00290025,1.14134,1.16127,1.1618,1.17295,1.17993,1.20093,1.20264,1.20203,1.16127,1.18278,0.0036293,1.14153,1.16127,1.1638,1.17497,1.20262,1.20336,1.21786,-9999,-9999
20200103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.785,5.507,1.056,6.462,0.687,5.785,0.0,5.507,1.056,0.0,6.462,0.687,0.0,50.9002,-9999,-9999,10.788,10.788,0.0,-9999,-9999,304.948,304.948,0.0,-9999,-9999,316.71,316.71,0.0,-9999,-9999,0.632,0.632,0.0,99.375,99.375,0.0,1.344,1.344,0.0,5.566,5.566,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34,14,0,0,-5.16068,-5.23758,0.0,0.0,-9999,-9999,-9999,-9999,-5.16068,-5.27351,0.0,0.0,-9999,-9999,-9999,-9999,-5.28428,-5.24416,0.0,0.0,0.0239808,0.0244531,-5.56464,-5.42893,-5.39588,-5.27351,-5.20515,-5.16068,-4.97145,-5.56464,-5.39375,-5.27351,-5.23634,-5.16068,-5.16068,-4.97011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39097,-1.49558,6.31678,6.22697,0.0,0.0,-9999,-9999,-9999,-9999,-13.6725,-13.6725,2.18417,2.18417,0.0,0.0,-9999,-9999,-9999,-9999,-1.39097,-1.54447,6.31678,6.17413,0.0,0.0,-9999,-9999,-9999,-9999,-13.6725,-13.6725,2.18417,2.18417,0.0,0.0,-9999,-9999,-9999,-9999,-1.94054,-1.75591,-1.71094,-1.54447,-1.45147,-1.39097,-1.13354,-1.94054,-1.70805,-1.54447,-1.4939,-1.39097,-1.39097,-1.13172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.22267,2.22317,2.24915,0.00395796,2.21635,2.21787,2.22314,2.24844,2.27087,2.27356,2.29078,2.21787,2.21635,2.25689,0.00421557,2.21635,2.21787,2.22317,2.26669,2.27356,2.28653,2.29442,1.15552,1.1557,1.16526,0.00279703,1.13424,1.15322,1.15373,1.16464,1.1716,1.19156,1.19322,1.19263,1.15322,1.17409,0.00350005,1.13442,1.15322,1.15569,1.16676,1.1932,1.19392,1.20794,-9999,-9999
20200104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.823,3.648,1.843,4.248,0.713,3.823,0.0,3.648,1.843,0.0,4.248,0.713,0.0,51.5374,-9999,-9999,25.984,25.984,0.0,-9999,-9999,252.794,252.794,0.0,-9999,-9999,260.911,260.911,0.0,-9999,-9999,1.689,1.689,0.0,100.078,100.078,0.0,1.511,1.511,0.0,6.112,6.112,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,67.3484,-9999,-9999,-9999,-9999,-9999,-9999,68.7773,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34,14,0,0,-5.18594,-5.21743,0.0,0.0,-9999,-9999,-9999,-9999,-5.18594,-5.31149,0.0,0.0,-9999,-9999,-9999,-9999,-5.28121,-5.26133,0.0,0.0,0.0118521,0.0117799,-5.39414,-5.35989,-5.34806,-5.29709,-5.21743,-5.18594,-5.15911,-5.39414,-5.34501,-5.31149,-5.25734,-5.18594,-5.18594,-5.15911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.16032,-1.20316,6.46465,6.42618,0.0,0.0,-9999,-9999,-9999,-9999,-14.3161,-14.3161,2.22241,2.22241,0.0,0.0,-9999,-9999,-9999,-9999,-1.16032,-1.33112,6.46465,6.30672,0.0,0.0,-9999,-9999,-9999,-9999,-14.3161,-14.3161,2.22241,2.22241,0.0,0.0,-9999,-9999,-9999,-9999,-1.44356,-1.39697,-1.38088,-1.31154,-1.20316,-1.16032,-1.12382,-1.44356,-1.37672,-1.33112,-1.25745,-1.16032,-1.16032,-1.12382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,-14.3161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.66393,1.66431,1.68375,0.002963,1.6592,1.66033,1.66428,1.68322,1.70001,1.70203,1.71492,1.66033,1.6592,1.68955,0.00315585,1.6592,1.66033,1.66431,1.69689,1.70203,1.71174,1.71764,2.28438,2.28468,2.30028,0.00396448,2.25875,2.28053,2.28141,2.2997,2.31419,2.33646,2.33907,2.33824,2.28053,2.3126,0.00494878,2.25904,2.28053,2.28466,2.30623,2.33907,2.34025,2.36087,-9999,-9999
20200105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.302,2.764,3.316,4.608,1.597,3.302,0.0,2.764,3.316,0.0,4.608,1.597,0.0,52.2276,-9999,-9999,8.751,8.751,0.0,-9999,-9999,302.592,302.592,0.0,-9999,-9999,314.189,314.189,0.0,-9999,-9999,0.323,0.323,0.0,101.074,101.074,0.0,0.088,0.088,0.0,3.746,3.746,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,73.6131,-9999,-9999,-9999,-9999,-9999,-9999,79.1663,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34,14,0,0,-5.23528,-5.30711,0.0,0.0,-9999,-9999,-9999,-9999,-5.23528,-5.39406,0.0,0.0,-9999,-9999,-9999,-9999,-5.31826,-5.31528,0.0,0.0,0.012754,0.0153593,-5.50056,-5.39406,-5.35103,-5.32287,-5.28182,-5.23528,-5.23528,-5.50056,-5.39406,-5.39406,-5.30711,-5.23528,-5.23528,-5.23528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.84003,-1.93775,6.91271,6.83103,0.0,0.0,-9999,-9999,-9999,-9999,-12.8284,-12.8284,3.0007,3.0007,0.0,0.0,-9999,-9999,-9999,-9999,-1.84003,-2.05604,6.91271,6.71438,0.0,0.0,-9999,-9999,-9999,-9999,-12.8284,-12.8284,3.0007,3.0007,0.0,0.0,-9999,-9999,-9999,-9999,-2.20093,-2.05604,-1.9975,-1.95919,-1.90334,-1.84003,-1.84003,-2.20093,-2.05604,-2.05604,-1.93775,-1.84003,-1.84003,-1.84003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,-12.8284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.62563,1.626,1.645,0.00289479,1.62101,1.62212,1.62597,1.64448,1.66088,1.66285,1.67545,1.62212,1.62101,1.65066,0.00308321,1.62101,1.62212,1.626,1.65783,1.66285,1.67233,1.6781,0.976301,0.976454,0.984871,0.00252112,0.956706,0.974283,0.974732,0.984269,0.990078,1.00866,1.01014,1.0096,0.974283,0.99284,0.00315538,0.956867,0.974283,0.976444,0.985832,1.01012,1.01075,1.02332,-9999,-9999
20200106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.23,5.988,0.708,6.819,0.187,6.23,0.0,5.988,0.708,0.0,6.819,0.187,0.0,52.971,-9999,-9999,7.425,7.425,0.0,-9999,-9999,329.401,329.401,0.0,-9999,-9999,342.871,342.871,0.0,-9999,-9999,0.179,0.179,0.0,100.398,100.398,0.0,0.059,0.059,0.0,4.361,4.361,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,64.0873,-9999,-9999,-9999,-9999,-9999,-9999,67.9588,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34,14,0,0,-5.16068,-5.23758,0.0,0.0,-9999,-9999,-9999,-9999,-5.16068,-5.27351,0.0,0.0,-9999,-9999,-9999,-9999,-5.28428,-5.24416,0.0,0.0,0.0239808,0.0244531,-5.56464,-5.42893,-5.39588,-5.27351,-5.20515,-5.16068,-4.97145,-5.56464,-5.39375,-5.27351,-5.23634,-5.16068,-5.16068,-4.97011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.39097,-1.49558,6.31678,6.22697,0.0,0.0,-9999,-9999,-9999,-9999,-13.6725,-13.6725,2.18417,2.18417,0.0,0.0,-9999,-9999,-9999,-9999,-1.39097,-1.54447,6.31678,6.17413,0.0,0.0,-9999,-9999,-9999,-9999,-13.6725,-13.6725,2.18417,2.18417,0.0,0.0,-9999,-9999,-9999,-9999,-1.94054,-1.75591,-1.71094,-1.54447,-1.45147,-1.39097,-1.13354,-1.94054,-1.70805,-1.54447,-1.4939,-1.39097,-1.39097,-1.13172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,-13.6725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.36174,2.36228,2.38989,0.00420562,2.35504,2.35664,2.36225,2.38913,2.41296,2.41582,2.43412,2.35664,2.35504,2.39812,0.00447936,2.35504,2.35664,2.36228,2.40853,2.41582,2.4296,2.43798,0.865755,0.865896,0.873682,0.00238829,0.846826,0.863898,0.86431,0.873079,0.878161,0.896305,0.897676,0.89717,0.863898,0.881245,0.00298945,0.846975,0.863898,0.865887,0.874243,0.897653,0.898237,0.910084,-9999,-9999
