TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20180101,-5.515,1.0,-5.515,1.066,1.0,-9999,-9999,-9999,-4.512,-4.512,1.76,-9999,-9999,-5.515,1.0,-5.515,1.066,1.0,-9999,-9999,-9999,0.0,0.095,1.0,0.0,0.095,1.0,-9999,-9999,278.309,278.309,0.0,196.028,1.0,267.312,196.028,1.0,0.215,1.0,0.174,0.215,1.0,96.248,96.248,0.0,2.272,4.06,1.0,3.348,3.308,1.0,-9999,0.0,0.9833333333333334,1.0,413.865,1.0,0.162,0.395,0.771,1.265,1.0,1.0,1.0,1.0,19.627,25.9,1.0,1.0,-2.21875,1.0,2.1502,1.0,-9999,-9999,-9999,0.567234,-9999,-17.7726,1.0,-9999,-9999,-9999,4.02123,-9999,-9999,-9999,48,0,48,0,1.11486,1.12703,0.833333,0.833333,0.0876903,0.0881521,0.107484,0.10665,1.11715,1.12703,0.833333,0.833333,0.08773,0.087563,0.107517,0.106164,1.1214,1.12898,0.832292,0.833333,0.0115831,0.00977541,1.03425,1.05293,1.06523,1.11486,1.12758,1.17724,1.26639,1.02875,1.05718,1.09717,1.12703,1.14449,1.17724,1.26639,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,1.07434,1.08606,0.240354,0.234908,0.833333,0.833333,0.0845025,0.0849475,0.103577,0.102773,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,1.07654,1.08606,0.23782,0.234908,0.833333,0.833333,0.0845407,0.0843798,0.103608,0.102304,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.996648,1.01465,1.02651,1.07434,1.08659,1.13444,1.22036,0.991351,1.01875,1.05728,1.08606,1.10288,1.13444,1.22036,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,0.833333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.01075,1.06476,0.938534,0.0300438,0.474777,0.553097,0.969427,1.00016,1.01881,1.06453,1.06491,1.00016,1.00016,0.901558,0.0311566,0.478929,0.551549,0.905722,0.995108,1.01421,1.04103,1.06476,-0.116282,-0.0622687,-0.190449,0.0250345,-0.553972,-0.500887,-0.252164,-0.126874,-0.1147,-0.0626664,-0.0625113,-0.1147,-0.116988,-0.219843,0.0258045,-0.554719,-0.503276,-0.271327,-0.142841,-0.117992,-0.1147,-0.0626608,0.534246,0.503958,0.72157,0.0516173,0.140179,0.503958,0.506732,0.559287,1.05061,1.19892,1.20786,0.534246,0.534246,0.663941,0.0488818,0.140179,0.503958,0.534246,0.559287,0.582829,1.12437,1.20251,0.0,0.0,0.00100512,0.000228697,0.0,0.0,0.0,0.0,0.00199628,0.00266453,0.00296735,0.0,0.0,0.000905899,0.0002405,0.0,0.0,0.0,0.0,0.00198869,0.00266453,0.00317396
20180102,-6.06,1.0,-6.06,0.327,1.0,-9999,-9999,-9999,-3.687,-3.687,0.145,-9999,-9999,-6.06,1.0,-6.06,0.327,1.0,-9999,-9999,-9999,0.0,0.099,1.0,0.0,0.099,1.0,-9999,-9999,279.006,279.006,0.0,193.231,1.0,268.058,193.231,1.0,0.215,1.0,0.15,0.215,1.0,96.043,96.043,0.0,0.489,1.46,1.0,1.553,1.213,1.0,-9999,0.0,1.0416666666666667,1.0,413.039,1.0,0.16,0.39,0.755,1.244,1.0,1.0,1.0,1.0,19.6,25.894,1.0,1.0,-2.175,1.0,2.08896,1.0,-9999,-9999,-9999,0.552297,-9999,-28.9019,1.0,-9999,-9999,-9999,3.63971,-9999,-9999,-9999,48,0,48,0,1.19946,1.22217,1.0,1.0,0.0845403,0.0855391,0.117063,0.117469,1.20082,1.22217,1.0,1.0,0.0845403,0.0842103,0.117063,0.116505,1.20502,1.21764,1.0,1.0,0.0137785,0.0122811,1.08911,1.12064,1.13264,1.19946,1.22217,1.28259,1.37552,1.08193,1.12157,1.17715,1.22217,1.23943,1.28259,1.37552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15585,1.17774,0.00735426,0.00909066,1.0,1.0,0.081467,0.0824295,0.112807,0.113198,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,1.15717,1.17774,0.00885847,0.00909066,1.0,1.0,0.081467,0.081149,0.112807,0.112269,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,1.04952,1.0799,1.09146,1.15585,1.17774,1.23596,1.32551,1.0426,1.0808,1.13436,1.17774,1.19437,1.23596,1.32551,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.950848,1.00081,0.883243,0.0278456,0.45252,0.529884,0.912215,0.941212,0.956909,1.00081,1.00096,0.941212,0.941212,0.849937,0.0287474,0.454018,0.528208,0.854602,0.929978,0.950848,0.967497,1.0009,-0.271327,-0.221365,-0.334392,0.021518,-0.630493,-0.579546,-0.426905,-0.281093,-0.252818,-0.221365,-0.221218,-0.258245,-0.259609,-0.355081,0.0222909,-0.634037,-0.582104,-0.44648,-0.282518,-0.259572,-0.250851,-0.221276,0.525465,0.495676,0.701145,0.0494904,0.119757,0.495676,0.498404,0.550095,1.01834,1.14805,1.18507,0.525465,0.525465,0.645437,0.0468866,0.119757,0.495676,0.525465,0.550095,0.57325,1.06922,1.1763,0.0,0.0,0.00104173,0.00023699,0.0,0.0,0.0,0.0,0.00206924,0.0027617,0.00307544,0.0,0.0,0.000938879,0.000249225,0.0,0.0,0.0,0.0,0.00206136,0.0027617,0.0032894
20180103,-6.921,1.0,-6.921,0.478,1.0,-9999,-9999,-9999,-4.666,-4.666,0.367,-9999,-9999,-6.921,1.0,-6.921,0.478,1.0,-9999,-9999,-9999,0.0,0.215,1.0,0.0,0.215,1.0,-9999,-9999,274.145,274.145,0.0,188.811,1.0,262.849,188.811,1.0,0.231,1.0,0.187,0.231,1.0,96.076,96.076,0.0,3.716,3.39,1.0,2.062,2.208,1.0,-9999,0.0,1.2041666666666666,1.0,416.256,1.0,0.165,0.39,0.75,1.231,1.0,1.0,1.0,1.0,19.6,25.806,1.0,1.0,-2.10417,1.0,1.82527,1.0,-9999,-9999,-9999,0.545425,-9999,-22.7564,1.0,-9999,-9999,-9999,3.29915,-9999,-9999,-9999,48,0,48,0,1.19437,1.22685,1.0,1.0,0.0845403,0.0855391,0.14102,0.139573,1.20283,1.22685,1.0,1.0,0.0845403,0.0842103,0.14102,0.138763,1.203,1.21798,1.0,1.0,0.0177393,0.0160649,1.03433,1.08803,1.10333,1.19437,1.23029,1.31377,1.41766,1.01927,1.09319,1.18856,1.22685,1.24753,1.31377,1.41766,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15095,1.18225,0.0326477,0.0261587,1.0,1.0,0.081467,0.0824295,0.135894,0.134499,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,1.1591,1.18225,0.0289484,0.0261587,1.0,1.0,0.081467,0.081149,0.135894,0.133718,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.996732,1.04848,1.06322,1.15095,1.18557,1.26601,1.36613,0.982214,1.05345,1.14536,1.18225,1.20218,1.26601,1.36613,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.865094,0.909461,0.804102,0.0247997,0.417671,0.494951,0.830252,0.85674,0.884301,0.909461,0.910073,0.85674,0.85674,0.775792,0.025443,0.418782,0.493119,0.780829,0.838341,0.865094,0.884301,0.909829,-0.361758,-0.317391,-0.413876,0.0172375,-0.61297,-0.579321,-0.54898,-0.361758,-0.321234,-0.320199,-0.316778,-0.337634,-0.346091,-0.427211,0.0186725,-0.622796,-0.594913,-0.579321,-0.362564,-0.337634,-0.321234,-0.316422,0.511175,0.482195,0.669926,0.0462964,0.0964115,0.482195,0.484849,0.535135,0.968106,1.07103,1.14827,0.511175,0.511175,0.617353,0.043871,0.0964115,0.482195,0.511175,0.535135,0.55766,0.987919,1.13977,0.0,0.0,0.00225422,0.000512475,0.0,0.0,0.0,0.0,0.00447987,0.00597707,0.00665502,0.0,0.0,0.0020315,0.000538974,0.0,0.0,0.0,0.0,0.00446284,0.00597707,0.00711635
20180104,-7.817,1.0,-7.817,0.735,1.0,-9999,-9999,-9999,-10.034,-10.034,2.08,-9999,-9999,-7.817,1.0,-7.817,0.735,1.0,-9999,-9999,-9999,0.0,0.0,1.0,0.0,0.0,1.0,-9999,-9999,202.567,202.567,0.0,183.718,1.0,186.144,183.718,1.0,0.314,1.0,0.265,0.314,1.0,96.921,96.921,0.0,0.031,0.44,1.0,2.797,2.483,1.0,-9999,0.0,1.3687499999999997,1.0,412.249,1.0,0.171,0.396,0.75,1.22,1.0,1.0,1.0,1.0,19.633,25.8,1.0,1.0,-2.09167,1.0,1.85276,1.0,-9999,-9999,-9999,0.627497,-9999,-22.5916,1.0,-9999,-9999,-9999,3.65416,-9999,-9999,-9999,48,0,48,0,1.12825,1.17117,1.0,1.0,0.0844465,0.0855116,0.154559,0.151671,1.14293,1.17117,1.0,1.0,0.0845269,0.0842003,0.154603,0.150935,1.13621,1.15647,1.0,1.0,0.0193547,0.0173601,0.951827,1.0009,1.01755,1.12825,1.17891,1.2598,1.36049,0.938467,1.00926,1.11335,1.17117,1.19586,1.2598,1.36049,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08724,1.12859,0.0676554,0.0681275,1.0,1.0,0.0813766,0.082403,0.14894,0.146157,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,1.10138,1.12859,0.067949,0.0681275,1.0,1.0,0.0814541,0.0811393,0.148983,0.145448,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.917225,0.96451,0.980558,1.08724,1.13605,1.214,1.31103,0.904351,0.972573,1.07288,1.12859,1.15239,1.214,1.31103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.78109,0.820104,0.726578,0.0218891,0.384164,0.459654,0.749543,0.773576,0.816894,0.820104,0.821117,0.773946,0.773946,0.703,0.0223167,0.385683,0.457687,0.708202,0.759915,0.774064,0.816894,0.820711,-0.390076,-0.351062,-0.429887,0.0148063,-0.610942,-0.570279,-0.533069,-0.390076,-0.357763,-0.350052,-0.349456,-0.354307,-0.36898,-0.433212,0.0168911,-0.613778,-0.570343,-0.533542,-0.390076,-0.354307,-0.349456,-0.325741,0.496026,0.467906,0.638013,0.0431376,0.0765927,0.467906,0.470481,0.519276,0.90682,0.993316,1.10477,0.496026,0.496026,0.588739,0.0408868,0.0765927,0.467906,0.496026,0.519276,0.541134,0.916286,1.10123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20180105,-10.948,1.0,-10.948,0.893,1.0,-9999,-9999,-9999,-12.172,-12.172,1.706,-9999,-9999,-10.948,1.0,-10.948,0.893,1.0,-9999,-9999,-9999,0.0,0.182,1.0,0.0,0.182,1.0,-9999,-9999,223.106,223.106,0.0,168.93,1.0,208.153,168.93,1.0,0.293,1.0,0.264,0.293,1.0,97.131,97.131,0.0,1.302,1.29,1.0,3.695,2.775,1.0,0.21847058823529408,0.7083333333333334,1.2791666666666666,1.0,409.981,1.0,0.18,0.4,0.75,1.215,1.0,1.0,1.0,1.0,19.7,25.8,1.0,1.0,-2.0375,1.0,2.62795,1.0,-9999,-9999,-9999,0.720489,-9999,-19.4151,1.0,-9999,-9999,-9999,3.41557,-9999,-9999,-9999,48,0,48,0,0.876374,1.01961,0.916667,0.916667,0.083855,0.0851577,0.177752,0.170217,0.942049,1.01961,0.916667,0.916667,0.0839898,0.0840607,0.177816,0.169671,0.889751,0.926453,0.879688,0.854167,0.0225018,0.0202292,0.666965,0.706146,0.726567,0.892632,1.01659,1.01961,1.09529,0.647845,0.724838,0.851192,0.948372,1.01961,1.01961,1.09529,1.0,0.979167,0.979167,0.979167,0.708333,0.916667,0.708333,1.0,0.979167,0.979167,0.708333,0.916667,0.916667,0.708333,0.844515,0.98254,0.157728,0.170759,0.916667,0.916667,0.0808066,0.082062,0.17129,0.164029,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.907803,0.98254,0.152735,0.170759,0.916667,0.916667,0.0809365,0.0810048,0.171352,0.163503,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.642719,0.680476,0.700154,0.860182,0.97963,0.98254,1.05547,0.624293,0.698488,0.820249,0.913895,0.98254,0.98254,1.05547,1.0,0.979167,0.979167,0.979167,0.708333,0.916667,0.708333,1.0,0.979167,0.979167,0.708333,0.916667,0.916667,0.708333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.523311,0.546676,0.488627,0.0134582,0.274262,0.350111,0.486567,0.518905,0.545454,0.546676,0.548618,0.519584,0.519584,0.478485,0.0135141,0.274786,0.350111,0.478831,0.503219,0.523311,0.546676,0.561539,-0.496294,-0.472928,-0.437827,0.0126707,-0.612321,-0.519425,-0.497112,-0.426858,-0.373048,-0.35679,-0.341112,-0.35679,-0.422465,-0.411267,0.0172855,-0.615658,-0.515671,-0.496294,-0.399867,-0.347973,-0.309825,-0.278747,0.441281,0.416264,0.53053,0.0334727,0.0306609,0.416264,0.418555,0.443494,0.648547,0.73999,0.963308,0.441281,0.441281,0.492763,0.0317743,0.0306609,0.416264,0.441281,0.461965,0.4814,0.71252,0.868299,0.0,0.0,0.00191019,0.000434071,0.0,0.0,0.0,0.0,0.00379742,0.00506545,0.0056394,0.0,0.0,0.00172139,0.000456539,0.0,0.0,0.0,0.0,0.00378299,0.00506545,0.00602942
20180106,-8.521,1.0,-8.521,1.276,1.0,-9999,-9999,-9999,-7.416,-7.416,1.147,-9999,-9999,-8.521,1.0,-8.521,1.276,1.0,-9999,-9999,-9999,0.0,0.2,1.0,0.0,0.2,1.0,-9999,-9999,266.926,266.926,0.0,180.902,1.0,255.113,180.902,1.0,0.247,1.0,0.296,0.247,1.0,96.073,96.073,0.0,7.187,7.06,1.0,4.075,3.977,1.0,0.502093023255814,0.8958333333333334,1.1979166666666667,1.0,409.979,1.0,0.183,0.402,0.75,1.208,1.0,1.0,1.0,1.0,19.742,25.8,1.0,1.0,-2.01042,1.0,3.68484,1.0,-9999,-9999,-9999,0.791117,-9999,-12.2101,1.0,-9999,-9999,-9999,4.56463,-9999,-9999,-9999,48,0,48,0,0.945098,1.00827,1.0,1.0,0.0880338,0.087188,0.185067,0.182405,0.957681,1.01013,1.0,1.0,0.0880759,0.0863938,0.185087,0.182027,0.962903,0.989691,1.0,1.0,0.0243278,0.0216908,0.734853,0.793129,0.812312,0.945098,1.02274,1.1187,1.2435,0.730062,0.798269,0.919956,1.01013,1.04914,1.1187,1.2435,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.910741,0.971618,0.188889,0.186415,1.0,1.0,0.0848335,0.0840184,0.17834,0.175774,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.922866,0.973404,0.192778,0.188307,1.0,1.0,0.0848741,0.0832532,0.178359,0.175409,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.708138,0.764296,0.782782,0.910741,0.985559,1.07804,1.19829,0.703522,0.76925,0.886513,0.973404,1.011,1.07804,1.19829,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.720982,0.7563,0.6711,0.0198743,0.359652,0.433187,0.692413,0.714216,0.755497,0.7563,0.757573,0.714652,0.714652,0.650723,0.0201771,0.361204,0.431759,0.65584,0.699559,0.71479,0.755497,0.757539,-0.289144,-0.253826,-0.318591,0.0156856,-0.556459,-0.419238,-0.368081,-0.289144,-0.252587,-0.230446,-0.226336,-0.230446,-0.243029,-0.312181,0.018837,-0.559748,-0.416639,-0.368394,-0.289144,-0.230446,-0.209222,-0.187683,0.48382,0.456391,0.613593,0.0407953,0.0652058,0.456391,0.458903,0.506498,0.847172,0.935174,1.07087,0.48382,0.48382,0.566921,0.0386676,0.0652058,0.456391,0.48382,0.506498,0.527818,0.876196,1.07039,0.0,0.0,0.00210238,0.000477845,0.0,0.0,0.0,0.0,0.00417884,0.0055748,0.00620678,0.0,0.0,0.00189462,0.000502567,0.0,0.0,0.0,0.0,0.00416296,0.0055748,0.00663651
