TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95
20190101,1.918,1.0,2.343,1.405,1.0,1.208,1.665,1.0,4.192,3.369,0.906,5.563,1.983,1.918,1.0,2.343,1.405,1.0,1.208,1.665,1.0,123.469,24.773,1.0,53.303,24.773,1.0,-9999,-9999,264.56,264.56,0.0,289.505,1.0,299.667,289.505,1.0,0.013,1.0,0.982,0.013,1.0,101.995,101.931,1.0,0.004,0.0,1.0,1.873,2.22,0.979167,0.35469672340425534,0.9791666666666666,14.343770833333332,1.0,47.63969583333333,1.0,3.501084097916666,1.0,-9999,0.0,-9999,0.0,456.089,1.0,7.29,8.405,1.0,1.0,31.235,1.0,-6.21382,1.0,6.77173,1.0,6.97214,-9999,-9999,1.25274,-9999,1.81888,1.0,1.71486,-9999,-9999,3.31656,-9999,5.0,2,30,18,30,18,4.15256,3.49382,0.958333,0.958333,1.12343,1.14972,1.59701,1.56475,4.97643,3.33646,1.0,0.958333,1.13466,1.14197,1.60493,1.55906,4.5961,3.83573,0.978646,0.961458,0.148917,0.141579,2.85361,3.36646,3.59595,4.97643,5.46813,5.63656,5.63656,2.716,2.85361,3.35654,3.51695,4.17091,4.97643,5.63656,0.9375,0.9375,0.958333,1.0,1.0,1.0,1.0,0.9375,0.9375,0.958333,0.958333,0.958333,1.0,1.0,6.70644,5.65693,4.64332,4.56191,1.0,1.0,1.46219,1.50325,1.79066,1.63228,-0.506463,-0.450071,6.70646,6.61043,0.888889,0.888889,1.5477,1.56578,1.87507,2.26289,6.70644,5.41432,4.64332,4.47153,1.0,1.0,1.4742,1.4992,1.80048,1.62854,1.61065,-0.450071,7.4931,6.61043,1.0,0.888889,1.56998,1.5389,1.89351,2.24438,5.44711,5.65693,5.77735,6.70644,7.46457,7.72426,7.72426,5.2621,5.44711,5.44711,5.77735,6.70644,6.7192,7.72426,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.75268,-0.506463,-0.480577,1.34448,1.61065,1.61065,1.61065,-1.7908,-1.65676,-0.522864,-0.453142,-0.407359,1.61065,1.61065,0.833333,0.888889,0.888889,1.0,1.0,1.0,1.0,0.833333,0.833333,0.888889,0.888889,0.888889,1.0,1.0,8.72421,8.53357,9.03328,0.257092,5.87425,7.02925,8.3713,8.98648,10.3339,10.5871,10.946,10.5871,10.4992,9.96105,0.187291,7.02299,8.54279,9.29787,10.3562,10.6957,10.946,11.0254,5.24518,5.19711,5.19755,0.144341,3.11052,4.17564,5.01476,5.30943,5.70192,6.01194,6.18137,5.61069,5.52281,5.36495,0.10017,3.85945,5.01775,5.17633,5.35327,5.62664,6.04551,6.18149,2.64458,1.88204,2.10846,0.225061,0.00261773,0.0589316,0.994236,2.06621,3.48498,3.73304,3.80918,1.63539,0.994236,1.45531,0.19727,0.0564852,0.0758866,0.13124,1.17322,2.40356,2.9401,3.5889,0.164275,0.0,0.16004,0.0372515,0.0,0.0,0.0,0.0,0.171451,0.487655,0.663715,0.487655,0.484556,0.270502,0.0437932,0.0,0.0,0.0,0.180063,0.49266,0.557922,0.715458
20190102,2.173,1.0,1.882,1.95,1.0,2.658,0.605,1.0,3.953,3.512,2.043,4.687,3.28,2.173,1.0,1.882,1.95,1.0,2.658,0.605,1.0,124.09,28.29,1.0,56.504,28.29,1.0,-9999,-9999,248.422,248.422,0.0,287.481,1.0,278.498,287.481,1.0,0.479,1.0,2.424,0.479,1.0,101.26,101.265,1.0,0.003,0.0,1.0,1.993,1.492,1.0,0.25109375,1.0,9.124208333333334,1.0,54.40298069375,1.0,4.378542291666666,1.0,-9999,0.0,-9999,0.0,436.327,1.0,7.5,8.417,1.0,1.0,31.181,1.0,-5.2327,1.0,6.78799,1.0,5.82472,4.94347,8.77005,1.20833,3.08325,16.6918,1.0,14.3231,12.1561,21.5658,3.35774,7.74139,5.0,1,30,18,30,18,4.60089,3.71696,1.0,1.0,1.19556,1.16933,1.41549,1.49853,4.55863,3.43942,1.0,1.0,1.19553,1.17543,1.41547,1.5033,4.31283,3.78577,1.0,1.0,0.103068,0.134751,2.72656,3.36916,3.71696,4.57619,4.66095,4.88477,4.88477,2.48102,2.72656,3.30557,3.70816,4.57619,4.60089,4.88477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.21045,5.91334,3.00645,1.92972,1.0,1.0,1.58277,1.50183,1.9415,2.04449,-0.1944,-0.303998,5.28237,4.31287,1.0,1.0,1.57479,1.66249,1.57921,1.6665,7.21045,5.51971,3.00645,2.41759,1.0,1.0,1.5913,1.52351,1.94845,2.06047,-0.302987,-0.361152,5.24844,4.2547,1.0,1.0,1.55061,1.63587,1.5551,1.63994,4.43596,5.36086,5.91334,7.17237,7.32901,7.60964,7.60964,4.09011,4.43596,5.31656,5.88455,7.17237,7.21045,7.60964,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.441305,-0.366527,-0.302987,-0.1944,-0.130218,-0.130218,-0.130218,-0.764962,-0.425462,-0.386764,-0.302987,-0.1944,-0.1944,-0.130218,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.90335,8.69267,9.13224,0.258536,5.94706,7.11586,8.44062,9.08068,10.4435,10.6792,11.0421,10.6792,10.6108,10.0601,0.1869,7.11064,8.63127,9.44076,10.4597,10.7795,11.0421,11.1023,5.19934,5.25325,5.34647,0.130644,3.46531,4.3893,5.13505,5.42596,5.91149,6.09855,6.17095,6.15886,6.05218,5.74726,0.0922613,4.38408,5.19041,5.44265,6.00539,6.14581,6.17095,6.21754,2.70458,1.94307,2.1336,0.226335,0.00263221,0.0592577,1.00949,2.12881,3.50427,3.7537,3.83025,1.65586,1.00949,1.47558,0.199324,0.0568701,0.0770105,0.132844,1.18958,2.45784,3.00696,3.60876,0.187332,0.0,0.170392,0.0391508,0.0,0.0,0.0,0.0,0.195503,0.503971,0.69135,0.503971,0.500946,0.284995,0.0447498,0.0,0.0,0.0,0.205279,0.509219,0.563332,0.743269
20190103,3.047,1.0,2.393,1.097,1.0,4.136,1.999,1.0,2.967,2.103,1.947,4.405,3.538,3.047,1.0,2.393,1.097,1.0,4.136,1.999,1.0,124.77,42.58,1.0,60.377,42.58,1.0,-9999,-9999,225.616,225.616,0.0,273.874,1.0,248.581,273.874,1.0,3.242,1.0,3.768,3.242,1.0,101.872,101.879,1.0,0.0,0.0,1.0,1.134,2.224,1.0,0.22453541666666665,1.0,-18.934104166666664,1.0,81.88412077083335,1.0,8.244147145833333,1.0,-9999,0.0,-9999,0.0,422.347,1.0,7.118,8.351,1.0,1.0,31.126,1.0,-11.1227,1.0,11.2478,1.0,11.2398,8.19136,14.5321,1.38407,4.89983,-7.10952,1.0,-6.10062,-9.18547,-5.17762,3.72425,4.76411,6.0,1,30,18,30,18,7.08233,5.13959,1.0,1.0,1.17322,1.18361,1.63596,1.7805,7.06463,5.01744,1.0,1.0,1.17897,1.1649,1.64009,1.76812,6.67618,5.85093,1.0,0.999479,0.155569,0.200249,4.48363,5.17628,5.53627,7.08233,7.31376,7.45656,7.46744,4.18841,4.48659,5.09792,5.34543,7.08233,7.14687,7.45656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.70181,6.49075,5.02489,4.42554,1.0,1.0,1.51945,1.51152,2.08523,2.14994,3.69664,2.38941,7.82272,6.97717,1.0,1.0,1.6359,1.7043,1.7644,1.86881,8.69171,6.31319,5.02951,4.48807,1.0,1.0,1.53859,1.47435,2.09922,2.12397,3.66799,2.37146,7.79561,6.9768,1.0,1.0,1.61335,1.70963,1.74351,1.87367,5.6492,6.29967,6.94296,8.70181,8.92622,9.15586,9.15833,5.13541,5.65198,6.27899,6.49075,8.70181,8.7098,9.15586,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.20404,2.6075,3.0113,3.69664,3.90116,3.92951,3.93302,2.10636,2.20404,2.38941,3.00205,3.69664,3.73743,3.92951,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.52935,9.24658,9.46489,0.266691,6.15351,7.40631,8.67708,9.53557,10.8184,10.9927,11.3675,10.993,10.9927,10.3986,0.186579,7.40497,8.92568,9.93492,10.8183,11.0694,11.3634,11.3677,4.39599,4.22914,3.61396,0.105445,1.9651,2.92268,3.49825,3.70523,3.9281,4.1875,4.39864,3.96888,3.9281,3.72239,0.0717002,2.59549,3.48376,3.51673,3.88345,3.91296,3.96758,4.3962,2.91511,2.16071,2.39831,0.195662,0.587248,0.737423,1.33437,2.3513,3.56948,3.82355,3.90153,1.90067,1.33829,1.8148,0.169529,0.591057,0.71733,0.737423,1.48013,2.64823,3.24154,3.67592,0.211058,0.0,0.179804,0.0419784,0.0,0.0,0.0,0.0,0.220232,0.467755,0.650847,0.467755,0.465244,0.285997,0.0409675,0.0,0.0,0.0,0.26943,0.472751,0.518111,0.696378
20190104,1.432,1.0,0.59,1.933,1.0,2.837,2.331,1.0,1.091,0.158,2.714,2.646,3.696,1.432,1.0,0.59,1.933,1.0,2.837,2.331,1.0,125.509,52.858,1.0,61.006,52.858,1.0,-9999,-9999,231.857,231.857,0.0,269.414,1.0,256.768,269.414,1.0,2.335,1.0,2.424,2.335,1.0,102.121,102.083,1.0,0.0,0.0,1.0,1.357,1.818,1.0,0.20110208333333335,1.0,9.821833333333332,1.0,101.64988535416666,1.0,10.007536125,1.0,-9999,0.0,-9999,0.0,444.35,1.0,6.649,8.052,1.0,1.0,30.991,1.0,-10.5833,1.0,7.36575,1.0,7.36057,5.36423,9.92366,1.31021,3.62493,4.52356,1.0,4.52038,3.29436,6.09447,3.03,3.67279,7.0,1,30,18,30,18,6.87392,6.41813,0.979167,0.979167,1.21611,1.25413,1.37264,2.20409,6.88412,6.29991,0.979167,0.979167,1.23786,1.23274,1.39195,2.19198,6.51307,5.82606,0.977604,0.974479,0.149386,0.244052,3.25913,5.75724,6.5212,6.84438,6.92541,7.03038,7.06487,2.51972,3.25913,5.54649,6.41813,6.87392,6.88412,7.06487,0.958333,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.958333,0.958333,0.979167,0.979167,0.979167,0.979167,0.979167,10.4945,9.52343,8.62712,8.58694,1.0,1.0,1.63657,1.70986,2.04175,2.95707,0.173283,0.620447,5.27236,5.22398,0.944444,0.944444,1.52517,1.50502,1.5508,1.81902,10.4763,9.40803,8.63444,8.64062,1.0,1.0,1.68218,1.67005,2.07849,2.93422,0.229756,0.508972,5.12886,5.21016,0.944444,0.944444,1.50272,1.51247,1.52873,1.82518,5.65114,8.19938,9.81097,10.3151,10.5111,10.641,10.6415,4.60534,5.65114,8.14215,9.52343,10.3151,10.4763,10.641,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.04351,0.0613998,0.0613998,0.218515,0.58931,0.622986,0.999742,-1.20057,-1.04351,0.0613998,0.229756,0.620447,0.999742,1.12889,0.888889,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,0.888889,0.888889,0.944444,0.944444,0.944444,0.944444,0.944444,8.36069,8.24002,8.74331,0.261825,5.5603,6.79255,8.07515,8.67045,10.046,10.3383,10.713,10.3383,10.2268,9.70627,0.18975,6.78639,8.21046,9.05146,10.0771,10.4646,10.713,10.8246,1.95872,1.94012,2.91726,0.0865667,1.94256,2.25133,2.35811,2.92528,3.34267,3.53342,3.72026,3.57399,3.34267,3.19319,0.0903027,2.11921,2.35059,2.77546,3.34267,3.6054,3.74348,3.85524,2.5489,1.79933,2.53792,0.144976,1.46554,1.58763,1.63047,2.07727,3.44581,3.69108,3.76636,1.97325,1.62207,2.11101,0.10944,1.50347,1.58847,1.61517,1.72279,2.31688,2.83359,3.54856,0.087079,0.0,0.104335,0.0368274,0.0,0.0,0.0,0.0,0.166551,0.182682,0.247436,0.166551,0.165717,0.138341,0.0182818,0.0,0.0,0.0,0.167264,0.236852,0.244478,0.249299
20190105,0.338,1.0,-0.142,1.433,1.0,1.137,3.047,1.0,1.337,0.824,2.095,2.192,2.705,0.338,1.0,-0.142,1.433,1.0,1.137,3.047,1.0,126.306,41.193,1.0,50.594,41.193,1.0,-9999,-9999,246.384,246.384,0.0,273.619,1.0,275.824,273.619,1.0,0.725,1.0,1.522,0.725,1.0,101.474,101.412,1.0,0.0,0.0,1.0,1.158,1.546,1.0,0.17089583333333333,1.0,-1.562458333333333,1.0,79.21768958333332,1.0,7.737294514583334,1.0,-9999,0.0,-9999,0.0,472.61,1.0,6.401,7.8,1.0,1.0,30.872,1.0,-9.4569,1.0,5.74185,1.0,5.73781,4.1816,7.73583,1.25837,2.9198,3.45814,1.0,3.45571,2.51845,4.65905,2.87067,3.28005,7.0,1,30,18,30,18,5.58188,5.112,1.0,1.0,1.11019,1.18232,1.17306,2.02975,5.68722,5.2679,1.0,1.0,1.11617,1.18907,1.17873,2.03369,5.18954,4.55325,1.0,0.999479,0.140326,0.238137,2.28218,4.81506,5.20062,5.49465,5.56977,5.57285,5.59347,1.07752,2.28218,4.35,5.18649,5.56958,5.58188,5.6255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.39111,7.82365,1.19723,1.32034,1.0,1.0,1.46723,1.59402,1.5678,2.1899,0.358718,0.0970049,8.92862,8.92802,1.0,1.0,1.46936,1.47403,1.48749,2.35735,8.40898,8.06403,1.20351,1.42048,1.0,1.0,1.47599,1.62266,1.57599,2.21083,0.599628,0.0970049,8.65828,8.92802,1.0,1.0,1.47491,1.42218,1.49298,2.32528,5.39025,7.28619,7.93852,8.15883,8.25634,8.39111,8.40898,3.85793,5.39025,6.64951,7.93852,8.27818,8.39342,8.41656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.11917,0.0970049,0.203208,0.531951,0.560125,0.560125,0.560125,-3.66094,-3.11917,0.0970049,0.226865,0.358718,0.560125,0.560125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.44941,7.52743,8.0677,0.245842,5.12727,6.35081,7.42369,7.98271,9.30621,9.56414,9.90353,9.56414,9.42651,8.97654,0.17779,6.34219,7.58681,8.37976,9.31433,9.76358,9.90353,10.0773,2.35846,2.25953,3.51445,0.0944222,2.33742,2.85552,2.95251,3.68252,3.98064,4.08647,4.33394,4.06949,3.73929,3.787,0.0940179,2.64648,2.95251,3.19327,3.96292,4.19188,4.405,4.50442,2.33214,1.69534,2.539,0.123306,1.70014,1.76119,1.84402,2.16168,3.34113,3.49889,3.58597,2.06933,1.75003,2.23734,0.0883087,1.70197,1.76191,1.83839,2.06933,2.19157,3.0498,3.49889,0.0,0.0,0.0417151,0.0287175,0.0,0.0,0.0,0.0,0.0,0.0,0.122727,0.0,0.0,0.0294728,0.00838525,0.0,0.0,0.0,0.0,0.0,0.11027,0.112364
20190106,3.063,1.0,2.344,3.931,1.0,4.262,4.745,1.0,3.129,1.663,3.038,5.573,4.202,3.063,1.0,2.344,3.931,1.0,4.262,4.745,1.0,127.162,52.153,1.0,60.211,52.153,1.0,-9999,-9999,252.397,252.397,0.0,290.341,1.0,283.712,290.341,1.0,1.516,1.0,1.821,1.516,1.0,101.243,101.198,1.0,0.0,0.0,1.0,1.409,2.079,1.0,0.26700416666666665,1.0,11.122166666666667,1.0,100.2942013125,1.0,10.835617979166665,1.0,-9999,0.0,-9999,0.0,473.095,1.0,6.231,7.616,1.0,1.0,30.769,1.0,-7.88882,1.0,8.50532,0.979167,10.9888,7.29835,11.459,1.37989,3.37884,-3.11436,1.0,-3.11217,-4.04206,-2.26808,3.19509,3.45513,8.0,1,30,18,30,18,7.53347,6.34168,1.0,1.0,1.2733,1.25751,1.7022,1.92707,7.80708,6.41638,1.0,1.0,1.27618,1.25631,1.70435,1.92628,7.2149,6.37845,0.98125,0.949479,0.162825,0.240151,4.83963,5.66186,7.38084,7.59861,7.80708,7.92121,7.92956,3.44265,4.83963,5.46688,6.41638,7.59861,7.76008,7.92121,0.895833,0.895833,1.0,1.0,1.0,1.0,1.0,0.875,0.895833,0.9375,1.0,1.0,1.0,1.0,11.3818,9.53363,6.99567,6.06118,1.0,1.0,1.80587,1.81563,2.42209,2.6339,0.389263,0.407001,4.56689,4.47331,1.0,1.0,1.28355,1.13375,1.33669,1.34401,11.772,9.6226,7.30846,6.04389,1.0,1.0,1.79532,1.80777,2.41424,2.6285,0.442062,0.450663,4.48449,4.53498,1.0,1.0,1.34216,1.15952,1.39307,1.36582,7.89407,8.4911,11.0574,11.424,11.7133,11.7193,11.7193,5.86109,7.89407,8.29566,9.6226,11.4616,11.7103,11.772,0.9,0.9,1.0,1.0,1.0,1.0,1.0,0.866667,0.9,0.9,1.0,1.0,1.0,1.0,-0.720265,0.0767775,0.344371,0.424062,0.823094,0.823094,0.854558,-1.05432,-0.720265,0.0767775,0.407001,0.499881,0.723316,0.823094,0.888889,0.888889,1.0,1.0,1.0,1.0,1.0,0.888889,0.888889,0.888889,1.0,1.0,0.888889,1.0,9.18313,9.22757,8.7781,0.254738,5.70089,7.1718,7.7323,9.22757,10.0127,10.0904,10.3257,10.0221,10.1584,9.60664,0.158574,7.17764,8.30344,9.74709,9.98804,10.1584,10.3063,10.3486,2.83675,2.81119,2.39965,0.0388489,2.06718,2.16688,2.30058,2.37288,2.47154,2.60342,2.83675,2.26198,2.35134,2.39174,0.0276997,2.09424,2.25828,2.28924,2.38322,2.44272,2.46809,2.63601,3.01863,2.59197,3.14625,0.0651752,2.57179,2.68327,2.70617,3.08927,3.50835,3.54467,3.93866,3.36254,2.94069,3.17897,0.0533299,2.6338,2.70617,2.9205,3.21025,3.41311,3.45795,3.61403,0.0,0.0,0.0496534,0.036093,0.0,0.0,0.0,0.0,0.0,0.0,0.153975,0.0,0.0,0.0175138,0.00746779,0.0,0.0,0.0,0.0,0.0,0.0462652,0.0471391
