TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
19960101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.631,-0.017,1.477,1.811,0.701,0.631,0.0,-0.017,1.477,0.0,1.811,0.701,0.0,87.6746,130.75,0.6875,14.032,14.012,0.6875,-9999,-9999,314.458,314.458,0.0,-9999,-9999,325.881,325.881,0.0,-9999,-9999,0.035,0.035,0.0,94.665,94.665,0.0,0.277,0.277,0.0,1.338,1.338,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,71.3953,0.0,24.391,-9999,-9999,-9999,-9999,36.1659,0.0,11.1336,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-4.97889,-5.07156,0.0,0.0,-9999,-9999,-9999,-9999,-5.04828,-4.98144,0.0,0.0,-9999,-9999,-9999,-9999,-5.01919,-5.02052,0.0,0.0,0.0330614,0.0366851,-5.37593,-5.20401,-5.1909,-5.01641,-4.89533,-4.77664,-4.69538,-5.4837,-5.20591,-5.20401,-5.02269,-4.82707,-4.77664,-4.69538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756102,0.661629,5.45974,5.03955,0.0,0.0,-9999,-9999,-9999,-9999,-14.9257,-15.0056,2.61845,2.64874,0.0,0.0,-9999,-9999,-9999,-9999,0.696361,0.742923,5.05851,5.44909,0.0,0.0,-9999,-9999,-9999,-9999,-15.0056,-14.9087,2.64874,2.60943,0.0,0.0,-9999,-9999,-9999,-9999,0.136333,0.351575,0.661629,0.736631,0.917296,1.06657,1.29191,0.0393877,0.224664,0.563836,0.706311,0.917296,1.06657,1.26818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.402,-15.402,-15.0534,-14.9923,-14.9257,-14.7205,-14.7205,-15.4118,-15.402,-15.0534,-14.9923,-14.7205,-14.7205,-14.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28276,2.16567,3.6022,0.310407,2.03101,2.11845,2.18284,2.30166,6.21684,6.42132,6.70577,2.65141,2.26613,3.29886,0.294315,1.96923,2.10741,2.18284,2.28776,2.65141,6.42132,6.70577,7.50567,7.14711,8.62272,0.28564,7.09854,7.21431,7.24845,7.44579,10.9122,11.1607,11.4831,7.6597,7.3144,8.31805,0.271123,7.03773,7.22757,7.23963,7.42302,7.84231,11.1756,11.4831,2.80403,5.48128,3.81727,0.315374,0.983496,1.30505,1.40094,3.63947,5.46675,6.24102,6.45379,2.79288,4.67503,3.88548,0.28327,1.24793,1.36589,2.67699,4.09089,5.46675,5.86495,6.24515,1.29197,1.70011,1.34854,0.0602088,0.686076,0.697778,1.10846,1.49306,1.69107,1.69534,1.79145,1.12504,1.52583,1.37067,0.0590915,0.686068,0.788346,1.1121,1.50148,1.69534,1.70161,1.85661,-9999,-9999
19960102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.068,-1.354,0.698,-0.547,1.433,-1.068,0.0,-1.354,0.698,0.0,-0.547,1.433,0.0,88.2697,150.267,0.6875,38.219,38.157,0.6875,-9999,-9999,267.122,267.122,0.0,-9999,-9999,279.391,279.391,0.0,-9999,-9999,0.055,0.055,0.0,95.391,95.391,0.0,0.035,0.035,0.0,1.117,1.117,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.3647,0.0,26.3655,-9999,-9999,-9999,-9999,43.8355,0.0,14.9441,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-4.86266,-4.94702,0.0,0.0,-9999,-9999,-9999,-9999,-4.94702,-4.89643,0.0,0.0,-9999,-9999,-9999,-9999,-4.91875,-4.9256,0.0,0.0,0.0302305,0.0334333,-5.1834,-5.17244,-5.09195,-4.91953,-4.81983,-4.7869,-4.51931,-5.27817,-5.17244,-5.12183,-4.94207,-4.81983,-4.73815,-4.55617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471178,0.353543,5.34439,5.33684,0.0,0.0,-9999,-9999,-9999,-9999,-14.09,-14.105,2.3129,2.31445,0.0,0.0,-9999,-9999,-9999,-9999,0.353543,0.457316,5.33684,5.34655,0.0,0.0,-9999,-9999,-9999,-9999,-14.105,-14.1566,2.31445,2.32426,0.0,0.0,-9999,-9999,-9999,-9999,0.252074,0.293518,0.35119,0.465752,0.669013,0.677409,1.10558,0.0389763,0.275837,0.35119,0.425227,0.669013,0.697789,1.03031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.714,-14.6207,-14.5631,-14.279,-14.105,-14.0824,-14.0824,-14.714,-14.5989,-14.5631,-14.2754,-14.0824,-14.0824,-13.9306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11174,1.99336,3.35666,0.291432,1.86603,1.95968,2.03592,2.13907,5.7582,5.97972,6.28971,2.51455,2.0939,3.07374,0.276535,1.80023,1.9459,2.03592,2.12527,2.51455,5.97972,6.28971,7.31151,6.8898,8.28225,0.270152,6.8225,6.91341,6.96179,7.2255,10.5303,10.7475,10.871,7.47812,7.04092,7.9925,0.258016,6.85275,6.91695,6.96179,7.11066,7.63485,10.809,10.8635,2.69337,5.26498,3.6449,0.306178,0.887553,1.19868,1.34565,3.19651,5.25101,5.99473,6.19911,2.68266,4.49055,3.71791,0.275581,1.04177,1.26519,2.57135,3.92945,5.25101,5.6335,5.9987,2.97748,3.46625,2.91379,0.111168,1.71487,1.73813,2.43755,3.13478,3.45007,3.46523,3.79056,2.49191,3.18238,2.92018,0.103718,1.71485,1.95995,2.46836,3.14731,3.37529,3.46523,3.70191,-9999,-9999
19960103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.99,-1.054,0.603,-0.875,0.672,-0.99,0.0,-1.054,0.603,0.0,-0.875,0.672,0.0,88.9226,144.839,0.6875,14.146,14.128,0.6875,-9999,-9999,309.337,309.337,0.0,-9999,-9999,320.851,320.851,0.0,-9999,-9999,0.033,0.033,0.0,96.561,96.561,0.0,0.517,0.517,0.0,0.743,0.743,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.0082,0.0,28.0564,-9999,-9999,-9999,-9999,51.3884,0.0,19.2182,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-5.3333,-5.36387,0.0,0.0,-9999,-9999,-9999,-9999,-5.34059,-5.32667,0.0,0.0,-9999,-9999,-9999,-9999,-5.33199,-5.34153,0.0,0.0,0.0297096,0.0322032,-5.68744,-5.47053,-5.41404,-5.34059,-5.24695,-5.18168,-4.8819,-5.7952,-5.50587,-5.41404,-5.36311,-5.24695,-5.14978,-4.9739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426842,0.494485,5.14475,4.57131,0.0,0.0,-9999,-9999,-9999,-9999,-15.2897,-15.4962,1.80523,1.89614,0.0,0.0,-9999,-9999,-9999,-9999,0.529217,0.415484,4.59351,5.12688,0.0,0.0,-9999,-9999,-9999,-9999,-15.4962,-15.2509,1.89614,1.78588,0.0,0.0,-9999,-9999,-9999,-9999,0.234684,0.318185,0.379156,0.439871,0.606903,0.607916,1.09189,0.0225252,0.206576,0.325805,0.414495,0.606668,0.607916,1.02427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0617,-15.6667,-15.5471,-15.4224,-15.2742,-15.1437,-15.1396,-15.9004,-15.5722,-15.5278,-15.4012,-15.1437,-15.1437,-15.0222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11948,2.00102,3.36803,0.292335,1.87331,1.96687,2.04277,2.14656,5.77905,6.00019,6.30949,2.5213,2.10166,3.08416,0.277386,1.80756,1.95317,2.04277,2.13273,2.5213,6.00019,6.30949,7.5606,7.32769,8.70956,0.271338,7.27483,7.40425,7.43865,7.56075,10.9607,11.1914,11.4337,7.72688,7.44226,8.41616,0.256277,7.31738,7.39905,7.42369,7.53954,7.92067,11.1914,11.298,2.69908,5.27612,3.653,0.306787,0.891557,1.20122,1.3485,3.21295,5.26213,6.00743,6.21223,2.68834,4.50005,3.72591,0.276131,1.04717,1.26787,2.5768,3.93777,5.26213,5.64543,6.0114,1.30022,1.70831,1.356,0.0604287,0.691101,0.702861,1.11504,1.50084,1.69924,1.70357,1.80097,1.13168,1.53365,1.37795,0.0592523,0.691093,0.794073,1.11869,1.50928,1.70357,1.7086,1.86495,-9999,-9999
19960104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.227,-1.434,0.506,-0.849,0.696,-1.227,0.0,-1.434,0.506,0.0,-0.849,0.696,0.0,89.6328,130.75,0.6875,32.139,32.082,0.6875,-9999,-9999,265.964,265.964,0.0,-9999,-9999,278.254,278.254,0.0,-9999,-9999,0.405,0.405,0.0,96.131,96.131,0.0,0.011,0.011,0.0,2.301,2.301,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,71.3953,0.0,30.4729,-9999,-9999,-9999,-9999,36.1659,0.0,14.4678,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-4.97889,-5.07156,0.0,0.0,-9999,-9999,-9999,-9999,-5.04828,-4.98144,0.0,0.0,-9999,-9999,-9999,-9999,-5.01919,-5.02052,0.0,0.0,0.0330614,0.0366851,-5.37593,-5.20401,-5.1909,-5.01641,-4.89533,-4.77664,-4.69538,-5.4837,-5.20591,-5.20401,-5.02269,-4.82707,-4.77664,-4.69538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.756102,0.661629,5.45974,5.03955,0.0,0.0,-9999,-9999,-9999,-9999,-14.9257,-15.0056,2.61845,2.64874,0.0,0.0,-9999,-9999,-9999,-9999,0.696361,0.742923,5.05851,5.44909,0.0,0.0,-9999,-9999,-9999,-9999,-15.0056,-14.9087,2.64874,2.60943,0.0,0.0,-9999,-9999,-9999,-9999,0.136333,0.351575,0.661629,0.736631,0.917296,1.06657,1.29191,0.0393877,0.224664,0.563836,0.706311,0.917296,1.06657,1.26818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.402,-15.402,-15.0534,-14.9923,-14.9257,-14.7205,-14.7205,-15.4118,-15.402,-15.0534,-14.9923,-14.7205,-14.7205,-14.5744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09577,1.97721,3.33382,0.289681,1.85055,1.94485,2.02228,2.12393,5.7154,5.93866,6.25121,2.50198,2.0778,3.0528,0.274895,1.78433,1.9308,2.02228,2.11013,2.50198,5.93866,6.25121,7.32795,6.95865,8.35434,0.265042,6.9186,7.0394,7.06046,7.26316,10.4108,10.6802,11.0285,7.49583,7.12608,8.07199,0.2518,6.85715,7.0482,7.06058,7.24439,7.69288,10.6985,11.0285,2.6833,5.24529,3.62895,0.305415,0.853414,1.1942,1.34062,3.15382,5.23138,5.97232,6.17593,2.67263,4.47376,3.70245,0.274953,1.00618,1.26046,2.56174,3.91476,5.23138,5.61244,5.97627,2.58843,3.08472,2.56345,0.100894,1.46712,1.48805,2.15548,2.77433,3.06995,3.08236,3.34979,2.18299,2.82,2.57529,0.0947613,1.46711,1.6786,2.1615,2.78629,2.96998,3.08236,3.27164,-9999,-9999
19960105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.793,-2.462,0.563,-0.574,1.157,-1.793,0.0,-2.462,0.563,0.0,-0.574,1.157,0.0,90.3998,150.267,0.6875,34.613,34.561,0.6875,-9999,-9999,247.148,247.148,0.0,-9999,-9999,259.774,259.774,0.0,-9999,-9999,1.311,1.311,0.0,94.919,94.919,0.0,0.0,0.0,0.0,2.384,2.384,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.3647,0.0,31.65,-9999,-9999,-9999,-9999,43.8355,0.0,18.5433,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,-4.86266,-4.94702,0.0,0.0,-9999,-9999,-9999,-9999,-4.94702,-4.89643,0.0,0.0,-9999,-9999,-9999,-9999,-4.91875,-4.9256,0.0,0.0,0.0302305,0.0334333,-5.1834,-5.17244,-5.09195,-4.91953,-4.81983,-4.7869,-4.51931,-5.27817,-5.17244,-5.12183,-4.94207,-4.81983,-4.73815,-4.55617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471178,0.353543,5.34439,5.33684,0.0,0.0,-9999,-9999,-9999,-9999,-14.09,-14.105,2.3129,2.31445,0.0,0.0,-9999,-9999,-9999,-9999,0.353543,0.457316,5.33684,5.34655,0.0,0.0,-9999,-9999,-9999,-9999,-14.105,-14.1566,2.31445,2.32426,0.0,0.0,-9999,-9999,-9999,-9999,0.252074,0.293518,0.35119,0.465752,0.669013,0.677409,1.10558,0.0389763,0.275837,0.35119,0.425227,0.669013,0.697789,1.03031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.714,-14.6207,-14.5631,-14.279,-14.105,-14.0824,-14.0824,-14.714,-14.5989,-14.5631,-14.2754,-14.0824,-14.0824,-13.9306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03914,1.9206,3.25171,0.283275,1.79649,1.89228,1.97302,2.06972,5.56325,5.79095,6.1105,2.4549,2.02088,2.97755,0.268876,1.72938,1.87748,1.97302,2.05598,2.4549,5.79095,6.1105,7.24216,6.81704,8.17731,0.261997,6.75312,6.84457,6.89353,7.15929,10.3388,10.5651,10.6822,7.41344,6.9679,7.8963,0.250364,6.7838,6.84749,6.89353,7.05072,7.5752,10.6298,10.6767,2.64449,5.16943,3.57095,0.301841,0.778532,1.17693,1.32123,3.07133,5.15572,5.88594,6.08661,2.63398,4.40905,3.64564,0.271827,0.923702,1.24223,2.52469,3.85814,5.15572,5.53127,5.88984,2.7647,3.26727,2.72612,0.106242,1.57427,1.59644,2.29683,2.94485,3.25178,3.26538,3.55764,2.32574,2.99189,2.73593,0.0995061,1.57426,1.80069,2.30315,2.95719,3.1527,3.26538,3.47456,-9999,-9999
