TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
19960101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.848,2.328,1.401,3.797,0.725,2.848,0.0,2.328,1.401,0.0,3.797,0.725,0.0,80.8341,-9999,-9999,11.932,11.932,0.0,-9999,-9999,327.454,327.454,0.0,-9999,-9999,343.246,343.246,0.0,-9999,-9999,0.262,0.262,0.0,100.145,100.145,0.0,0.882,0.882,0.0,1.636,1.636,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9.53794,3.0,0.0102865,0.0,0.00300708,-9999,-9999,-9999,-9999,-2.35817,0.0,-0.583356,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,1.98365,1.98365,0.0,0.0,-9999,-9999,-9999,-9999,1.98365,1.98365,0.0,0.0,-9999,-9999,-9999,-9999,1.98365,1.98365,0.0,0.0,1.77778e-16,1.77778e-16,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88029,2.88029,0.905285,0.905285,0.0,0.0,-9999,-9999,-9999,-9999,0.144992,0.144992,1.41692,1.41692,0.0,0.0,-9999,-9999,-9999,-9999,2.88029,2.88029,0.905285,0.905285,0.0,0.0,-9999,-9999,-9999,-9999,0.144992,0.144992,1.41692,1.41692,0.0,0.0,-9999,-9999,-9999,-9999,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.716,0.746,1.051,0.661,1.178,0.716,0.0,0.746,1.051,0.0,0.661,1.178,0.0,81.4213,-9999,-9999,29.636,29.636,0.0,-9999,-9999,289.691,289.691,0.0,-9999,-9999,303.54,303.54,0.0,-9999,-9999,0.273,0.273,0.0,101.031,101.031,0.0,0.093,0.093,0.0,1.283,1.283,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.2004,3.0,0.00390337,0.0,0.00115533,-9999,-9999,-9999,-9999,14.3117,0.0,3.69371,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,2.02237,2.02237,0.0,0.0,-9999,-9999,-9999,-9999,2.00801,2.00801,0.0,0.0,-9999,-9999,-9999,-9999,2.01495,2.01355,0.0,0.0,0.00137216,0.00146399,2.00801,2.00801,2.00801,2.00801,2.02237,2.02237,2.02237,1.99212,2.00801,2.00801,2.00801,2.02237,2.02237,2.02237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60009,2.60009,0.72615,0.72615,0.0,0.0,-9999,-9999,-9999,-9999,0.761286,0.761286,1.06196,1.06196,0.0,0.0,-9999,-9999,-9999,-9999,2.57867,2.57867,0.752786,0.752786,0.0,0.0,-9999,-9999,-9999,-9999,0.761286,0.761286,1.06196,1.06196,0.0,0.0,-9999,-9999,-9999,-9999,2.57867,2.57867,2.57867,2.57867,2.60009,2.60009,2.60009,2.55496,2.57867,2.57867,2.57867,2.60009,2.60009,2.60009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.012,0.927,0.719,1.166,0.652,1.012,0.0,0.927,0.719,0.0,1.166,0.652,0.0,82.0657,-9999,-9999,15.023,15.023,0.0,-9999,-9999,318.068,318.068,0.0,-9999,-9999,333.377,333.377,0.0,-9999,-9999,0.272,0.272,0.0,102.213,102.213,0.0,0.41,0.41,0.0,1.232,1.232,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.1981,3.0,-0.003,0.0,-0.00090051,-9999,-9999,-9999,-9999,-15.6577,0.0,-4.27439,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,1.64924,1.64924,0.0,0.0,-9999,-9999,-9999,-9999,1.64924,1.65275,0.0,0.0,-9999,-9999,-9999,-9999,1.65415,1.66221,0.0,0.0,0.00602055,0.00788339,1.61103,1.61103,1.61685,1.64924,1.65827,1.68592,1.72491,1.61103,1.61103,1.61685,1.65275,1.68592,1.72491,1.76269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40633,2.40633,0.907854,0.907854,0.0,0.0,-9999,-9999,-9999,-9999,0.0993895,0.0993895,1.45315,1.45315,0.0,0.0,-9999,-9999,-9999,-9999,2.40633,2.40633,0.907854,0.907854,0.0,0.0,-9999,-9999,-9999,-9999,0.0993895,0.108933,1.45315,1.4589,0.0,0.0,-9999,-9999,-9999,-9999,2.38282,2.38282,2.3915,2.40633,2.41457,2.45582,2.45582,2.38282,2.38282,2.3915,2.40633,2.45582,2.45582,2.46681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382868,0.0382868,0.0382868,0.0993895,0.108933,0.108933,0.215017,0.0382868,0.0382868,0.0382868,0.108933,0.108933,0.215017,0.272759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.592,1.454,0.197,1.844,0.515,1.592,0.0,1.454,0.197,0.0,1.844,0.515,0.0,82.7668,-9999,-9999,22.409,22.409,0.0,-9999,-9999,298.968,298.968,0.0,-9999,-9999,313.295,313.295,0.0,-9999,-9999,0.624,0.624,0.0,101.606,101.606,0.0,0.113,0.113,0.0,3.471,3.471,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9.53794,3.0,0.0102865,0.0,0.00319019,-9999,-9999,-9999,-9999,-2.35817,0.0,-0.692521,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,1.98365,1.98365,0.0,0.0,-9999,-9999,-9999,-9999,1.98365,1.98365,0.0,0.0,-9999,-9999,-9999,-9999,1.98365,1.98365,0.0,0.0,1.77778e-16,1.77778e-16,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,1.98365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88029,2.88029,0.905285,0.905285,0.0,0.0,-9999,-9999,-9999,-9999,0.144992,0.144992,1.41692,1.41692,0.0,0.0,-9999,-9999,-9999,-9999,2.88029,2.88029,0.905285,0.905285,0.0,0.0,-9999,-9999,-9999,-9999,0.144992,0.144992,1.41692,1.41692,0.0,0.0,-9999,-9999,-9999,-9999,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,2.88029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.144992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.018,1.447,0.402,3.059,0.908,2.018,0.0,1.447,0.402,0.0,3.059,0.908,0.0,83.5243,-9999,-9999,31.537,31.537,0.0,-9999,-9999,275.834,275.834,0.0,-9999,-9999,288.97,288.97,0.0,-9999,-9999,1.902,1.902,0.0,100.304,100.304,0.0,0.359,0.359,0.0,3.25,3.25,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.2004,3.0,0.00390337,0.0,0.00123649,-9999,-9999,-9999,-9999,14.3117,0.0,4.35785,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,2.02237,2.02237,0.0,0.0,-9999,-9999,-9999,-9999,2.00801,2.00801,0.0,0.0,-9999,-9999,-9999,-9999,2.01495,2.01355,0.0,0.0,0.00137216,0.00146399,2.00801,2.00801,2.00801,2.00801,2.02237,2.02237,2.02237,1.99212,2.00801,2.00801,2.00801,2.02237,2.02237,2.02237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.60009,2.60009,0.72615,0.72615,0.0,0.0,-9999,-9999,-9999,-9999,0.761286,0.761286,1.06196,1.06196,0.0,0.0,-9999,-9999,-9999,-9999,2.57867,2.57867,0.752786,0.752786,0.0,0.0,-9999,-9999,-9999,-9999,0.761286,0.761286,1.06196,1.06196,0.0,0.0,-9999,-9999,-9999,-9999,2.57867,2.57867,2.57867,2.57867,2.60009,2.60009,2.60009,2.55496,2.57867,2.57867,2.57867,2.60009,2.60009,2.60009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.761286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
19960106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.612,1.565,1.374,1.698,0.565,1.612,0.0,1.565,1.374,0.0,1.698,0.565,0.0,84.3391,-9999,-9999,10.515,10.515,0.0,-9999,-9999,307.984,307.984,0.0,-9999,-9999,322.775,322.775,0.0,-9999,-9999,1.363,1.363,0.0,99.728,99.728,0.0,0.478,0.478,0.0,3.375,3.375,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-12.1981,3.0,-0.003,0.0,-0.000982449,-9999,-9999,-9999,-9999,-15.6577,0.0,-5.00089,-9999,-9999,-9999,-9999,11.0,3,31,17,0,0,1.64924,1.64924,0.0,0.0,-9999,-9999,-9999,-9999,1.64924,1.65275,0.0,0.0,-9999,-9999,-9999,-9999,1.65415,1.66221,0.0,0.0,0.00602055,0.00788339,1.61103,1.61103,1.61685,1.64924,1.65827,1.68592,1.72491,1.61103,1.61103,1.61685,1.65275,1.68592,1.72491,1.76269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40633,2.40633,0.907854,0.907854,0.0,0.0,-9999,-9999,-9999,-9999,0.0993895,0.0993895,1.45315,1.45315,0.0,0.0,-9999,-9999,-9999,-9999,2.40633,2.40633,0.907854,0.907854,0.0,0.0,-9999,-9999,-9999,-9999,0.0993895,0.108933,1.45315,1.4589,0.0,0.0,-9999,-9999,-9999,-9999,2.38282,2.38282,2.3915,2.40633,2.41457,2.45582,2.45582,2.38282,2.38282,2.3915,2.40633,2.45582,2.45582,2.46681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382868,0.0382868,0.0382868,0.0993895,0.108933,0.108933,0.215017,0.0382868,0.0382868,0.0382868,0.108933,0.108933,0.215017,0.272759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
