TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20040101,-0.074,0.0,-0.521,0.896,0.0,0.741,0.736,0.0,-3.377,-3.485,0.936,-3.179,0.198,-3.377,0.0,-3.485,0.936,0.0,-3.179,0.198,0.0,93.2008,-9999,-9999,11.058,11.058,0.0,-9999,-9999,299.2,299.2,0.0,225.947,0.0,305.928,305.928,0.0,0.061,0.0,0.067,0.067,0.0,90.977,90.977,0.0,8.615,8.615,0.0,2.433,0.816,1.0,0.445356402083,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,390.229,1.0,2.219,2.637,3.11,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,-0.387479,0.916667,-9999,-9999,-9999,-9999,-9999,37.4814,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31,17,0,0,1.04147,0.975539,0.770833,1.0,-9999,-9999,-9999,-9999,1.04147,0.975539,0.770833,1.0,-9999,-9999,-9999,-9999,0.96702,0.959783,0.751042,0.959375,0.0110172,0.00449741,0.8259,0.905362,0.920208,0.960638,1.03721,1.04147,1.04147,0.918187,0.920208,0.944621,0.95639,0.964789,0.975539,1.02955,0.479167,0.354167,0.916667,0.645833,0.6875,0.770833,0.770833,0.854167,0.916667,0.958333,1.0,0.958333,1.0,0.6875,1.1206,1.00172,0.553271,0.549185,0.774194,1.0,-9999,-9999,-9999,-9999,0.79027,0.827671,0.871139,0.890777,0.764706,1.0,-9999,-9999,-9999,-9999,1.1206,1.00172,0.553271,0.549185,0.774194,1.0,-9999,-9999,-9999,-9999,0.79027,0.827671,0.871139,0.890777,0.764706,1.0,-9999,-9999,-9999,-9999,0.884906,0.943243,0.947175,1.00172,1.11425,1.1206,1.1206,0.943243,0.954386,0.990814,1.00172,1.00172,1.01179,1.10282,0.548387,0.903226,0.516129,1.0,0.645161,0.774194,0.774194,0.903226,0.903226,0.967742,1.0,1.0,1.0,0.645161,0.592561,0.723825,0.763428,0.79027,0.79027,0.79027,0.827671,0.763428,0.763428,0.763428,0.77557,0.79027,0.827671,0.827671,0.764706,0.0,0.941176,0.764706,0.764706,0.764706,1.0,0.941176,0.941176,0.941176,1.0,0.764706,1.0,1.0,1.07201,1.07958,1.02901,0.00952131,0.910705,0.954304,0.977565,1.03438,1.07658,1.08187,1.10189,0.975415,1.00605,0.959316,0.0133282,0.823509,0.854091,0.918438,0.957004,0.997789,1.05304,1.10189,0.0768981,0.104038,0.0692291,0.0118152,-0.0815266,-0.0280756,0.0144264,0.0796017,0.117495,0.132009,0.181683,-0.0528531,-0.0354219,-0.00770355,0.0169981,-0.198078,-0.100257,-0.0812395,-0.0456845,0.0796017,0.115458,0.14899,2.49561,2.52223,2.5067,0.0420764,1.74209,2.39115,2.42643,2.5201,2.59377,2.7551,2.84281,2.75506,2.98494,2.77566,0.0627233,2.17126,2.51456,2.59597,2.84289,2.98489,3.00348,3.06062,1.29151,1.30542,1.30826,0.0243771,0.898451,1.23163,1.25542,1.30475,1.3519,1.49243,1.53819,1.55178,1.59953,1.52197,0.0205453,1.25476,1.33554,1.46159,1.54065,1.59951,1.61276,1.68855,-9999,-9999
20040102,0.708,0.0,0.164,0.912,0.0,1.7,1.193,0.0,-6.252,-6.188,0.507,-6.371,0.626,-6.252,0.0,-6.188,0.507,0.0,-6.371,0.626,0.0,93.8014,-9999,-9999,31.298,31.298,0.0,-9999,-9999,275.027,275.027,0.0,229.718,0.0,272.308,272.308,0.0,0.189,0.0,0.201,0.201,0.0,90.841,90.841,0.0,1.304,1.304,0.0,1.915,0.894,1.0,0.4156307625,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,391.26,1.0,2.189,2.623,3.066,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,-0.421696,0.0,-9999,-9999,-9999,-9999,-9999,31.915,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31,17,0,0,0.990554,0.904758,0.875,0.916667,-9999,-9999,-9999,-9999,0.990554,0.904758,0.875,0.916667,-9999,-9999,-9999,-9999,0.936841,0.898351,0.755729,0.917708,0.0118501,0.00694254,0.769266,0.853949,0.904758,0.939068,0.990554,0.990554,1.0261,0.783414,0.865808,0.873969,0.904758,0.907952,0.927979,0.980162,0.541667,0.354167,0.916667,0.604167,0.875,0.875,0.833333,1.0,0.9375,0.9375,0.916667,0.9375,0.895833,0.6875,1.15535,1.02733,0.78382,0.874944,0.806452,0.870968,-9999,-9999,-9999,-9999,0.588373,0.588373,0.546438,0.546438,1.0,1.0,-9999,-9999,-9999,-9999,1.15535,1.02733,0.78382,0.874944,0.806452,0.870968,-9999,-9999,-9999,-9999,0.588373,0.588373,0.546438,0.546438,1.0,1.0,-9999,-9999,-9999,-9999,0.90135,0.947374,1.02733,1.06651,1.15535,1.15535,1.20313,0.834096,0.969214,0.969214,1.02733,1.0321,1.06198,1.12732,0.451613,0.258065,0.870968,0.16129,0.806452,0.806452,0.806452,1.0,0.903226,0.903226,0.870968,0.903226,0.83871,0.645161,0.449445,0.571863,0.588373,0.588373,0.595935,0.61058,0.633953,0.588373,0.588373,0.588373,0.588373,0.588373,0.61058,0.61058,0.705882,0.823529,1.0,1.0,0.529412,1.0,0.764706,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.980422,0.994358,0.914734,0.0111723,0.766268,0.815159,0.880454,0.916407,0.97779,0.989578,1.00354,0.86035,0.914515,0.830353,0.0173711,0.630577,0.691395,0.769594,0.828736,0.899715,0.922886,1.00354,0.0401639,0.0896003,0.0163831,0.0117375,-0.135375,-0.0653784,-0.0213096,0.0181134,0.0755603,0.0896003,0.100348,-0.1071,-0.0760389,-0.106488,0.0208024,-0.400649,-0.207158,-0.190068,-0.112693,-0.00406972,0.0378419,0.0854111,2.29288,2.31735,2.30267,0.0386806,1.60058,2.19691,2.22933,2.31539,2.38307,2.5313,2.61189,2.53126,2.74247,2.54925,0.0576519,1.99489,2.3103,2.38509,2.61196,2.74242,2.7595,2.812,2.89534,2.91751,2.91752,0.04071,2.20255,2.80282,2.84426,2.91635,2.99443,3.21106,3.27854,3.29947,3.38769,3.25108,0.0312928,2.84352,2.96706,3.17474,3.29312,3.38762,3.40742,3.45706,-9999,-9999
20040103,0.386,0.0,-0.227,0.975,0.0,1.504,0.683,0.0,-8.74,-9.068,1.73,-8.143,0.397,-8.74,0.0,-9.068,1.73,0.0,-8.143,0.397,0.0,94.4606,-9999,-9999,27.314,27.314,0.0,-9999,-9999,264.971,264.971,0.0,228.38,0.0,258.321,258.321,0.0,0.092,0.0,0.146,0.146,0.0,91.344,91.344,0.0,1.47,1.47,0.0,1.894,0.995,1.0,0.450936641667,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,385.598,1.0,2.117,2.533,3.007,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,-0.403754,0.0,-9999,-9999,-9999,-9999,-9999,44.068,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31,17,0,0,0.906045,0.654132,0.5625,0.729167,-9999,-9999,-9999,-9999,0.906045,0.654132,0.5625,0.729167,-9999,-9999,-9999,-9999,0.79707,0.596871,0.558333,0.785417,0.0189058,0.0224746,0.593789,0.654132,0.717864,0.834308,0.902179,0.906045,0.906045,0.396105,0.396105,0.396105,0.637833,0.654132,0.671169,0.834308,0.833333,0.729167,0.4375,0.479167,0.5625,0.5625,0.5625,1.0,1.0,1.0,0.791667,0.729167,0.645833,0.479167,1.16685,0.832624,0.490327,0.981578,0.483871,0.645161,-9999,-9999,-9999,-9999,0.337458,0.261504,0.628421,0.610804,0.705882,0.882353,-9999,-9999,-9999,-9999,1.16685,0.832624,0.490327,0.981578,0.483871,0.645161,-9999,-9999,-9999,-9999,0.337458,0.261504,0.628421,0.610804,0.705882,0.882353,-9999,-9999,-9999,-9999,0.809095,0.832624,0.914186,0.976698,1.16685,1.16685,1.16685,0.51413,0.51413,0.51413,0.832624,0.850729,0.874813,1.07617,0.741935,0.645161,0.483871,0.387097,0.483871,0.483871,0.483871,1.0,1.0,1.0,0.645161,0.612903,0.677419,0.483871,0.140224,0.22656,0.274843,0.32694,0.337458,0.408766,0.598549,0.140224,0.140224,0.140224,0.203719,0.261504,0.274843,0.32694,1.0,0.764706,0.705882,0.705882,0.705882,0.352941,0.294118,1.0,1.0,1.0,1.0,0.882353,0.705882,0.705882,0.896946,0.916039,0.81487,0.0129569,0.646822,0.686707,0.783287,0.81318,0.884755,0.911775,0.916039,0.759829,0.831682,0.722174,0.01986,0.485047,0.562724,0.646822,0.719057,0.794033,0.827018,0.914339,0.239468,0.261907,0.217998,0.0235819,-0.149078,0.129154,0.148817,0.234346,0.261907,0.290602,0.481088,-0.115875,-0.0743633,-0.074896,0.0318745,-0.387143,-0.260667,-0.210488,-0.12901,0.109885,0.200244,0.251143,2.10712,2.1296,2.11575,0.0355676,1.4709,2.01892,2.04871,2.1278,2.19,2.32622,2.40027,2.32618,2.52028,2.34187,0.0530154,1.83326,2.12312,2.19186,2.40034,2.52024,2.53593,2.58418,2.64722,2.66893,2.6695,0.039481,1.98093,2.55586,2.5957,2.66781,2.74355,2.95657,3.02342,3.04394,3.12734,2.99664,0.0307329,2.59491,2.71707,2.91846,3.036,3.12728,3.1468,3.19754,-9999,-9999
20040104,-0.074,0.0,-0.521,0.896,0.0,0.741,0.736,0.0,-11.722,-11.807,0.761,-11.569,0.894,-11.722,0.0,-11.807,0.761,0.0,-11.569,0.894,0.0,95.1766,-9999,-9999,22.078,22.078,0.0,-9999,-9999,247.681,247.681,0.0,225.947,0.0,234.272,234.272,0.0,0.061,0.0,0.075,0.075,0.0,91.146,91.146,0.0,0.469,0.469,0.0,0.576,0.924,1.0,0.242373114583,1.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,358.001,1.0,2.095,2.52,2.97,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,-0.372013,0.0,-9999,-9999,-9999,-9999,-9999,18.1586,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31,17,0,0,0.818438,0.473487,0.145833,0.395833,-9999,-9999,-9999,-9999,0.818438,0.493953,0.145833,0.4375,-9999,-9999,-9999,-9999,0.715096,0.510676,0.188021,0.475521,0.022366,0.022148,0.475295,0.537332,0.583616,0.76697,0.818438,0.829394,0.885293,0.254414,0.323584,0.393984,0.534615,0.568408,0.606764,0.754065,0.395833,0.291667,0.541667,0.125,0.145833,0.1875,0.1875,0.875,0.708333,0.583333,0.354167,0.354167,0.541667,0.125,1.11924,0.851092,0.5962,0.811812,0.0,0.193548,-9999,-9999,-9999,-9999,0.185903,-0.263687,1.54999,1.42361,0.411765,0.764706,-9999,-9999,-9999,-9999,1.11924,0.881629,0.5962,0.853107,0.0,0.258065,-9999,-9999,-9999,-9999,0.185903,-0.263687,1.54999,1.42361,0.411765,0.764706,-9999,-9999,-9999,-9999,0.853789,0.898394,0.926183,1.04065,1.11924,1.12838,1.24392,0.490001,0.573154,0.672541,0.897089,0.992723,1.01087,1.11924,0.193548,0.0,0.0322581,0.0,0.0,0.0,0.0,0.806452,0.709677,0.580645,0.290323,0.129032,0.129032,0.0,-0.317604,-0.263687,-0.150388,-0.0059059,0.140451,0.414182,0.633232,-0.355632,-0.312086,-0.263687,-0.217003,-0.0116442,-0.0029809,0.00887819,0.764706,0.764706,0.352941,0.352941,0.529412,0.0588235,0.0,0.764706,0.764706,0.764706,0.882353,0.529412,0.941176,0.941176,0.793538,0.818385,0.695045,0.0150703,0.509691,0.53952,0.640417,0.688021,0.778543,0.804262,0.814702,0.639365,0.729639,0.596176,0.0218584,0.332301,0.420075,0.509691,0.598248,0.678108,0.704295,0.804262,0.238272,0.324433,0.180794,0.0252891,-0.198292,0.0656186,0.083532,0.194595,0.267023,0.324433,0.406372,-0.141401,-0.0887986,-0.118919,0.0364241,-0.455342,-0.338863,-0.268533,-0.168722,0.0672883,0.197637,0.246295,1.87602,1.89604,1.88325,0.0316944,1.30959,1.7975,1.82402,1.89444,1.94982,2.07109,2.13703,2.07106,2.24387,2.084,0.0472629,1.6322,1.89027,1.95147,2.13709,2.24383,2.25781,2.30076,2.27834,2.29882,2.30032,0.0367837,1.66564,2.19129,2.22799,2.29779,2.36847,2.57104,2.63531,2.6548,2.73017,2.61031,0.0292578,2.22716,2.34383,2.53189,2.64427,2.73015,2.74882,2.79961,-9999,-9999
20040105,0.708,0.0,0.164,0.912,0.0,1.7,1.193,0.0,-12.542,-12.677,1.847,-12.297,1.611,-12.542,0.0,-12.677,1.847,0.0,-12.297,1.611,0.0,95.9512,-9999,-9999,38.863,38.863,0.0,-9999,-9999,239.6,239.6,0.0,229.718,0.0,223.033,223.033,0.0,0.189,0.0,0.106,0.106,0.0,91.192,91.192,0.0,0.597,0.597,0.0,1.626,0.838,0.916667,0.215918348837,0.895833333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,358.456,0.916667,2.074,2.496,2.941,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,0.788334,0.0,-9999,-9999,-9999,-9999,-9999,23.2895,0.916667,-9999,-9999,-9999,-9999,-9999,-9999,-9999,31,17,0,0,0.817282,0.975648,0.125,0.4375,-9999,-9999,-9999,-9999,0.817282,1.00306,0.125,0.4375,-9999,-9999,-9999,-9999,0.824269,0.876294,0.195833,0.375,0.0169928,0.0210005,0.605906,0.681422,0.795701,0.825591,0.86356,0.947811,0.986654,0.626599,0.681422,0.812427,0.834632,1.00306,1.01192,1.02412,0.104167,0.291667,0.291667,0.104167,0.104167,0.229167,0.4375,0.291667,0.291667,0.125,0.4375,0.4375,0.4375,0.4375,1.1982,1.02984,0.979427,1.11304,0.193548,0.354839,-9999,-9999,-9999,-9999,0.038779,0.776688,0.874871,2.19598,0.0,0.588235,-9999,-9999,-9999,-9999,1.1982,1.07074,0.979427,1.11429,0.193548,0.354839,-9999,-9999,-9999,-9999,0.038779,0.776688,0.874871,2.19598,0.0,0.588235,-9999,-9999,-9999,-9999,0.833124,0.87761,0.982555,1.14883,1.19825,1.22341,1.34668,0.730519,0.763736,0.777509,1.06631,1.10216,1.14883,1.19469,0.16129,0.16129,0.129032,0.290323,0.193548,0.193548,0.258065,0.354839,0.354839,0.354839,0.354839,0.354839,0.290323,0.193548,-0.245011,-0.141102,0.00460347,0.120411,0.612775,0.689076,0.776688,-0.245011,-0.245011,0.123183,0.776688,0.853127,0.853127,0.853127,0.176471,0.0,0.0,0.0,0.0,0.0,0.588235,0.176471,0.176471,0.176471,0.588235,0.588235,0.588235,0.588235,0.763701,0.789847,0.662503,0.0154147,0.475655,0.503129,0.603806,0.659139,0.747218,0.77274,0.782969,0.606805,0.700517,0.563758,0.0218932,0.300658,0.387065,0.475655,0.564629,0.64684,0.671593,0.77274,-0.303437,-0.213215,-0.218257,0.0251846,-0.383781,-0.366574,-0.35611,-0.245394,-0.124677,-0.0448128,0.146141,-0.171553,-0.116765,-0.260511,0.0254419,-0.552464,-0.424547,-0.337792,-0.264768,-0.188193,-0.141092,0.0110746,1.80879,1.82809,1.81563,0.0305665,1.26265,1.73308,1.75865,1.82654,1.87994,1.99687,2.06044,1.99684,2.16346,2.00903,0.0455899,1.57371,1.82253,1.87994,2.0605,2.16342,2.1769,2.21831,3.37302,3.39641,3.39565,0.0435672,2.62311,3.27676,3.32171,3.39515,3.47873,3.706,3.77602,3.79809,3.89628,3.7469,0.0329736,3.32106,3.44932,3.67187,3.77606,3.89622,3.91691,3.96584,-9999,-9999
